/Reviews,,,,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
1470286,96,1470286:3,,514,FOOD#PRICES,0,negative,NULL,0,A little overpriced but worth it once you take a bite.
1470286,96,1470286:3,,514,FOOD#QUALITY,0,positive,NULL,0,A little overpriced but worth it once you take a bite.
1470334,97,1470334:0,,515,,,,,,"Growing up in NY, I have eaten my share of bagels."
1470334,97,1470334:1,,516,FOOD#QUALITY,63,positive,bagel,68,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
1470334,97,1470334:2,,517,FOOD#QUALITY,4,positive,bagels,10,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size."
1470334,97,1470334:2,,517,FOOD#STYLE_OPTIONS,4,positive,bagels,10,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size."
1470334,97,1470334:3,,518,FOOD#QUALITY,71,positive,salads,77,They have a huge selection of different cream cheeses and all of their salads are great.
1470334,97,1470334:3,,518,FOOD#STYLE_OPTIONS,40,positive,cream cheeses,53,They have a huge selection of different cream cheeses and all of their salads are great.
1470334,97,1470334:4,,519,FOOD#QUALITY,4,positive,lox,7,The lox is always fresh too.
1470334,97,1470334:5,,520,RESTAURANT#GENERAL,0,positive,NULL,0,Highly recommended to all!
1471273,98,1471273:0,,521,,,,,,I have to agree with the previous reviewer.
1471273,98,1471273:1,,522,,,,,,I don't get it either.
1471273,98,1471273:2,,523,FOOD#QUALITY,23,negative,food,27,Not impressed with the food.
1471273,98,1471273:3,,524,RESTAURANT#PRICES,49,negative,resturant,58,Prices too high for this cramped and unappealing resturant.
1471273,98,1471273:3,,524,AMBIENCE#GENERAL,49,negative,resturant,58,Prices too high for this cramped and unappealing resturant.
1471273,98,1471273:4,,525,AMBIENCE#GENERAL,5,negative,ambiance,13,Zero ambiance to boot.
1476493,99,1476493:0,,526,RESTAURANT#GENERAL,15,negative,place,20,I thought this place was totally overrated.
1476493,99,1476493:1,,527,RESTAURANT#GENERAL,0,neutral,NULL,0,Everything we had was good or ok....but definitely nothing great.
1476493,99,1476493:2,,528,AMBIENCE#GENERAL,4,positive,ambience,12,"The ambience was nice, but service wasn't so great."
1476493,99,1476493:2,,528,SERVICE#GENERAL,27,negative,service,34,"The ambience was nice, but service wasn't so great."
1476493,99,1476493:3,,529,RESTAURANT#GENERAL,0,negative,NULL,0,"When you add it all together, it just doesn't seem worth it to me...especially considering the prices."
1476493,99,1476493:3,,529,RESTAURANT#PRICES,0,negative,NULL,0,"When you add it all together, it just doesn't seem worth it to me...especially considering the prices."
1477631,100,1477631:0,,530,RESTAURANT#GENERAL,17,positive,Shabu-Shabu Restaurant,39,This is the BEST Shabu-Shabu Restaurant in the Try-State Area.
1477631,100,1477631:1,,531,FOOD#QUALITY,55,positive,food,59,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.
1477631,100,1477631:1,,531,AMBIENCE#GENERAL,68,positive,feel,72,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.
1477631,100,1477631:2,,532,FOOD#QUALITY,37,positive,Shabu-Shabu,48,Thius is a must for anyone who loves Shabu-Shabu.
1486041,101,1486041:0,,533,AMBIENCE#GENERAL,4,positive,atmosphere,14,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo."
1486041,101,1486041:1,,534,RESTAURANT#MISCELLANEOUS,4,positive,owner,9,The owner and staff are all Japanese as well and that adds to the entire ambiance.
1486041,101,1486041:1,,534,RESTAURANT#MISCELLANEOUS,14,positive,staff,19,The owner and staff are all Japanese as well and that adds to the entire ambiance.
1486041,101,1486041:1,,534,AMBIENCE#GENERAL,73,positive,ambiance,81,The owner and staff are all Japanese as well and that adds to the entire ambiance.
1486041,101,1486041:2,,535,FOOD#STYLE_OPTIONS,27,negative,menu,31,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art."
1486041,101,1486041:2,,535,FOOD#QUALITY,0,positive,NULL,0,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art."
1486041,101,1486041:2,,535,FOOD#STYLE_OPTIONS,0,positive,NULL,0,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art."
1486041,101,1486041:3,,536,RESTAURANT#GENERAL,0,positive,NULL,0,I must give it Yon out of Yon stars!
1486041,101,1486041:4,,537,FOOD#QUALITY,0,positive,Taxan,5,Taxan delicious!
1486041,101,1486041:5,,538,,,,,,Arigato Gozimas Yuka!
1490757,102,1490757:0,,539,RESTAURANT#GENERAL,5,positive,NULL,15,"This restaurant was recommended by a local...as a matter of fact, he made the reservation for us and said we would not be disappointed!"
1490757,102,1490757:1,,540,,,,,,We weren't!
1490757,102,1490757:2,,541,RESTAURANT#PRICES,0,positive,NULL,0,The prices were CHEAP compared to the quality of service and food.
1490757,102,1490757:2,,541,SERVICE#GENERAL,49,positive,service,56,The prices were CHEAP compared to the quality of service and food.
1490757,102,1490757:2,,541,FOOD#QUALITY,61,positive,food,65,The prices were CHEAP compared to the quality of service and food.
1490757,102,1490757:3,,542,RESTAURANT#GENERAL,0,positive,NULL,0,"We liked it so much, that we will always make it a point to dine here when we visit New York."
1496205,103,1496205:0,,543,,,,,,Went there for an office lunch.
1496205,103,1496205:1,,544,LOCATION#GENERAL,4,neutral,location,12,The location and ambience is Ok but the food is what makes up for it.
1496205,103,1496205:1,,544,AMBIENCE#GENERAL,17,neutral,ambience,25,The location and ambience is Ok but the food is what makes up for it.
1496205,103,1496205:1,,544,FOOD#QUALITY,40,positive,food,44,The location and ambience is Ok but the food is what makes up for it.
1496205,103,1496205:2,,545,FOOD#STYLE_OPTIONS,0,positive,NULL,0,There is a lot of variety even for people who eat vegetarian like me.
1496205,103,1496205:3,,546,FOOD#QUALITY,4,positive,green curry with vegetables,31,Try green curry with vegetables.
1496205,103,1496205:4,,547,FOOD#STYLE_OPTIONS,0,positive,NULL,0,"The quantity is also very good, you will come out satisfied."
1496205,103,1496205:5,,548,SERVICE#GENERAL,4,neutral,service,11,"The service is ok, some of the people didn't get what they asked for."
1496707,104,1496707:0,,549,RESTAURANT#GENERAL,0,positive,NULL,0,I was there on sat. for my birthday and we had an excellent time.
1496707,104,1496707:1,,550,FOOD#QUALITY,15,positive,ravioli,22,I had the best ravioli ever.
1496707,104,1496707:2,,551,DRINKS#QUALITY,4,positive,wine,8,The wine the service was very good too.
1496707,104,1496707:2,,551,SERVICE#GENERAL,13,positive,service,20,The wine the service was very good too.
1496707,104,1496707:3,,552,RESTAURANT#PRICES,0,neutral,NULL,0,Moderate prices.
1496707,104,1496707:4,,553,AMBIENCE#GENERAL,0,neutral,NULL,0,A little noise but I think that was because of our party!
1500453,105,1500453:0,,554,,,,,,Molto bene!
1500453,105,1500453:1,,555,AMBIENCE#GENERAL,25,positive,trattoria,34,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.
1500453,105,1500453:1,,555,RESTAURANT#GENERAL,25,positive,trattoria,34,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.
1500453,105,1500453:2,,556,FOOD#QUALITY,4,positive,food,8,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
1500453,105,1500453:2,,556,FOOD#QUALITY,72,positive,dishes,78,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
1500453,105,1500453:2,,556,FOOD#QUALITY,33,positive,specials,41,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
1500453,105,1500453:2,,556,FOOD#QUALITY,49,positive,regular menu-fare,66,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
1500453,105,1500453:3,,557,FOOD#QUALITY,17,positive,parmesean porcini souffle,42,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite."
1500453,105,1500453:3,,557,FOOD#QUALITY,50,positive,lamb glazed with balsamic vinegar,83,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite."
1500453,105,1500453:4,,558,AMBIENCE#GENERAL,49,positive,candle-light,61,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate."
1500453,105,1500453:4,,558,FOOD#QUALITY,63,positive,food,67,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate."
1500453,105,1500453:4,,558,SERVICE#GENERAL,80,positive,service,87,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate."
1500453,105,1500453:4,,558,AMBIENCE#GENERAL,13,negative,tables,19,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate."
1500453,105,1500453:5,,559,RESTAURANT#GENERAL,0,positive,NULL,0,A guaranteeed delight!
1506491,106,1506491:0,,560,FOOD#QUALITY,99,positive,food,103,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
1506491,106,1506491:0,,560,DRINKS#QUALITY,108,positive,wine,112,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
1506491,106,1506491:0,,560,FOOD#PRICES,99,positive,food,103,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
1506491,106,1506491:0,,560,DRINKS#PRICES,108,positive,wine,112,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
1506491,106,1506491:1,,561,FOOD#QUALITY,19,positive,marinara/arrabiatta sauce,44,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious."
1506491,106,1506491:1,,561,FOOD#QUALITY,50,positive,mozzarella en Carozza,71,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious."
1506491,106,1506491:1,,561,FOOD#QUALITY,0,positive,NULL,0,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious."
1506491,106,1506491:2,,562,AMBIENCE#GENERAL,21,positive,back room,30,Check out the secret back room.
1506491,106,1506491:3,,563,,,,,,Old school meets New world.
1506491,106,1506491:4,,564,RESTAURANT#GENERAL,0,positive,NULL,0,I pray it stays open forever.
1506491,106,1506491:5,,565,RESTAURANT#GENERAL,10,positive,Emilio,16,Thank You Emilio.
1506491,106,1506491:6,,566,,,,,,Ciao Bella
1538149,107,1538149:0,,567,FOOD#QUALITY,12,positive,food,16,"I found the food, service and value exceptional everytime I have been there."
1538149,107,1538149:0,,567,SERVICE#GENERAL,18,positive,service,25,"I found the food, service and value exceptional everytime I have been there."
1538149,107,1538149:0,,567,RESTAURANT#PRICES,0,positive,NULL,0,"I found the food, service and value exceptional everytime I have been there."
1538149,107,1538149:1,,568,FOOD#QUALITY,4,positive,food,8,The food was authentic.
1538149,107,1538149:2,,569,FOOD#QUALITY,0,positive,NULL,0,I felt as though I were eating in Paris.
1538149,107,1538149:3,,570,SERVICE#GENERAL,4,positive,service,11,The service was excellent - friendly and attentive.
1538149,107,1538149:4,,571,RESTAURANT#PRICES,0,positive,NULL,0,The prices are wonderfully low.
1538149,107,1538149:5,,572,DRINKS#STYLE_OPTIONS,10,positive,wine choices,22,Very good wine choices.
1543345,108,1543345:0,,573,,,,,,I can't believe people complain about no cheese sticks?
1543345,108,1543345:1,,574,FOOD#QUALITY,44,positive,pizza,49,Who has room for Cheesesticks with the best pizza in NYC!
1543345,108,1543345:2,,575,FOOD#QUALITY,8,positive,pepperoni,17,Get the pepperoni - YUM - and a family style salad.
1543345,108,1543345:2,,575,FOOD#QUALITY,32,positive,family style salad,50,Get the pepperoni - YUM - and a family style salad.
1543345,108,1543345:3,,576,SERVICE#GENERAL,6,positive,staff,11,Great staff.
1543345,108,1543345:4,,577,SERVICE#GENERAL,13,positive,service,20,Always great service!
1543345,108,1543345:5,,578,RESTAURANT#GENERAL,0,positive,NULL,0,I go twice a month!
1543345,108,1543345:6,,579,RESTAURANT#GENERAL,0,positive,NULL,0,Fantastic!
1561259,109,1561259:0,,580,FOOD#QUALITY,4,positive,food,8,"The food is good, I can't lie."
1561259,109,1561259:1,,581,SERVICE#GENERAL,8,negative,staff,13,But the staff was so horrible to us.
1561259,109,1561259:2,,582,SERVICE#GENERAL,4,negative,hostess,11,The hostess and the waitress were incredibly rude and did everything they could to rush us out.
1561259,109,1561259:2,,582,SERVICE#GENERAL,20,negative,waitress,28,The hostess and the waitress were incredibly rude and did everything they could to rush us out.
1561259,109,1561259:3,,583,SERVICE#GENERAL,40,negative,waitress,48,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.
1561259,109,1561259:4,,584,RESTAURANT#PRICES,5,negative,place,10,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price."
1561259,109,1561259:4,,584,FOOD#QUALITY,35,positive,food,39,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price."
1561259,109,1561259:4,,584,SERVICE#GENERAL,61,negative,service,68,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price."
1561259,109,1561259:5,,585,RESTAURANT#GENERAL,0,negative,NULL,0,Save yourself the time and trouble and skip this one!
1572027,110,1572027:0,,586,,,,,,I'll keep this short.
1572027,110,1572027:1,,587,RESTAURANT#GENERAL,0,neutral,Amma,4,Amma is nothing special.
1572027,110,1572027:2,,588,,,,,,The two star chefs left quite some time ago to open their own place.
1572027,110,1572027:3,,589,FOOD#QUALITY,37,negative,dishes,43,I ate here a week ago and found most dishes average at best and too expensive.
1572027,110,1572027:3,,589,FOOD#PRICES,37,negative,dishes,43,I ate here a week ago and found most dishes average at best and too expensive.
1572027,110,1572027:4,,590,RESTAURANT#GENERAL,0,negative,NULL,0,Will not be back.
1572033,111,1572033:0,,591,FOOD#QUALITY,31,negative,vegetarian dishes,48,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections."
1572033,111,1572033:0,,591,FOOD#QUALITY,89,positive,non-veg selections,107,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections."
1572033,111,1572033:1,,592,AMBIENCE#GENERAL,0,positive,Decor,5,Decor is nice though service can be spotty.
1572033,111,1572033:1,,592,SERVICE#GENERAL,21,negative,service,28,Decor is nice though service can be spotty.
1572033,111,1572033:2,,593,RESTAURANT#MISCELLANEOUS,5,neutral,place,10,This place is always packed.
1572033,111,1572033:3,,594,,,,,,I know because I live nearby.
1572033,111,1572033:4,,595,FOOD#QUALITY,18,positive,food,22,"Most importantly, food is excellent."
1572033,111,1572033:5,,596,FOOD#QUALITY,8,positive,sea bass,16,Try the sea bass.
1572033,111,1572033:6,,597,RESTAURANT#GENERAL,0,positive,NULL,0,Highly recommended.
1573534,112,1573534:0,,598,FOOD#QUALITY,13,positive,Dal Bukhara,24,First of all Dal Bukhara Rocks.
1573534,112,1573534:1,,599,,,,,,As a student in NYU i need a place to eat after a hard day of work so usually i just go to any indian restraunt near by.
1573534,112,1573534:2,,600,,,,,,but ive heard a lot about this for the past 2 yrs and finally decided to eat here.
1573534,112,1573534:3,,601,FOOD#QUALITY,21,positive,food,25,I am happy i did the food was awsome.
1573534,112,1573534:4,,602,FOOD#QUALITY,0,positive,NULL,0,JUST AWSOME.
1573534,112,1573534:5,,603,FOOD#QUALITY,54,positive,kababs,60,and yes Dal Bukhara is so dam good and so are all the kababs.
1573534,112,1573534:5,,603,FOOD#QUALITY,8,positive,Dal Bukhara,19,and yes Dal Bukhara is so dam good and so are all the kababs.
1573534,112,1573534:6,,604,,,,,,They are opening two more places as i saw a flyer there one in Yonkers which is a restraunt and banquet hall and another one in parsipanny new jersey.
1573534,112,1573534:7,,605,RESTAURANT#GENERAL,0,positive,NULL,0,but overall i give it a 10
1573534,112,1573534:8,,606,RESTAURANT#GENERAL,0,positive,NULL,0,10
1577714,113,1577714:0,,607,,,,,,I haven't been to the other locations.
1577714,113,1577714:1,,608,RESTAURANT#GENERAL,0,negative,Haru on Park S,14,Haru on Park S is simply disgusting.
1577714,113,1577714:2,,609,FOOD#QUALITY,4,negative,fish,8,The fish was not fresh and the rice tasted old and stale.
1577714,113,1577714:2,,609,FOOD#QUALITY,31,negative,rice,35,The fish was not fresh and the rice tasted old and stale.
1577714,113,1577714:3,,610,FOOD#QUALITY,41,negative,sushi,46,"Quite frankly, this is some of the worst sushi I have ever tried."
1577714,113,1577714:4,,611,RESTAURANT#GENERAL,0,negative,NULL,0,Will never be back.
1586174,114,1586174:0,,612,FOOD#QUALITY,19,negative,sushi,24,honestly the worst sushi my husband and i had in our entire lives.
1586174,114,1586174:1,,613,,,,,,"believe us, we've been eating sushi for over 15 yrs."
1586174,114,1586174:2,,614,RESTAURANT#GENERAL,18,negative,restaurant,28,not sure why this restaurant would be rated that highly.
1586174,114,1586174:3,,615,FOOD#QUALITY,4,negative,all-u-can-eat sushi,23,the all-u-can-eat sushi is definitely in very poor quality.
1586174,114,1586174:4,,616,FOOD#STYLE_OPTIONS,8,negative,menu,12,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice."
1586174,114,1586174:4,,616,FOOD#QUALITY,26,negative,ingredients,37,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice."
1586174,114,1586174:4,,616,FOOD#STYLE_OPTIONS,53,negative,fish,57,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice."
1586174,114,1586174:4,,616,FOOD#STYLE_OPTIONS,70,negative,rice,74,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice."
1586174,114,1586174:5,,617,FOOD#QUALITY,56,negative,soy sauce,65,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish."
1586174,114,1586174:5,,617,FOOD#QUALITY,108,negative,rice,112,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish."
1586174,114,1586174:6,,618,SERVICE#GENERAL,4,positive,waitstaffs,14,the waitstaffs are nice though.
1586174,114,1586174:7,,619,RESTAURANT#GENERAL,0,negative,NULL,0,wont come back again for sure!
1603698,115,1603698:0,,620,RESTAURANT#GENERAL,15,negative,Roth's,21,I have been to Roth's twice and both times were very disappointing.
1603698,115,1603698:1,,621,,,,,,Once for dinner and once for brunch.
1603698,115,1603698:2,,622,SERVICE#GENERAL,48,negative,service,55,"Both times I was extremely dissappointed by the service, which was boarderline rude."
1603698,115,1603698:3,,623,SERVICE#GENERAL,0,negative,NULL,0,They wouldnt even let me finish my glass of wine before offering another.
1603698,115,1603698:4,,624,SERVICE#GENERAL,0,negative,NULL,0,Much of the time it seems like they do not care about you.
1603698,115,1603698:5,,625,FOOD#QUALITY,4,negative,dinner,10,"The dinner was ok, nothing I would have again."
1603698,115,1603698:6,,626,FOOD#QUALITY,12,negative,eggs benedict,25,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was."
1606837,116,1606837:0,,627,RESTAURANT#GENERAL,0,positive,NULL,0,This was a great surprise.
1606837,116,1606837:1,,628,FOOD#QUALITY,50,positive,meal,54,With the theater 2 blocks away we had a delicious meal in a beautiful room.
1606837,116,1606837:1,,628,AMBIENCE#GENERAL,70,positive,room,74,With the theater 2 blocks away we had a delicious meal in a beautiful room.
1606837,116,1606837:1,,628,LOCATION#GENERAL,0,positive,NULL,0,With the theater 2 blocks away we had a delicious meal in a beautiful room.
1606837,116,1606837:2,,629,SERVICE#GENERAL,4,positive,service,11,The service was attentive.
1606837,116,1606837:3,,630,RESTAURANT#GENERAL,0,positive,NULL,0,I look forward to eating here again
1609375,117,1609375:0,,631,RESTAURANT#GENERAL,0,positive,Planet Thai,11,Planet Thai is great!
1609375,117,1609375:1,,632,FOOD#QUALITY,12,positive,food,16,"We love the food, drinks, and atmosphere!"
1609375,117,1609375:1,,632,DRINKS#QUALITY,18,positive,drinks,24,"We love the food, drinks, and atmosphere!"
1609375,117,1609375:1,,632,AMBIENCE#GENERAL,30,positive,atmosphere,40,"We love the food, drinks, and atmosphere!"
1609375,117,1609375:2,,633,SERVICE#GENERAL,4,negative,svc,7,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!"
1609375,117,1609375:2,,633,RESTAURANT#GENERAL,79,positive,restaurant,89,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!"
1609375,117,1609375:3,,634,FOOD#QUALITY,8,positive,Pad Thai,16,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
1609375,117,1609375:3,,634,RESTAURANT#PRICES,0,positive,NULL,0,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
1609375,117,1609375:4,,635,FOOD#STYLE_OPTIONS,42,positive,portions,50,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!"
1609375,117,1609375:4,,635,FOOD#QUALITY,68,positive,food,72,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!"
1609375,117,1609375:4,,635,RESTAURANT#PRICES,0,positive,NULL,0,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!"
1609375,117,1609375:5,,636,,,,,,"Just remember, the later you go, the longer you may have to wait."
1609375,117,1609375:6,,637,,,,,,It's popular w/the late crowd.
1611489,118,1611489:0,,638,SERVICE#GENERAL,0,negative,NULL,0,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
1611489,118,1611489:1,,639,FOOD#STYLE_OPTIONS,10,negative,sandwiches,20,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side."
1611489,118,1611489:1,,639,FOOD#PRICES,10,negative,sandwiches,20,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side."
1611489,118,1611489:2,,640,RESTAURANT#GENERAL,0,negative,NULL,0,"Overall, not worth the money."
1611489,118,1611489:2,,640,RESTAURANT#PRICES,0,negative,NULL,0,"Overall, not worth the money."
1611489,118,1611489:3,,641,AMBIENCE#GENERAL,15,positive,atmosphere,25,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience."
1611489,118,1611489:3,,641,RESTAURANT#GENERAL,0,negative,NULL,0,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience."
1615322,119,1615322:0,,642,,,,,,I love Indian food and consider myself to be quite an expert on it.
1615322,119,1615322:1,,643,RESTAURANT#GENERAL,0,positive,Chennai Garden,14,Chennai Garden is my favorite Indian restaurant in the city.
1615322,119,1615322:2,,644,FOOD#QUALITY,20,positive,Indian,26,They have authentic Indian at amazin prices.
1615322,119,1615322:2,,644,FOOD#PRICES,20,positive,Indian,26,They have authentic Indian at amazin prices.
1615322,119,1615322:3,,645,FOOD#STYLE_OPTIONS,49,negative,dishes,55,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.
1615322,119,1615322:4,,646,AMBIENCE#GENERAL,4,negative,seats,9,The seats are uncomfortable if you are sitting against the wall on wooden benches.
1615322,119,1615322:5,,647,RESTAURANT#MISCELLANEOUS,31,negative,restaurant,41,It's a rather cramped and busy restaurant and it closes early.
1615322,119,1615322:5,,647,AMBIENCE#GENERAL,31,negative,restaurant,41,It's a rather cramped and busy restaurant and it closes early.
1623276,120,1623276:0,,648,AMBIENCE#GENERAL,24,positive,cigar bar,33,Patroon features a nice cigar bar and has great staff.
1623276,120,1623276:0,,648,SERVICE#GENERAL,48,positive,staff,53,Patroon features a nice cigar bar and has great staff.
1623276,120,1623276:1,,649,FOOD#QUALITY,4,positive,food,8,The food is tasty and portion sizes are appropriate.
1623276,120,1623276:1,,649,FOOD#STYLE_OPTIONS,22,positive,portion sizes,35,The food is tasty and portion sizes are appropriate.
1623276,120,1623276:2,,650,RESTAURANT#MISCELLANEOUS,15,positive,restaurant,25,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
1623276,120,1623276:3,,651,RESTAURANT#MISCELLANEOUS,12,negative,place,17,Not a great place for family or general dining.
1626564,121,1626564:0,,652,RESTAURANT#GENERAL,13,positive,PLACE,18,LLOOVVE THIS PLACE.
1626564,121,1626564:1,,653,FOOD#QUALITY,0,positive,Food,4,Food is excellent.
1626564,121,1626564:2,,654,FOOD#QUALITY,0,positive,Fish,4,Fish is so very fresh.
1626564,121,1626564:3,,655,SERVICE#GENERAL,0,positive,Waitstaff,9,Waitstaff are very friendly.
1626564,121,1626564:4,,656,RESTAURANT#GENERAL,5,positive,YUKA,9,Love YUKA.
1632445,122,1632445:0,,657,FOOD#QUALITY,59,positive,seafood,66,Mermaid Inn is an overall good restaurant with really good seafood.
1632445,122,1632445:0,,657,RESTAURANT#GENERAL,0,positive,Mermaid Inn,11,Mermaid Inn is an overall good restaurant with really good seafood.
1632445,122,1632445:1,,658,FOOD#STYLE_OPTIONS,4,negative,menu,8,The menu is limited but almost all of the dishes are excellent.
1632445,122,1632445:1,,658,FOOD#QUALITY,42,positive,dishes,48,The menu is limited but almost all of the dishes are excellent.
1632445,122,1632445:2,,659,FOOD#QUALITY,4,positive,lobster sandwich,20,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
1632445,122,1632445:2,,659,FOOD#QUALITY,37,positive,spaghetti with Scallops and Shrimp,71,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
1632445,122,1632445:3,,660,SERVICE#GENERAL,4,positive,service,11,The service is good and ambience is good for a date or group outing.
1632445,122,1632445:3,,660,AMBIENCE#GENERAL,24,positive,ambience,32,The service is good and ambience is good for a date or group outing.
1632445,122,1632445:4,,661,RESTAURANT#PRICES,26,negative,restaurant,36,The only fallback on this restaurant is the prices.
1632445,122,1632445:5,,662,FOOD#QUALITY,21,positive,seafood,28,"Even though its good seafood, the prices are too high."
1632445,122,1632445:5,,662,FOOD#PRICES,21,negative,seafood,28,"Even though its good seafood, the prices are too high."
1632445,122,1632445:6,,663,FOOD#QUALITY,4,positive,lobster sandwich,20,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
1632445,122,1632445:6,,663,FOOD#STYLE_OPTIONS,4,negative,lobster sandwich,20,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
1632445,122,1632445:6,,663,FOOD#PRICES,4,negative,lobster sandwich,20,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
1632929,123,1632929:0,,664,,,,,,Went to Village last night for my birthday.
1632929,123,1632929:1,,665,,,,,,"We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect."
1632929,123,1632929:2,,666,RESTAURANT#GENERAL,0,positive,NULL,0,We were very pleasantly surprised.
1632929,123,1632929:3,,667,FOOD#QUALITY,4,positive,food,8,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
1632929,123,1632929:3,,667,FOOD#QUALITY,32,positive,halibut special,47,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
1632929,123,1632929:3,,667,FOOD#QUALITY,64,positive,steak,69,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
1632929,123,1632929:3,,667,SERVICE#GENERAL,80,positive,service,87,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
1632929,123,1632929:4,,668,SERVICE#GENERAL,100,positive,waiter,106,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort."
1632929,123,1632929:5,,669,SERVICE#GENERAL,31,positive,waiter,37,Truly the mark of an attentive waiter.
1632929,123,1632929:6,,670,RESTAURANT#GENERAL,23,positive,restaurant,33,I highly recommend the restaurant based on our experience last night.
