/Reviews,,,,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
g187122-d2219300-r244953567,42,g187122-d2219300-r244953567:1,,185,AMBIENCE#GENERAL,19,positive,cadre,24,"Si l'accueil et le cadre sont agréables, ne soyez pas pressé, 2h30 pour les menus du jour, ça commence à faire"
g187122-d2219300-r244953567,42,g187122-d2219300-r244953567:1,,185,SERVICE#GENERAL,0,negative,NULL,0,"Si l'accueil et le cadre sont agréables, ne soyez pas pressé, 2h30 pour les menus du jour, ça commence à faire"
g187122-d2219300-r244953567,42,g187122-d2219300-r244953567:2,,186,FOOD#PRICES,29,negative,oeufs mimosa,41,En plus 7 euros 50 pour deux oeufs mimosa sans fioritures est tout simplement du vol
g187122-d2219300-r244953567,42,g187122-d2219300-r244953567:2,,186,FOOD#STYLE_OPTIONS,29,negative,oeufs mimosa,41,En plus 7 euros 50 pour deux oeufs mimosa sans fioritures est tout simplement du vol
g187122-d2219300-r244953567,42,g187122-d2219300-r244953567:3,,187,FOOD#QUALITY,18,negative,plats,23,Je vous passe les plats tièdes et sans saveur appuyée
g187122-d2219300-r244953567,42,g187122-d2219300-r244953567:4,,188,RESTAURANT#GENERAL,0,negative,NULL,0,Le café offert ne peux pas tout effacer
g187122-d2219300-r244953567,42,g187122-d2219300-r244953567:5,,189,RESTAURANT#GENERAL,0,negative,NULL,0,"Donc déçu de ma seconde expérience, mon porte monnaie s'en souviendra"
g187122-d2219300-r244953567,42,g187122-d2219300-r244953567:5,,189,RESTAURANT#PRICES,0,negative,NULL,0,"Donc déçu de ma seconde expérience, mon porte monnaie s'en souviendra"
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:0,,190,,,,,,Nous avons déjeuné dans ce restaurant en famille.
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:1,,191,AMBIENCE#GENERAL,3,positive,cadre,8,"Le cadre est convivial, le personnel y est agréable."
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:1,,191,SERVICE#GENERAL,27,positive,personnel,36,"Le cadre est convivial, le personnel y est agréable."
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:2,,192,FOOD#STYLE_OPTIONS,3,positive,carte,8,La carte est généreuse.
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:3,,193,FOOD#STYLE_OPTIONS,21,positive,crêpe montagnarde,38,"Ayant pu goûter à la crêpe montagnarde, celle-ci est copieuse et bien garni."
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:4,,194,DRINKS#QUALITY,3,positive,cidre,8,"Le cidre, pas qu'exceptionnel, est frais et s'accompagne bien."
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:5,,195,FOOD#QUALITY,68,positive,plats,73,"Quand au prix, je ne les trouve pas excessif quand à la qualité des plats servi."
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:5,,195,RESTAURANT#PRICES,0,positive,NULL,0,"Quand au prix, je ne les trouve pas excessif quand à la qualité des plats servi."
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:6,,196,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,"A faire en famille, en couple ou entre amis"
g187122-d2253489-r276554003,43,g187122-d2253489-r276554003:7,,197,,,,,,
g187122-d2277420-r286816327,44,g187122-d2277420-r286816327:0,,198,AMBIENCE#GENERAL,3,positive,décoration,13,la décoration très sympa.
g187122-d2277420-r286816327,44,g187122-d2277420-r286816327:1,,199,AMBIENCE#GENERAL,2,positive,endroit,9,"l'endroit a une lumière feutré, c'est très agréable et très relaxant."
g187122-d2277420-r286816327,44,g187122-d2277420-r286816327:2,,200,FOOD#QUALITY,3,positive,cuisine,10,la cuisine est très bonne.
g187122-d2277420-r286816327,44,g187122-d2277420-r286816327:3,,201,SERVICE#GENERAL,3,positive,service,10,le service est nickel.
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:0,,202,AMBIENCE#GENERAL,23,negative,décor,28,"très déçu : Vaisselle, décor un peu vieillot."
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:0,,202,RESTAURANT#MISCELLANEOUS,12,negative,Vaisselle,21,"très déçu : Vaisselle, décor un peu vieillot."
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:1,,203,RESTAURANT#MISCELLANEOUS,0,negative,NULL,0,"Toiles d'araignées, nappe pas très nette."
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:2,,204,SERVICE#GENERAL,0,negative,NULL,0,Côté repas nous avons dû réclamer deux fois pour avoir le vin que nous avions pris en apéritif.
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:3,,205,DRINKS#QUALITY,3,negative,vin,6,Le vin n'a pas été servi à la bonne température.
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:4,,206,DRINKS#STYLE_OPTIONS,57,negative,vin,60,De beaux verres auraient été appréciés pour boire un bon vin.
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:5,,207,FOOD#STYLE_OPTIONS,46,negative,viande,52,"Pour le plat le serveur nous avait dit que la viande était servie avec une sauce au foie gras, nous n avons pas retrouvé le goût du foie gras car en fait c'était une sauce au vin qui masquait complètement le foie gras."
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:5,,207,FOOD#QUALITY,166,negative,sauce au vin,178,"Pour le plat le serveur nous avait dit que la viande était servie avec une sauce au foie gras, nous n avons pas retrouvé le goût du foie gras car en fait c'était une sauce au vin qui masquait complètement le foie gras."
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:6,,208,FOOD#STYLE_OPTIONS,16,negative,farandole de desserts,37,Pour le dessert farandole de desserts : rien d'extraordinaire que des classiques avec beaucoup de crème au beurre.
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:7,,209,FOOD#STYLE_OPTIONS,0,positive,NULL,0,En revanche vous ne ressortez pas avec la faim car c'est copieux.
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:8,,210,RESTAURANT#PRICES,0,negative,NULL,0,En conclusion bien trop cher pour ce que nous avons mangé : manque d originalité et le service n est pas à la hauteur.
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:8,,210,FOOD#STYLE_OPTIONS,0,negative,NULL,0,En conclusion bien trop cher pour ce que nous avons mangé : manque d originalité et le service n est pas à la hauteur.
g187122-d3253908-r246575372,45,g187122-d3253908-r246575372:8,,210,SERVICE#GENERAL,87,negative,service,94,En conclusion bien trop cher pour ce que nous avons mangé : manque d originalité et le service n est pas à la hauteur.
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:0,,211,RESTAURANT#GENERAL,34,positive,restaurant,44,On ne peut dire que du bien de ce restaurant.
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:1,,212,AMBIENCE#GENERAL,3,positive,cadre,8,Le cadre est tout simplement incroyable / le menu unique a 36 euros vous fait découvrir quelques plats typiques corses....
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:1,,212,FOOD#STYLE_OPTIONS,45,neutral,menu,49,Le cadre est tout simplement incroyable / le menu unique a 36 euros vous fait découvrir quelques plats typiques corses....
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:2,,213,FOOD#STYLE_OPTIONS,10,positive,menu,14,Attention menu pantagruélique...
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:3,,214,FOOD#QUALITY,12,positive,cuisine,19,De la bonne cuisine de grand mère qui tient au corps.
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:4,,215,SERVICE#GENERAL,41,positive,serveurs,49,Et pour couronner le tout de sympathique serveurs a l accent prononcé avec toujours un brin d humour.
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:5,,216,,,,,,Franchement...quand on vient du pays basque...
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:6,,217,AMBIENCE#GENERAL,0,positive,NULL,0,On apprécie la chaleur Corse comme ça !
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:7,,218,RESTAURANT#GENERAL,0,positive,NULL,0,Bravo
g187140-d1322541-r286192533,46,g187140-d1322541-r286192533:8,,219,,,,,,
g187140-d1323739-r259481225,47,g187140-d1323739-r259481225:0,,220,RESTAURANT#GENERAL,0,negative,NULL,0,Pas terrible.
g187140-d1323739-r259481225,47,g187140-d1323739-r259481225:1,,221,FOOD#QUALITY,0,negative,Pizza,5,"Pizza sèche, très peu d'ingrédients et un bord énooorme tout sec pour la Regina bianca."
g187140-d1323739-r259481225,47,g187140-d1323739-r259481225:1,,221,FOOD#STYLE_OPTIONS,0,negative,Pizza,5,"Pizza sèche, très peu d'ingrédients et un bord énooorme tout sec pour la Regina bianca."
g187140-d1323739-r259481225,47,g187140-d1323739-r259481225:2,,222,FOOD#QUALITY,0,negative,NULL,0,Ça ne vaut certes pas le prix...
g187140-d1323739-r259481225,47,g187140-d1323739-r259481225:2,,222,FOOD#PRICES,0,negative,NULL,0,Ça ne vaut certes pas le prix...
g187140-d1323739-r259481225,47,g187140-d1323739-r259481225:2,,222,RESTAURANT#PRICES,0,negative,NULL,0,Ça ne vaut certes pas le prix...
g187140-d2066610-r265781517,48,g187140-d2066610-r265781517:0,,223,RESTAURANT#GENERAL,6,positive,endroit,13,Petit endroit sympa pour manger pendant notre escale de 2h après notre balade en bateau.
g187140-d2066610-r265781517,48,g187140-d2066610-r265781517:1,,224,FOOD#QUALITY,3,neutral,repas,8,"Le repas était correct pour une escale rapide,le patron très sympathique et le paysage magnifique."
g187140-d2066610-r265781517,48,g187140-d2066610-r265781517:1,,224,SERVICE#GENERAL,49,positive,patron,55,"Le repas était correct pour une escale rapide,le patron très sympathique et le paysage magnifique."
g187140-d2066610-r265781517,48,g187140-d2066610-r265781517:1,,224,LOCATION#GENERAL,79,positive,paysage,86,"Le repas était correct pour une escale rapide,le patron très sympathique et le paysage magnifique."
g187140-d4734576-r284845256,49,g187140-d4734576-r284845256:0,,225,FOOD#QUALITY,28,negative,choses,34,"Vraiment horrible certaines choses sont réchauffées, certaines pas cuites, on ne peut pas appeler ça de la cuisine!"
g187140-d4734576-r284845256,49,g187140-d4734576-r284845256:1,,226,RESTAURANT#GENERAL,0,negative,NULL,0,Vraiment nul!
g187143-d1327801-r268704148,50,g187143-d1327801-r268704148:0,,227,FOOD#QUALITY,0,positive,burgers,7,"burgers excellents, on est accro dès qu'on a gouté."
g187143-d1327801-r268704148,50,g187143-d1327801-r268704148:1,,228,FOOD#QUALITY,4,positive,complet,11,"Le ""complet"" est fameux, à la hauteur du ""samourai"" de son concurrent le bigban."
g187143-d1327801-r268704148,50,g187143-d1327801-r268704148:1,,228,FOOD#QUALITY,42,positive,samourai,50,"Le ""complet"" est fameux, à la hauteur du ""samourai"" de son concurrent le bigban."
g187143-d1327801-r268704148,50,g187143-d1327801-r268704148:1,,228,FOOD#QUALITY,73,positive,bigban,79,"Le ""complet"" est fameux, à la hauteur du ""samourai"" de son concurrent le bigban."
g187143-d1327801-r268704148,50,g187143-d1327801-r268704148:2,,229,RESTAURANT#GENERAL,0,positive,NULL,0,Cela me manque!
g187143-d1327801-r268704148,50,g187143-d1327801-r268704148:3,,230,RESTAURANT#GENERAL,0,positive,NULL,0,unique à Besançon.
g187143-d1327801-r268704148,50,g187143-d1327801-r268704148:4,,231,SERVICE#GENERAL,11,positive,cuisinier,20,En plus le cuisinier est adorable.
g187143-d1327801-r268704148,50,g187143-d1327801-r268704148:5,,232,RESTAURANT#MISCELLANEOUS,0,neutral,NULL,0,A emporter uniquement.
g187143-d1334240-r221037683,51,g187143-d1334240-r221037683:0,,233,,,,,,"Oui, on est prévenu ,"
g187143-d1334240-r221037683,51,g187143-d1334240-r221037683:1,,234,FOOD#QUALITY,0,positive,NULL,0,"Oui c'est frais,"
g187143-d1334240-r221037683,51,g187143-d1334240-r221037683:2,,235,FOOD#QUALITY,0,positive,NULL,0,"Oui, c'est plutôt cuit à point"
g187143-d1334240-r221037683,51,g187143-d1334240-r221037683:3,,236,,,,,,Mais après :
g187143-d1334240-r221037683,51,g187143-d1334240-r221037683:4,,237,FOOD#STYLE_OPTIONS,27,negative,plats,32,"La complexité annoncée des plats, elle est ou ?"
g187143-d1334240-r221037683,51,g187143-d1334240-r221037683:5,,238,FOOD#QUALITY,0,negative,NULL,0,Ce n'est pas à tomber par terre
g187143-d1334240-r221037683,51,g187143-d1334240-r221037683:6,,239,FOOD#QUALITY,22,negative,sauces,28,"Il y peut y avoir des sauces ""sur etagere"" dans les plats cuisines"
g187143-d1334240-r221037683,51,g187143-d1334240-r221037683:7,,240,SERVICE#GENERAL,0,negative,NULL,0,"Bref, rien qui justifie 3 heures à table pour 2 plats pour 4 personnes, si ce n'est un bon moyen de se démarquer des autres restaus Viêt/thaï ."
g187143-d1334240-r221037683,51,g187143-d1334240-r221037683:8,,241,RESTAURANT#MISCELLANEOUS,0,negative,NULL,0,De la bonne com !
g187143-d1764397-r245318896,52,g187143-d1764397-r245318896:0,,242,SERVICE#GENERAL,0,negative,Accueil,7,Accueil zero
g187143-d1764397-r245318896,52,g187143-d1764397-r245318896:1,,243,SERVICE#GENERAL,0,negative,NULL,0,REFUS DU PASSTIME alors qu'ils sont dedans et prévenu à la réservation et en arrivant.
g187143-d1764397-r245318896,52,g187143-d1764397-r245318896:2,,244,RESTAURANT#GENERAL,0,negative,NULL,0,C'est une BELLE ARNAQUE !!!!
g187143-d1764397-r245318896,52,g187143-d1764397-r245318896:3,,245,SERVICE#GENERAL,30,negative,responsable,41,On s'est fait INSULTER par le responsable le 20 décembre 2014 c'est INADMISSIBLE !!!!
g187143-d1764397-r245318896,52,g187143-d1764397-r245318896:4,,246,SERVICE#GENERAL,59,negative,employé,66,Dommage pour les patrons qui perdent du monde à cause de l'employé qui se prend pour un patron justement !
g187143-d1764397-r245318896,52,g187143-d1764397-r245318896:5,,247,SERVICE#GENERAL,9,positive,serveur,16,Un jeune serveur très sympa je le plaint !
g187143-d1764397-r245318896,52,g187143-d1764397-r245318896:6,,248,RESTAURANT#GENERAL,0,negative,NULL,0,ADIEU !!!
g187143-d1764397-r245318896,52,g187143-d1764397-r245318896:7,,249,,,,,,
g187143-d3895071-r258653920,53,g187143-d3895071-r258653920:0,,250,AMBIENCE#GENERAL,3,positive,cadre,8,Le cadre est vraiment sympathique et la déco très agréable ce qui contraste avec le peu d'amabilité d'une des serveuses assez désagréable et passée maître dans l'art de faire des réflexions à la clientèle.
g187143-d3895071-r258653920,53,g187143-d3895071-r258653920:0,,250,AMBIENCE#GENERAL,40,positive,déco,44,Le cadre est vraiment sympathique et la déco très agréable ce qui contraste avec le peu d'amabilité d'une des serveuses assez désagréable et passée maître dans l'art de faire des réflexions à la clientèle.
g187143-d3895071-r258653920,53,g187143-d3895071-r258653920:0,,250,SERVICE#GENERAL,110,negative,serveuses,119,Le cadre est vraiment sympathique et la déco très agréable ce qui contraste avec le peu d'amabilité d'une des serveuses assez désagréable et passée maître dans l'art de faire des réflexions à la clientèle.
g187143-d3895071-r258653920,53,g187143-d3895071-r258653920:1,,251,SERVICE#GENERAL,59,negative,service,66,"L'autre serveuse étant, pour sa part , très gauche dans le service."
g187143-d3895071-r258653920,53,g187143-d3895071-r258653920:2,,252,AMBIENCE#GENERAL,28,negative,musique,35,Et pour parfaire le tout la musique très forte de l'espace lounge empêche toute conversation entre les convives ce qui est dommage car la cuisine est bonne dans son ensemble hormis les desserts qui nous ont été vendus comme desserts maison mais qui semblent plutôt sortir de chez Metro ou autres fournisseurs restauration!
g187143-d3895071-r258653920,53,g187143-d3895071-r258653920:2,,252,FOOD#QUALITY,185,negative,desserts,193,Et pour parfaire le tout la musique très forte de l'espace lounge empêche toute conversation entre les convives ce qui est dommage car la cuisine est bonne dans son ensemble hormis les desserts qui nous ont été vendus comme desserts maison mais qui semblent plutôt sortir de chez Metro ou autres fournisseurs restauration!
g187143-d3895071-r258653920,53,g187143-d3895071-r258653920:2,,252,FOOD#QUALITY,138,positive,cuisine,145,Et pour parfaire le tout la musique très forte de l'espace lounge empêche toute conversation entre les convives ce qui est dommage car la cuisine est bonne dans son ensemble hormis les desserts qui nous ont été vendus comme desserts maison mais qui semblent plutôt sortir de chez Metro ou autres fournisseurs restauration!
g187143-d3895071-r258653920,53,g187143-d3895071-r258653920:3,,253,RESTAURANT#MISCELLANEOUS,0,negative,NULL,0,Pour conclure la carte comporte quelques fautes d'orthographe.
g187143-d3895071-r258653920,53,g187143-d3895071-r258653920:4,,254,RESTAURANT#GENERAL,0,negative,NULL,0,Il suffirait de peu de chose pour améliorer l'ensemble.
g187143-d6499916-r218269120,54,g187143-d6499916-r218269120:0,,255,FOOD#STYLE_OPTIONS,4,positive,cuisine,11,Une cuisine simple avec des produits frais et cuisinés maison.
g187143-d6499916-r218269120,54,g187143-d6499916-r218269120:0,,255,FOOD#QUALITY,28,positive,produits,36,Une cuisine simple avec des produits frais et cuisinés maison.
g187143-d6499916-r218269120,54,g187143-d6499916-r218269120:1,,256,SERVICE#GENERAL,0,positive,Accueil,7,Accueil chaleureux.
g187143-d6499916-r218269120,54,g187143-d6499916-r218269120:2,,257,FOOD#QUALITY,16,positive,biscuits,24,Même les petits biscuits qui accompagnent le café sont faits maison.
g187143-d6499916-r218269120,54,g187143-d6499916-r218269120:3,,258,FOOD#QUALITY,0,positive,NULL,0,"Rien à dire, simple mais très bon et très frais."
g187147-d1034843-r227563120,55,g187147-d1034843-r227563120:0,,259,SERVICE#GENERAL,0,positive,Accueil,7,Accueil au top !
g187147-d1034843-r227563120,55,g187147-d1034843-r227563120:1,,260,RESTAURANT#MISCELLANEOUS,0,neutral,Restaurant,10,Restaurant sans pretention d'après la devanture mais avec une cuisine de qualité !
g187147-d1034843-r227563120,55,g187147-d1034843-r227563120:1,,260,FOOD#QUALITY,62,positive,cuisine,69,Restaurant sans pretention d'après la devanture mais avec une cuisine de qualité !
g187147-d1034843-r227563120,55,g187147-d1034843-r227563120:2,,261,SERVICE#GENERAL,0,positive,NULL,0,Kir offert avec une mise en appetit avec des rillettes et du saucisson.
g187147-d1034843-r227563120,55,g187147-d1034843-r227563120:3,,262,FOOD#STYLE_OPTIONS,18,neutral,carte,23,"Peu de choix à la carte, mais c'est aussi comme ça qu'on a plus de chance de faire des bons plats!"
g187147-d1034843-r227563120,55,g187147-d1034843-r227563120:3,,262,FOOD#QUALITY,92,positive,plats,97,"Peu de choix à la carte, mais c'est aussi comme ça qu'on a plus de chance de faire des bons plats!"
g187147-d1034843-r227563120,55,g187147-d1034843-r227563120:4,,263,RESTAURANT#GENERAL,0,positive,NULL,0,Et c'est reussi !
g187147-d1034843-r227563120,55,g187147-d1034843-r227563120:5,,264,RESTAURANT#GENERAL,0,positive,NULL,0,C'est ma cantine j'adore !
g187147-d1034843-r227563120,55,g187147-d1034843-r227563120:6,,265,RESTAURANT#GENERAL,0,positive,NULL,0,Continuez comme ça je vous encourage chaudement !
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:0,,266,AMBIENCE#GENERAL,3,positive,local,8,"Un local sympathique, un personnel très jeune, agréable, au bar comme au restaurant."
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:0,,266,SERVICE#GENERAL,25,positive,personnel,34,"Un local sympathique, un personnel très jeune, agréable, au bar comme au restaurant."
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:1,,267,RESTAURANT#PRICES,0,negative,NULL,0,"Le rapport qualité-prix reste tendu, un peu cher pour les repas, même si l'espace est intéressant, entre les arbres."
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:1,,267,FOOD#PRICES,58,negative,repas,63,"Le rapport qualité-prix reste tendu, un peu cher pour les repas, même si l'espace est intéressant, entre les arbres."
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:1,,267,AMBIENCE#GENERAL,75,positive,espace,81,"Le rapport qualité-prix reste tendu, un peu cher pour les repas, même si l'espace est intéressant, entre les arbres."
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:1,,267,RESTAURANT#GENERAL,0,negative,NULL,0,"Le rapport qualité-prix reste tendu, un peu cher pour les repas, même si l'espace est intéressant, entre les arbres."
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:1,,267,FOOD#QUALITY,58,neutral,repas,63,"Le rapport qualité-prix reste tendu, un peu cher pour les repas, même si l'espace est intéressant, entre les arbres."
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:2,,268,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,L'intérêt serait d'y découvrir de jeunes artistes qui s'y produisent régulièrement.
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:3,,269,AMBIENCE#GENERAL,0,negative,NULL,82,"Malheureusement, ils ne sont guère respectés: mauvaise acoustique, public bruyant."
g187147-d1054615-r214901404,56,g187147-d1054615-r214901404:4,,270,AMBIENCE#GENERAL,0,negative,NULL,0,Il faudrait inviter les gérants à permettre un son écoutable.
g187147-d1077634-r239773694,57,g187147-d1077634-r239773694:0,,271,RESTAURANT#GENERAL,0,negative,NULL,0,"Le concept avait l'air sympa, mais de qui se moque t'on?"
g187147-d1077634-r239773694,57,g187147-d1077634-r239773694:1,,272,FOOD#STYLE_OPTIONS,4,negative,quantités,13,Les quantités sont microscopiques et les prix stratosphériques!
g187147-d1077634-r239773694,57,g187147-d1077634-r239773694:1,,272,RESTAURANT#PRICES,0,negative,NULL,0,Les quantités sont microscopiques et les prix stratosphériques!
g187147-d1077634-r239773694,57,g187147-d1077634-r239773694:2,,273,FOOD#PRICES,28,negative,oeuf cocotte,40,"Compter environ 20€ pour un oeuf cocotte (même pas cuit correctement), un plat comprenant environ 50g de poulet et 3 haricots verts et deux rondelles de pomme de terre et une salade de fruit..."
g187147-d1077634-r239773694,57,g187147-d1077634-r239773694:2,,273,FOOD#QUALITY,28,negative,oeuf cocotte,40,"Compter environ 20€ pour un oeuf cocotte (même pas cuit correctement), un plat comprenant environ 50g de poulet et 3 haricots verts et deux rondelles de pomme de terre et une salade de fruit..."
g187147-d1077634-r239773694,57,g187147-d1077634-r239773694:2,,273,FOOD#STYLE_OPTIONS,74,negative,plat,78,"Compter environ 20€ pour un oeuf cocotte (même pas cuit correctement), un plat comprenant environ 50g de poulet et 3 haricots verts et deux rondelles de pomme de terre et une salade de fruit..."
g187147-d1077634-r239773694,57,g187147-d1077634-r239773694:2,,273,FOOD#PRICES,74,negative,plat,78,"Compter environ 20€ pour un oeuf cocotte (même pas cuit correctement), un plat comprenant environ 50g de poulet et 3 haricots verts et deux rondelles de pomme de terre et une salade de fruit..."
g187147-d1077634-r239773694,57,g187147-d1077634-r239773694:3,,274,AMBIENCE#GENERAL,0,negative,Ambiance,8,Ambiance du lieu extrêmement bruyante.
g187147-d1077634-r239773694,57,g187147-d1077634-r239773694:4,,275,RESTAURANT#GENERAL,0,negative,NULL,0,"Bref, à fuir, sauf si vraiment vous n'avez pas faim..."
g187147-d1089305-r171630135,58,g187147-d1089305-r171630135:0,,276,FOOD#QUALITY,0,positive,Cuisine,7,Cuisine bonne mais au final l'addition est salée
g187147-d1089305-r171630135,58,g187147-d1089305-r171630135:0,,276,RESTAURANT#PRICES,0,negative,NULL,0,Cuisine bonne mais au final l'addition est salée
g187147-d1089305-r171630135,58,g187147-d1089305-r171630135:1,,277,FOOD#QUALITY,0,positive,Plats,5,"Plats bien exécutés, les sauces sont également bonnes"
g187147-d1089305-r171630135,58,g187147-d1089305-r171630135:1,,277,FOOD#QUALITY,25,positive,sauces,31,"Plats bien exécutés, les sauces sont également bonnes"
g187147-d1089305-r171630135,58,g187147-d1089305-r171630135:2,,278,FOOD#QUALITY,0,positive,Parpadelle aux écrevisses,25,Parpadelle aux écrevisses et palourdes très bon mais légèrement trop gras
g187147-d1089305-r171630135,58,g187147-d1089305-r171630135:2,,278,FOOD#QUALITY,29,positive,palourdes,38,Parpadelle aux écrevisses et palourdes très bon mais légèrement trop gras
g187147-d1089305-r171630135,58,g187147-d1089305-r171630135:3,,279,FOOD#QUALITY,3,positive,veau,7,Le veau était goûtu
g187147-d1089305-r171630135,58,g187147-d1089305-r171630135:4,,280,FOOD#QUALITY,3,positive,tarte tatin,14,La tarte tatin divine
g187147-d1099973-r130147318,59,g187147-d1099973-r130147318:0,,281,SERVICE#GENERAL,0,positive,Accueil,7,Accueil très sympa dans ce petit restaurant .
g187147-d1099973-r130147318,59,g187147-d1099973-r130147318:1,,282,SERVICE#GENERAL,3,positive,service,10,"Le service est très attentionné ,la salle est petite mais très agréable"
g187147-d1099973-r130147318,59,g187147-d1099973-r130147318:1,,282,AMBIENCE#GENERAL,36,positive,salle,41,"Le service est très attentionné ,la salle est petite mais très agréable"
g187147-d1099973-r130147318,59,g187147-d1099973-r130147318:2,,283,FOOD#QUALITY,16,neutral,cuisine,23,Au niveau de la cuisine c est correct mais ce n est pas exceptionnel !
g187147-d1099973-r130147318,59,g187147-d1099973-r130147318:3,,284,,,,,,( je suis une fan de la cuisine Italienne et je vais régulièrement en Italie donc je suis assez difficile !)
g187147-d1099973-r130147318,59,g187147-d1099973-r130147318:4,,285,FOOD#QUALITY,14,positive,fondant au chocolat,33,Par contre Le fondant au chocolat est très bon
g187147-d1113739-r231078339,60,g187147-d1113739-r231078339:0,,286,SERVICE#GENERAL,0,positive,NULL,0,"Des plats correctement servis, un pavé de turbot excellent et des prix corrects pour le quartier."
g187147-d1113739-r231078339,60,g187147-d1113739-r231078339:0,,286,FOOD#QUALITY,34,positive,pavé de turbot,48,"Des plats correctement servis, un pavé de turbot excellent et des prix corrects pour le quartier."
g187147-d1113739-r231078339,60,g187147-d1113739-r231078339:0,,286,RESTAURANT#PRICES,0,positive,NULL,0,"Des plats correctement servis, un pavé de turbot excellent et des prix corrects pour le quartier."
g187147-d1113739-r231078339,60,g187147-d1113739-r231078339:1,,287,SERVICE#GENERAL,28,positive,service,35,"Et pour enrober le tout, un service avec le sourire du début à la fin :) !"
g187147-d1113739-r231078339,60,g187147-d1113739-r231078339:2,,288,RESTAURANT#GENERAL,26,positive,lieu,30,Je reviens toujours en ce lieu avec un vrai plaisir !
g187147-d1119908-r146734960,61,g187147-d1119908-r146734960:0,,289,RESTAURANT#GENERAL,0,negative,Restaurant,10,Restaurant désormais à éviter.
g187147-d1119908-r146734960,61,g187147-d1119908-r146734960:1,,290,RESTAURANT#PRICES,0,negative,NULL,0,Mauvais rapport qualité prix.
g187147-d1119908-r146734960,61,g187147-d1119908-r146734960:1,,290,RESTAURANT#GENERAL,0,negative,NULL,0,Mauvais rapport qualité prix.
g187147-d1119908-r146734960,61,g187147-d1119908-r146734960:2,,291,FOOD#STYLE_OPTIONS,2,negative,entrecôte,11,L'entrecôte qui dans le menu était censée être 300 g c'était une portion du gendre cantine de l'école.
g187147-d1119908-r146734960,61,g187147-d1119908-r146734960:3,,292,FOOD#STYLE_OPTIONS,19,negative,portions,27,Et en générale les portions étaient ridicules pour leur prix.
g187147-d1119908-r146734960,61,g187147-d1119908-r146734960:3,,292,FOOD#PRICES,19,negative,portions,27,Et en générale les portions étaient ridicules pour leur prix.
g187147-d1119908-r146734960,61,g187147-d1119908-r146734960:4,,293,FOOD#QUALITY,4,negative,pommes sautés,17,Les pommes sautés étaient des simples frites.
g187147-d1119908-r146734960,61,g187147-d1119908-r146734960:5,,294,AMBIENCE#GENERAL,16,positive,décor,21,"Dommage, car le décor demeure impressionnant."
