/Reviews,,,,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
es_la_poma_7_RafaelPenuelaCalderon_2014-12-27,185,es_la_poma_7_RafaelPenuelaCalderon_2014-12-27:0,,542,FOOD#PRICES,0,positive,NULL,0,"En este día 25/12, apreciamos más lentitud en el servicio seguramente porque había menos personal en un día tan señalado, por lo demás excelente relación calidad/precio."
es_la_poma_7_RafaelPenuelaCalderon_2014-12-27,185,es_la_poma_7_RafaelPenuelaCalderon_2014-12-27:0,,542,FOOD#QUALITY,0,positive,NULL,0,"En este día 25/12, apreciamos más lentitud en el servicio seguramente porque había menos personal en un día tan señalado, por lo demás excelente relación calidad/precio."
es_la_poma_8_MarianaPenicheArgaez_2014-12-25,186,es_la_poma_8_MarianaPenicheArgaez_2014-12-25:0,,543,RESTAURANT#GENERAL,0,positive,NULL,0,Todo muy muy rico excelente
es_la_poma_9_AnnaAsoJaca_2014-12-15,187,es_la_poma_9_AnnaAsoJaca_2014-12-15:0,,544,RESTAURANT#GENERAL,32,positive,La Poma,39,"Mi opinión sobre el restaurante La Poma es que es correcto, pero no extraordinario."
es_la_poma_9_AnnaAsoJaca_2014-12-15,187,es_la_poma_9_AnnaAsoJaca_2014-12-15:1,,545,FOOD#QUALITY,11,positive,risotto,18,Pedimos un risotto (acceptable) y una pizza (muy mejorable) y postres (lo mejor).
es_la_poma_9_AnnaAsoJaca_2014-12-15,187,es_la_poma_9_AnnaAsoJaca_2014-12-15:1,,545,FOOD#QUALITY,38,negative,pizza,43,Pedimos un risotto (acceptable) y una pizza (muy mejorable) y postres (lo mejor).
es_la_poma_9_AnnaAsoJaca_2014-12-15,187,es_la_poma_9_AnnaAsoJaca_2014-12-15:1,,545,FOOD#QUALITY,62,positive,postres,69,Pedimos un risotto (acceptable) y una pizza (muy mejorable) y postres (lo mejor).
es_la_poma_9_AnnaAsoJaca_2014-12-15,187,es_la_poma_9_AnnaAsoJaca_2014-12-15:2,,546,SERVICE#GENERAL,3,neutral,servicio,11,El servicio era eficiente pero no especialmente amable.
es_la_poma_9_AnnaAsoJaca_2014-12-15,187,es_la_poma_9_AnnaAsoJaca_2014-12-15:3,,547,SERVICE#GENERAL,0,negative,NULL,0,Se equivocaron al traer uno de los platos y rectificaron pero hubo que esperar un poco.
es_la_poma_9_AnnaAsoJaca_2014-12-15,187,es_la_poma_9_AnnaAsoJaca_2014-12-15:4,,548,SERVICE#GENERAL,0,negative,NULL,0,En la cuenta se olvidaron de hacer el descuento y también fue necesario esperar a la rectificación.
es_la_poma_9_AnnaAsoJaca_2014-12-15,187,es_la_poma_9_AnnaAsoJaca_2014-12-15:5,,549,AMBIENCE#GENERAL,3,positive,decoración,13,La decoración bastante conseguida.
es_la_poma_9_AnnaAsoJaca_2014-12-15,187,es_la_poma_9_AnnaAsoJaca_2014-12-15:6,,550,AMBIENCE#GENERAL,3,negative,local,8,El local estaba lleno de turistas.
es_luis-candelas-zaragoza_comment-3240,188,es_luis-candelas-zaragoza_comment-3240:0,,551,FOOD#QUALITY,10,positive,comida,16,Excelente comida casera que me recuerda la comida de mi madre.han realizado una gran reforma para satisfacer a sus clientes ¨gracias
es_luis-candelas-zaragoza_comment-3240,188,es_luis-candelas-zaragoza_comment-3240:0,,551,AMBIENCE#GENERAL,85,positive,reforma,92,Excelente comida casera que me recuerda la comida de mi madre.han realizado una gran reforma para satisfacer a sus clientes ¨gracias
es_luis-candelas-zaragoza_comment-3574,189,es_luis-candelas-zaragoza_comment-3574:0,,552,FOOD#QUALITY,47,positive,comida,53,"Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer."
es_luis-candelas-zaragoza_comment-3574,189,es_luis-candelas-zaragoza_comment-3574:0,,552,FOOD#QUALITY,84,positive,chuleta de ternera,102,"Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer."
es_luis-candelas-zaragoza_comment-3574,189,es_luis-candelas-zaragoza_comment-3574:0,,552,FOOD#PRICES,84,positive,chuleta de ternera,102,"Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer."
es_luis-candelas-zaragoza_comment-3574,189,es_luis-candelas-zaragoza_comment-3574:0,,552,FOOD#PRICES,47,positive,comida,53,"Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer."
es_luis-candelas-zaragoza_comment-3574,189,es_luis-candelas-zaragoza_comment-3574:0,,552,DRINKS#STYLE_OPTIONS,184,positive,vinos,189,"Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer."
es_luis-candelas-zaragoza_comment-3574,189,es_luis-candelas-zaragoza_comment-3574:0,,552,SERVICE#GENERAL,307,positive,Ana la propietaria,325,"Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer."
es_luis-candelas-zaragoza_comment-3574,189,es_luis-candelas-zaragoza_comment-3574:0,,552,SERVICE#GENERAL,372,positive,madre,377,"Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer."
es_luis-candelas-zaragoza_comment-4152,190,es_luis-candelas-zaragoza_comment-4152:0,,553,FOOD#PRICES,16,positive,menú a la brasa,31,"Hemos comido el menú a la brasa precio calidad bien, los cayos que hemos probado de 10."
es_luis-candelas-zaragoza_comment-4152,190,es_luis-candelas-zaragoza_comment-4152:0,,553,FOOD#QUALITY,16,positive,menú a la brasa,31,"Hemos comido el menú a la brasa precio calidad bien, los cayos que hemos probado de 10."
es_luis-candelas-zaragoza_comment-4152,190,es_luis-candelas-zaragoza_comment-4152:0,,553,FOOD#QUALITY,57,positive,cayos,62,"Hemos comido el menú a la brasa precio calidad bien, los cayos que hemos probado de 10."
es_luis-candelas-zaragoza_comment-4152,190,es_luis-candelas-zaragoza_comment-4152:1,,554,RESTAURANT#GENERAL,0,positive,NULL,0,Lo recomendaremos.
es_luis-candelas-zaragoza_comment-4152,190,es_luis-candelas-zaragoza_comment-4152:2,,555,RESTAURANT#GENERAL,5,positive,sitio,10,Buen sitio para repetir
es_luis-candelas-zaragoza_comment-4160,191,es_luis-candelas-zaragoza_comment-4160:0,,556,RESTAURANT#GENERAL,0,positive,NULL,0,"comimos el domingo 20 de octubre y tenemos que decir que estuvo genial, probamos una ensalada con bonito escabechado de la casa muy bueno, las carnes muy bien elaboradas, los postres casi sobraban, pero había que hacer un esfuerzo que mereció la pena y bastantes vinos para poder elegir."
es_luis-candelas-zaragoza_comment-4160,191,es_luis-candelas-zaragoza_comment-4160:0,,556,FOOD#QUALITY,85,positive,ensalada con bonito escabechado de la casa,127,"comimos el domingo 20 de octubre y tenemos que decir que estuvo genial, probamos una ensalada con bonito escabechado de la casa muy bueno, las carnes muy bien elaboradas, los postres casi sobraban, pero había que hacer un esfuerzo que mereció la pena y bastantes vinos para poder elegir."
es_luis-candelas-zaragoza_comment-4160,191,es_luis-candelas-zaragoza_comment-4160:0,,556,FOOD#QUALITY,143,positive,carnes,149,"comimos el domingo 20 de octubre y tenemos que decir que estuvo genial, probamos una ensalada con bonito escabechado de la casa muy bueno, las carnes muy bien elaboradas, los postres casi sobraban, pero había que hacer un esfuerzo que mereció la pena y bastantes vinos para poder elegir."
es_luis-candelas-zaragoza_comment-4160,191,es_luis-candelas-zaragoza_comment-4160:0,,556,FOOD#QUALITY,175,positive,postres,182,"comimos el domingo 20 de octubre y tenemos que decir que estuvo genial, probamos una ensalada con bonito escabechado de la casa muy bueno, las carnes muy bien elaboradas, los postres casi sobraban, pero había que hacer un esfuerzo que mereció la pena y bastantes vinos para poder elegir."
es_luis-candelas-zaragoza_comment-4160,191,es_luis-candelas-zaragoza_comment-4160:0,,556,DRINKS#STYLE_OPTIONS,263,positive,vinos,268,"comimos el domingo 20 de octubre y tenemos que decir que estuvo genial, probamos una ensalada con bonito escabechado de la casa muy bueno, las carnes muy bien elaboradas, los postres casi sobraban, pero había que hacer un esfuerzo que mereció la pena y bastantes vinos para poder elegir."
es_luis-candelas-zaragoza_comment-4160,191,es_luis-candelas-zaragoza_comment-4160:1,,557,RESTAURANT#GENERAL,0,positive,NULL,0,muy recomendable y para volver!!!
es_luis-candelas-zaragoza_comment-4167,192,es_luis-candelas-zaragoza_comment-4167:0,,558,FOOD#QUALITY,52,positive,comida,58,"Tuvimos que esperar un poco para sentarnos, pero la comida muy buena, merece la pena."
es_luis-candelas-zaragoza_comment-4167,192,es_luis-candelas-zaragoza_comment-4167:0,,558,SERVICE#GENERAL,0,negative,NULL,0,"Tuvimos que esperar un poco para sentarnos, pero la comida muy buena, merece la pena."
es_luis-candelas-zaragoza_comment-4184,193,es_luis-candelas-zaragoza_comment-4184:0,,559,SERVICE#GENERAL,13,positive,atención,21,"Excelente la atención de todo el personal, la comida ni hablar toda muy buena sobre todo el ternasco a la brasa uff todavíalo saboreo, muy buena cantidad para el que es comelón, un poco apartado del centro, pero por lo demás lo sabroso hace olvidar lo apartado, de verdad es muy bueno, lo recomiendo a todo aquel de buen paladar."
es_luis-candelas-zaragoza_comment-4184,193,es_luis-candelas-zaragoza_comment-4184:0,,559,FOOD#QUALITY,46,positive,comida,52,"Excelente la atención de todo el personal, la comida ni hablar toda muy buena sobre todo el ternasco a la brasa uff todavíalo saboreo, muy buena cantidad para el que es comelón, un poco apartado del centro, pero por lo demás lo sabroso hace olvidar lo apartado, de verdad es muy bueno, lo recomiendo a todo aquel de buen paladar."
es_luis-candelas-zaragoza_comment-4184,193,es_luis-candelas-zaragoza_comment-4184:0,,559,FOOD#QUALITY,92,positive,ternasco a la brasa,111,"Excelente la atención de todo el personal, la comida ni hablar toda muy buena sobre todo el ternasco a la brasa uff todavíalo saboreo, muy buena cantidad para el que es comelón, un poco apartado del centro, pero por lo demás lo sabroso hace olvidar lo apartado, de verdad es muy bueno, lo recomiendo a todo aquel de buen paladar."
es_luis-candelas-zaragoza_comment-4184,193,es_luis-candelas-zaragoza_comment-4184:0,,559,LOCATION#GENERAL,0,negative,NULL,0,"Excelente la atención de todo el personal, la comida ni hablar toda muy buena sobre todo el ternasco a la brasa uff todavíalo saboreo, muy buena cantidad para el que es comelón, un poco apartado del centro, pero por lo demás lo sabroso hace olvidar lo apartado, de verdad es muy bueno, lo recomiendo a todo aquel de buen paladar."
es_luis-candelas-zaragoza_comment-4184,193,es_luis-candelas-zaragoza_comment-4184:0,,559,RESTAURANT#GENERAL,0,positive,NULL,0,"Excelente la atención de todo el personal, la comida ni hablar toda muy buena sobre todo el ternasco a la brasa uff todavíalo saboreo, muy buena cantidad para el que es comelón, un poco apartado del centro, pero por lo demás lo sabroso hace olvidar lo apartado, de verdad es muy bueno, lo recomiendo a todo aquel de buen paladar."
es_luis-candelas-zaragoza_comment-4187,194,es_luis-candelas-zaragoza_comment-4187:0,,560,SERVICE#GENERAL,39,positive,trato,44,Fuimos 7 personas con un niño tanto el trato con la comida fue muy buenaLo recomiendo
es_luis-candelas-zaragoza_comment-4187,194,es_luis-candelas-zaragoza_comment-4187:0,,560,FOOD#QUALITY,52,positive,comida,58,Fuimos 7 personas con un niño tanto el trato con la comida fue muy buenaLo recomiendo
es_luis-candelas-zaragoza_comment-4187,194,es_luis-candelas-zaragoza_comment-4187:0,,560,RESTAURANT#GENERAL,0,positive,NULL,0,Fuimos 7 personas con un niño tanto el trato con la comida fue muy buenaLo recomiendo
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:0,,561,FOOD#QUALITY,3,positive,cena,7,La cena estuvo muy bien.
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:1,,562,SERVICE#GENERAL,0,positive,NULL,0,"Fuimos un grupo numeroso, 20 personas, y nos atendieron fenomenal y muy efectivos."
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:2,,563,FOOD#QUALITY,3,positive,ensalada,11,"La ensalada, los entrantes fritos, el queso, fenomenal."
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:2,,563,FOOD#QUALITY,17,positive,entrantes fritos,33,"La ensalada, los entrantes fritos, el queso, fenomenal."
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:2,,563,FOOD#QUALITY,38,positive,queso,43,"La ensalada, los entrantes fritos, el queso, fenomenal."
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:3,,564,FOOD#QUALITY,23,positive,churrasco,32,"Como 2º plato yo elegí churrasco, que estaba sensacional, y con patatas fritas caseras (no congeladas)."
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:3,,564,FOOD#QUALITY,64,positive,patatas fritas,78,"Como 2º plato yo elegí churrasco, que estaba sensacional, y con patatas fritas caseras (no congeladas)."
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:4,,565,FOOD#QUALITY,4,positive,postres,11,"Los postres también muy buenos, unos chupitos al final, cafés y todo por 20 € por persona."
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:4,,565,FOOD#PRICES,0,positive,NULL,0,"Los postres también muy buenos, unos chupitos al final, cafés y todo por 20 € por persona."
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:5,,566,DRINKS#QUALITY,57,negative,vino,61,"Los comentarios fueron favorables hacia todo, excepto el vino."
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:6,,567,,,,,,Duro vino de duras tierras.
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:7,,568,DRINKS#QUALITY,4,positive,vinos,9,Hay vinos jóvenes muy buenos de Cariñena por menos de 2 € la botella.
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:8,,569,,,,,,El único punto de mejora.
es_luis-candelas-zaragoza_comment-4272,195,es_luis-candelas-zaragoza_comment-4272:9,,570,,,,,,Gracias!
es_luis-candelas-zaragoza_comment-4476,196,es_luis-candelas-zaragoza_comment-4476:0,,571,,,,,,Hoy hemos cenado el menú brasa en este restaurante.
es_luis-candelas-zaragoza_comment-4476,196,es_luis-candelas-zaragoza_comment-4476:1,,572,RESTAURANT#GENERAL,0,positive,NULL,0,"No será la última vez que vayamos,porque nos ha encantado."
es_luis-candelas-zaragoza_comment-4476,196,es_luis-candelas-zaragoza_comment-4476:2,,573,SERVICE#GENERAL,3,positive,servicio,11,El servicio estupendo y la cena muy bien también.
es_luis-candelas-zaragoza_comment-4476,196,es_luis-candelas-zaragoza_comment-4476:2,,573,FOOD#QUALITY,27,positive,cena,31,El servicio estupendo y la cena muy bien también.
es_luis-candelas-zaragoza_comment-4476,196,es_luis-candelas-zaragoza_comment-4476:3,,574,RESTAURANT#GENERAL,0,positive,NULL,0,Recomendable sin duda.
es_luis-candelas-zaragoza_comment-4486,197,es_luis-candelas-zaragoza_comment-4486:0,,575,FOOD#QUALITY,59,positive,menú de brasa,72,"Hace una semana fuimos por primera vez al Candelas, fue su menú de brasa el que probamos y salvo el vino que gano mucho al convertirlo en  tinto de verano , la cena fue satisfactoria."
es_luis-candelas-zaragoza_comment-4486,197,es_luis-candelas-zaragoza_comment-4486:0,,575,DRINKS#QUALITY,100,negative,vino,104,"Hace una semana fuimos por primera vez al Candelas, fue su menú de brasa el que probamos y salvo el vino que gano mucho al convertirlo en  tinto de verano , la cena fue satisfactoria."
es_luis-candelas-zaragoza_comment-4486,197,es_luis-candelas-zaragoza_comment-4486:1,,576,,,,,,Conocimos su oferta veraniega y dijimos que volveríamos.
es_luis-candelas-zaragoza_comment-4486,197,es_luis-candelas-zaragoza_comment-4486:2,,577,,,,,,Hoy en la comida dos comensales han probado dicho menú y un tercero el menú del dia.hemos quedado todos.
es_luis-candelas-zaragoza_comment-4486,197,es_luis-candelas-zaragoza_comment-4486:3,,578,FOOD#QUALITY,0,positive,NULL,0,"Muy satisfechos, el precio muy ajustado ."
es_luis-candelas-zaragoza_comment-4486,197,es_luis-candelas-zaragoza_comment-4486:3,,578,FOOD#PRICES,0,positive,NULL,0,"Muy satisfechos, el precio muy ajustado ."
es_luis-candelas-zaragoza_comment-4486,197,es_luis-candelas-zaragoza_comment-4486:4,,579,RESTAURANT#GENERAL,0,positive,NULL,0,Sinduda repetiremos.
es_luis-candelas-zaragoza_comment-4486,197,es_luis-candelas-zaragoza_comment-4486:5,,580,SERVICE#GENERAL,29,positive,trato,34,Muy recomendable y excelente trato de la Jefa de Sala.
es_luis-candelas-zaragoza_comment-4486,197,es_luis-candelas-zaragoza_comment-4486:5,,580,RESTAURANT#GENERAL,0,positive,NULL,0,Muy recomendable y excelente trato de la Jefa de Sala.
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:0,,581,FOOD#QUALITY,135,positive,menú a la brasa,150,"Vuelta de vacaciones y  parece oportuno volver por donde acabamos, si el último fue una buena experiencia.Excelente opción tanto en su menú a la brasa, como sobre todo ese menú veraniego de arroz."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:0,,581,FOOD#QUALITY,172,positive,menú veraniego de arroz,195,"Vuelta de vacaciones y  parece oportuno volver por donde acabamos, si el último fue una buena experiencia.Excelente opción tanto en su menú a la brasa, como sobre todo ese menú veraniego de arroz."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:1,,582,FOOD#QUALITY,67,positive,arroces,74,"Hoy es la segunda vez que lo probamos y muy satisfecho de los tres arroces servidos, el negro, el de callos y el novedoso de rebozuelo."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:1,,582,FOOD#QUALITY,88,positive,negro,93,"Hoy es la segunda vez que lo probamos y muy satisfecho de los tres arroces servidos, el negro, el de callos y el novedoso de rebozuelo."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:1,,582,FOOD#QUALITY,101,positive,callos,107,"Hoy es la segunda vez que lo probamos y muy satisfecho de los tres arroces servidos, el negro, el de callos y el novedoso de rebozuelo."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:1,,582,FOOD#QUALITY,125,positive,rebozuelo,134,"Hoy es la segunda vez que lo probamos y muy satisfecho de los tres arroces servidos, el negro, el de callos y el novedoso de rebozuelo."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:2,,583,SERVICE#GENERAL,25,positive,Ana,28,"Magnífica la atención de Ana y hoy la guinda fue un carajillo de ron, como debe ser, obra de una buena camarera."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:2,,583,SERVICE#GENERAL,103,positive,camarera,111,"Magnífica la atención de Ana y hoy la guinda fue un carajillo de ron, como debe ser, obra de una buena camarera."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:3,,584,FOOD#PRICES,49,positive,menú,53,"Espero que no se olvide con el fin de verano, un menú muy ajustado y sabroso."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:3,,584,FOOD#QUALITY,49,positive,menú,53,"Espero que no se olvide con el fin de verano, un menú muy ajustado y sabroso."
es_luis-candelas-zaragoza_comment-4502,198,es_luis-candelas-zaragoza_comment-4502:4,,585,,,,,,En todo caso fue una buena vuelta a la rutina y al comienzo de curso.
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:0,,586,FOOD#QUALITY,10,positive,"trabajo en la cocina,",31,"Excelente trabajo en la cocina, a un precio muy interesante."
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:0,,586,FOOD#PRICES,10,positive,trabajo en la cocina,30,"Excelente trabajo en la cocina, a un precio muy interesante."
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:1,,587,SERVICE#GENERAL,0,positive,Trato,5,"Trato exquisito, comida sabrosa , en un ambiente sin lujos pero con una relación calidad precio casi imposible de encontrar en Zaragoza."
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:1,,587,FOOD#QUALITY,17,positive,comida,23,"Trato exquisito, comida sabrosa , en un ambiente sin lujos pero con una relación calidad precio casi imposible de encontrar en Zaragoza."
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:1,,587,AMBIENCE#GENERAL,40,neutral,ambiente,48,"Trato exquisito, comida sabrosa , en un ambiente sin lujos pero con una relación calidad precio casi imposible de encontrar en Zaragoza."
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:1,,587,FOOD#PRICES,0,positive,NULL,0,"Trato exquisito, comida sabrosa , en un ambiente sin lujos pero con una relación calidad precio casi imposible de encontrar en Zaragoza."
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:1,,587,FOOD#QUALITY,0,positive,NULL,0,"Trato exquisito, comida sabrosa , en un ambiente sin lujos pero con una relación calidad precio casi imposible de encontrar en Zaragoza."
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:2,,588,SERVICE#GENERAL,0,positive,Ana,3,"Ana un lujo como jefa de sala, Eduardo Orús un toque especial en los fogones."
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:2,,588,SERVICE#GENERAL,31,positive,Eduardo Orús,43,"Ana un lujo como jefa de sala, Eduardo Orús un toque especial en los fogones."
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:3,,589,FOOD#STYLE_OPTIONS,11,positive,menús degustación,28,Ingeniosos menús degustación que van cambiando con acierto.
es_luis-candelas-zaragoza_comment-4553,199,es_luis-candelas-zaragoza_comment-4553:4,,590,RESTAURANT#GENERAL,19,positive,lugar,24,Definitivamente un lugar para tener en cuenta cada semana.
es_luis-candelas-zaragoza_comment-4563,200,es_luis-candelas-zaragoza_comment-4563:0,,591,SERVICE#GENERAL,3,positive,atención,11,"La atención ha sido buena, la comida aceptable, pero mi queja es con la reserva, por internet, sino me hubiera presentado personalmente hubiera tenido un chasco."
es_luis-candelas-zaragoza_comment-4563,200,es_luis-candelas-zaragoza_comment-4563:0,,591,FOOD#QUALITY,30,positive,comida,36,"La atención ha sido buena, la comida aceptable, pero mi queja es con la reserva, por internet, sino me hubiera presentado personalmente hubiera tenido un chasco."
es_luis-candelas-zaragoza_comment-4563,200,es_luis-candelas-zaragoza_comment-4563:0,,591,SERVICE#GENERAL,72,negative,reserva,79,"La atención ha sido buena, la comida aceptable, pero mi queja es con la reserva, por internet, sino me hubiera presentado personalmente hubiera tenido un chasco."
es_luis-candelas-zaragoza_comment-4563,200,es_luis-candelas-zaragoza_comment-4563:1,,592,,,,,,Estaba todo ocupado!!!.
es_luis-candelas-zaragoza_comment-4563,200,es_luis-candelas-zaragoza_comment-4563:2,,593,,,,,,Me hicieron hueco en unas mesas altas de la cafetería.
es_luis-candelas-zaragoza_comment-4570,201,es_luis-candelas-zaragoza_comment-4570:0,,594,FOOD#QUALITY,3,positive,comida,9,"La comida,muy buena."
es_luis-candelas-zaragoza_comment-4570,201,es_luis-candelas-zaragoza_comment-4570:1,,595,SERVICE#GENERAL,3,positive,trato,8,"El trato amable,y el servicio rápido."
es_luis-candelas-zaragoza_comment-4570,201,es_luis-candelas-zaragoza_comment-4570:2,,596,RESTAURANT#PRICES,0,negative,NULL,0,El precio para los tiempos de crisis que atravesamos un poco por encima de nuestros presupuestos.
es_luis-candelas-zaragoza_comment-4570,201,es_luis-candelas-zaragoza_comment-4570:3,,597,FOOD#PRICES,0,positive,NULL,0,No obstante buena relación calidad precio.
es_luis-candelas-zaragoza_comment-4570,201,es_luis-candelas-zaragoza_comment-4570:3,,597,FOOD#QUALITY,0,positive,NULL,0,No obstante buena relación calidad precio.
es_luis-candelas-zaragoza_comment-4570,201,es_luis-candelas-zaragoza_comment-4570:4,,598,RESTAURANT#GENERAL,0,positive,NULL,0,Seguramente volveremos
es_luis-candelas-zaragoza_comment-4630,202,es_luis-candelas-zaragoza_comment-4630:0,,599,RESTAURANT#GENERAL,0,positive,NULL,0,Me gustó.
es_luis-candelas-zaragoza_comment-4630,202,es_luis-candelas-zaragoza_comment-4630:1,,600,FOOD#PRICES,0,positive,NULL,0,"No lo conocía, pero relación calidad-precio me pareció muy bien."
es_luis-candelas-zaragoza_comment-4630,202,es_luis-candelas-zaragoza_comment-4630:1,,600,FOOD#QUALITY,0,positive,NULL,0,"No lo conocía, pero relación calidad-precio me pareció muy bien."
es_luis-candelas-zaragoza_comment-4630,202,es_luis-candelas-zaragoza_comment-4630:2,,601,AMBIENCE#GENERAL,34,negative,ruido,39,"Por ponerle una pega, el excesivo ruido ,había mucha gente y en la sala resuena mucho y casi no podíamos escucharnos."
es_luis-candelas-zaragoza_comment-4668,203,es_luis-candelas-zaragoza_comment-4668:0,,602,FOOD#PRICES,36,positive,restaurante,47,"Escriba aquí su comentario:Muy buen restaurante en relación calidad/precio y cantidad, los callos insuperables, personal muy atento y agradable."
es_luis-candelas-zaragoza_comment-4668,203,es_luis-candelas-zaragoza_comment-4668:0,,602,FOOD#QUALITY,36,positive,restaurante,47,"Escriba aquí su comentario:Muy buen restaurante en relación calidad/precio y cantidad, los callos insuperables, personal muy atento y agradable."
