/Reviews,,,,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
13100,44,13100:7,,503,FOOD#QUALITY,0,negative,NULL,0,"Я решился попробовать бараньи яички-не впечатлен,из-за того,что они были замороженные,вкус совершенно другой,нежели должен быть."
13100,44,13100:8,,504,FOOD#QUALITY,20,positive,повара,26,А во всем остальном повара молодцы.
13100,44,13100:9,,505,SERVICE#GENERAL,0,neutral,Официант,8,"Официант Антон работал четко,без существенных задержек и никуда не торопясь."
13100,44,13100:10,,506,FOOD#QUALITY,28,positive,кухню,33,"Очень приятно,когда хорошую кухню не подводит плохое обслуживание."
13100,44,13100:10,,506,SERVICE#GENERAL,53,neutral,обслуживание,65,"Очень приятно,когда хорошую кухню не подводит плохое обслуживание."
13100,44,13100:11,,507,AMBIENCE#GENERAL,0,positive,Интерьер,8,"Интерьер домашний и очень уютный,туалет вообще отличный,а играющие там сказки расслабляют))))"
13100,44,13100:11,,507,RESTAURANT#MISCELLANEOUS,33,positive,туалет,39,"Интерьер домашний и очень уютный,туалет вообще отличный,а играющие там сказки расслабляют))))"
13100,44,13100:12,,508,FOOD#QUALITY,32,positive,еды,35,"В итоге,мы из-за обилия вкусной еды в конце вечера еле встали из-за стола,были довольные ,сытые и немного пьяные)))"
13100,44,13100:13,,509,RESTAURANT#GENERAL,0,positive,NULL,0,Спасибо вам огромное.
13186,45,13186:0,,510,,,,,,Недавно первый раз побывала в ресторане Волна!
13186,45,13186:1,,511,SERVICE#GENERAL,25,positive,девушка,32,Привходе встретила милая девушка предложила столики на выбор!
13186,45,13186:2,,512,SERVICE#GENERAL,109,negative,официанты,118,"Я решила выпить вина и поинтересовалась у официантки какое вином мне посоветуйте, явно меню в этом ресторане официанты не учат, ничего про вино она мне не смогла обьяснить!"
13186,45,13186:3,,513,,,,,,"Выбрала бытылочку вина сама, решила попробовать салат из рукколы с печеным картофелем и гребешки со спаржей!"
13186,45,13186:4,,514,SERVICE#GENERAL,0,negative,NULL,0,"Удивилась когда перед салатом принесли комплимент от шеф-повара, хотя мой восторг был не долгим, салат мне несли минут 40 если не больше, салат был на 4, после чего гребешки я ждала еще минут 30, десерт даже не стала заказывать!"
13186,45,13186:4,,514,FOOD#QUALITY,138,neutral,салат,143,"Удивилась когда перед салатом принесли комплимент от шеф-повара, хотя мой восторг был не долгим, салат мне несли минут 40 если не больше, салат был на 4, после чего гребешки я ждала еще минут 30, десерт даже не стала заказывать!"
13186,45,13186:5,,515,AMBIENCE#GENERAL,9,neutral,атмосфера,18,"Приятная атмосфера, но не более того и на 2ом этаже очень душно!"
13225,46,13225:0,,516,RESTAURANT#GENERAL,9,positive,паб,12,Отличный паб!!!!!!
13225,46,13225:1,,517,RESTAURANT#GENERAL,0,positive,NULL,0,"Я решила устроить мужу сюрприз, и он удался!"
13225,46,13225:2,,518,AMBIENCE#GENERAL,9,positive,интерьер,17,Отличный интерьер!
13225,46,13225:3,,519,DRINKS#QUALITY,14,positive,пиво,18,"Очень вкусное пиво и большой его выбор, кухня тоже отличная, все заказанные блюда, были очень вкусны, а основное, почему я выбрала этот паб, потому что в тот день играла живая музыка, и мы были приятно удивлены, отличный получился концертик!"
13225,46,13225:3,,519,DRINKS#STYLE_OPTIONS,14,positive,пиво,18,"Очень вкусное пиво и большой его выбор, кухня тоже отличная, все заказанные блюда, были очень вкусны, а основное, почему я выбрала этот паб, потому что в тот день играла живая музыка, и мы были приятно удивлены, отличный получился концертик!"
13225,46,13225:3,,519,FOOD#QUALITY,40,positive,кухня,45,"Очень вкусное пиво и большой его выбор, кухня тоже отличная, все заказанные блюда, были очень вкусны, а основное, почему я выбрала этот паб, потому что в тот день играла живая музыка, и мы были приятно удивлены, отличный получился концертик!"
13225,46,13225:3,,519,FOOD#QUALITY,76,positive,блюда,81,"Очень вкусное пиво и большой его выбор, кухня тоже отличная, все заказанные блюда, были очень вкусны, а основное, почему я выбрала этот паб, потому что в тот день играла живая музыка, и мы были приятно удивлены, отличный получился концертик!"
13225,46,13225:3,,519,AMBIENCE#GENERAL,170,positive,живая музыка,182,"Очень вкусное пиво и большой его выбор, кухня тоже отличная, все заказанные блюда, были очень вкусны, а основное, почему я выбрала этот паб, потому что в тот день играла живая музыка, и мы были приятно удивлены, отличный получился концертик!"
13225,46,13225:3,,519,AMBIENCE#GENERAL,231,positive,концертик,240,"Очень вкусное пиво и большой его выбор, кухня тоже отличная, все заказанные блюда, были очень вкусны, а основное, почему я выбрала этот паб, потому что в тот день играла живая музыка, и мы были приятно удивлены, отличный получился концертик!"
13225,46,13225:4,,520,AMBIENCE#GENERAL,9,positive,атмосфера,18,"Отличная атмосфера заведения, обязательно будем посещать его ещё!!!"
10778,47,10778:0,,521,RESTAURANT#GENERAL,47,positive,ресторан,55,"Для меня ответ на вопрос ""Стоит ли идти в этот ресторан?"" -однозначный."
10778,47,10778:1,,522,RESTAURANT#GENERAL,0,positive,NULL,0,"Да,конечно,стоит!"
10778,47,10778:2,,523,FOOD#QUALITY,57,positive,кухня,62,Много причин для этого: Одна из главных причин - хорошая кухня.
10778,47,10778:3,,524,RESTAURANT#PRICES,0,positive,NULL,0,"Затем-Внимательный персонал,адекватные цены,уютный и красивый интерьер, центр города."
10778,47,10778:3,,524,SERVICE#GENERAL,19,positive,персонал,27,"Затем-Внимательный персонал,адекватные цены,уютный и красивый интерьер, центр города."
10778,47,10778:3,,524,AMBIENCE#GENERAL,62,positive,интерьер,70,"Затем-Внимательный персонал,адекватные цены,уютный и красивый интерьер, центр города."
10778,47,10778:4,,525,LOCATION#GENERAL,35,positive,ресторан,43,"Мне нравиться место,где расположен ресторан. (Напротив Малого драматического театра.)"
10778,47,10778:5,,526,AMBIENCE#GENERAL,0,positive,Публика,7,"Публика, которая приходит ,мне тоже нравиться ."
10778,47,10778:6,,527,RESTAURANT#GENERAL,26,positive,ресторане,35,"Хорошая энергетика в этом ресторане,которую создают внимательные и профессиональные люди."
10778,47,10778:6,,527,SERVICE#GENERAL,84,positive,люди,88,"Хорошая энергетика в этом ресторане,которую создают внимательные и профессиональные люди."
10778,47,10778:7,,528,RESTAURANT#GENERAL,44,positive,ресторан,52,"Жаль,что многие не знают этот замечательный ресторан."
10778,47,10778:8,,529,AMBIENCE#GENERAL,59,positive,зале,63,"Здесь чувствуешь себя очень хорошо в любое время и в любом зале,будь то большой праздник (например банкет)) или если случайно зайдёшь выпить чашку кофе."
10778,47,10778:9,,530,AMBIENCE#GENERAL,24,positive,атмосфера,33,"Тебе здесь рады всегда, атмосфера домашняя в этом ресторане."
10778,47,10778:10,,531,RESTAURANT#GENERAL,23,positive,мест,27,Таких хороших и уютных мест в Питере не так много.
10778,47,10778:10,,531,AMBIENCE#GENERAL,23,positive,мест,27,Таких хороших и уютных мест в Питере не так много.
10778,47,10778:11,,532,RESTAURANT#GENERAL,40,positive,ресторан,48,"Я думаю, что гость,который посетит этот ресторан станет его постоянным гостем."
10778,47,10778:12,,533,RESTAURANT#GENERAL,8,positive,"ресторану ""Рубинштайн""",30,"Я желаю ресторану ""Рубинштайн"" процветания и успехов!"
10778,47,10778:13,,534,,,,,,С уважением Ирина
11116,48,11116:0,,535,,,,,,Сходили в данное заведение.
11116,48,11116:1,,536,RESTAURANT#GENERAL,0,neutral,NULL,0,"В общем-то, особо негативных впечатлений не получили."
11116,48,11116:2,,537,FOOD#STYLE_OPTIONS,36,negative,пиццы,41,"Показалось странным маленький выбор пиццы, с учетом заявленного в названии ИТАЛЬЯНСКОГО ресторана."
11116,48,11116:3,,538,FOOD#QUALITY,14,negative,пицца,19,Да и по вкусу пицца оставляет желать лучшего.
11116,48,11116:4,,539,FOOD#QUALITY,0,negative,NULL,0,"В целом, не отвратительно, но мы ели и лучше."
11116,48,11116:5,,540,FOOD#QUALITY,29,positive,суши,33,Гораздо лучше дело обстоит с суши.
11116,48,11116:6,,541,RESTAURANT#PRICES,53,neutral,РЕСТОРАН,61,"Цены, конечно, не маленькие, соответствуют названию ""РЕСТОРАН""."
11116,48,11116:7,,542,SERVICE#GENERAL,0,neutral,Персоналу,9,"Персоналу есть куда рости, но тоже на среднем уровне."
11116,48,11116:8,,543,SERVICE#GENERAL,0,negative,Девушки,7,"Девушки ходят с лицами, будто посетители им что-то задолжали."
11116,48,11116:9,,544,SERVICE#GENERAL,18,negative,официанток,28,"Причем начиная от официанток, заканчивая администраторами."
11116,48,11116:9,,544,SERVICE#GENERAL,41,negative,администраторами,57,"Причем начиная от официанток, заканчивая администраторами."
11116,48,11116:10,,545,SERVICE#GENERAL,8,negative,администраторы,22,"Если уж администраторы не озадачивают себя улыбкой в адрес клиентов, то чего уж ожидать от младшего персонала."
11116,48,11116:10,,545,SERVICE#GENERAL,91,negative,младшего персонала,109,"Если уж администраторы не озадачивают себя улыбкой в адрес клиентов, то чего уж ожидать от младшего персонала."
11116,48,11116:11,,546,SERVICE#GENERAL,17,positive,молодой человек,32,"Порадовал только молодой человек, все время улыбался и хотя не он обслуживал наш столик, но не считал за труд и убирал посуду проходя мимо нас."
11116,48,11116:12,,547,SERVICE#GENERAL,0,negative,NULL,0,"Очень долго, нет, ОЧЕНЬ-ОЧЕНЬ долго готовили/несли суши, с момента заказа прошло, наверное минут 40-50..."
11116,48,11116:13,,548,SERVICE#GENERAL,0,negative,NULL,0,"Еще неприятным показался тот факт, что в 15.50 у нас не приняли заказ на ланч, хотя в меню он заявлен до 16.00..."
11116,48,11116:14,,549,RESTAURANT#GENERAL,102,neutral,Розарио,109,"В общем, если Вы хотите посидеть в спокойном тихом месте, выпить бокальчик и поболтать с друзьями, то Розарио вполне подойдет."
11116,48,11116:15,,550,FOOD#QUALITY,42,negative,пиццы,47,"Если ваша цель поесть вкусной и недорогой пиццы, то данное заведение лучше не посещать."
1200,49,1200:0,,551,RESTAURANT#PRICES,57,positive,место,62,"Праздновали день рождения,все понравилось, удалось найти место,которое сочетало бы в себе уютный интерьер (первый зал), вкусную еду,приятный персонал и оооочень демократичные цены ( на счет скидка 33% в честь дня рождения),но все таки было несколько очень странных моментов.1."
1200,49,1200:0,,551,RESTAURANT#GENERAL,57,positive,место,62,"Праздновали день рождения,все понравилось, удалось найти место,которое сочетало бы в себе уютный интерьер (первый зал), вкусную еду,приятный персонал и оооочень демократичные цены ( на счет скидка 33% в честь дня рождения),но все таки было несколько очень странных моментов.1."
1200,49,1200:0,,551,AMBIENCE#GENERAL,97,positive,интерьер,105,"Праздновали день рождения,все понравилось, удалось найти место,которое сочетало бы в себе уютный интерьер (первый зал), вкусную еду,приятный персонал и оооочень демократичные цены ( на счет скидка 33% в честь дня рождения),но все таки было несколько очень странных моментов.1."
1200,49,1200:0,,551,AMBIENCE#GENERAL,107,positive,первый зал,117,"Праздновали день рождения,все понравилось, удалось найти место,которое сочетало бы в себе уютный интерьер (первый зал), вкусную еду,приятный персонал и оооочень демократичные цены ( на счет скидка 33% в честь дня рождения),но все таки было несколько очень странных моментов.1."
1200,49,1200:0,,551,FOOD#QUALITY,128,positive,еду,131,"Праздновали день рождения,все понравилось, удалось найти место,которое сочетало бы в себе уютный интерьер (первый зал), вкусную еду,приятный персонал и оооочень демократичные цены ( на счет скидка 33% в честь дня рождения),но все таки было несколько очень странных моментов.1."
1200,49,1200:0,,551,SERVICE#GENERAL,141,positive,персонал,149,"Праздновали день рождения,все понравилось, удалось найти место,которое сочетало бы в себе уютный интерьер (первый зал), вкусную еду,приятный персонал и оооочень демократичные цены ( на счет скидка 33% в честь дня рождения),но все таки было несколько очень странных моментов.1."
1200,49,1200:1,,552,RESTAURANT#MISCELLANEOUS,0,neutral,Ресторан,8,"Ресторан закрывается в половину 12, поэтому в какой то момент официант вежливо нам это сообщил,нас это не особо расстроило,мы поехали дальше танцевать,но все таки..в городе где любое заведение работает до последнего клиента немного странно .2."
1200,49,1200:1,,552,SERVICE#GENERAL,62,positive,официант,70,"Ресторан закрывается в половину 12, поэтому в какой то момент официант вежливо нам это сообщил,нас это не особо расстроило,мы поехали дальше танцевать,но все таки..в городе где любое заведение работает до последнего клиента немного странно .2."
1200,49,1200:2,,553,DRINKS#QUALITY,0,positive,Вино,4,"Вино взяли белое сицилийское,понравилось,попросили еще такое же, его оказалось больше нет,взяли другое, и оно тоже было в одном экземпляре,взяли третье....3."
1200,49,1200:2,,553,DRINKS#STYLE_OPTIONS,0,negative,Вино,4,"Вино взяли белое сицилийское,понравилось,попросили еще такое же, его оказалось больше нет,взяли другое, и оно тоже было в одном экземпляре,взяли третье....3."
1200,49,1200:3,,554,RESTAURANT#PRICES,0,positive,NULL,0,"Счет.как уже отметила цены настолько демократичные, что когда мне принесли счет я была сильно удивлена т.к. на компанию из 7человек,(все заказывали горячее+ 4 бутылки вина, салаты)"
1200,49,1200:4,,555,,,,,,"счет чуть меньше 6тр., но вот когда мне принесли этот самый счет на нем карандашом было написано 10%обслуживание и приплюсовано около 700 р."
1200,49,1200:5,,556,SERVICE#GENERAL,54,negative,официантке,64,"И уже итоговая сумма была дописана карандашом, я дала официантке банковскую карту на что она меня попросила счет который на чеке пробит оплатить картой,а обслуживание наличными."
1200,49,1200:6,,557,SERVICE#GENERAL,0,negative,NULL,0,"Мы конечно без проблем расплатились(чека за наличные естественно не принесли!),но это получается откровенное вымогание чаевых,а мы бы и так их оставили!!"
1269,50,1269:0,,558,,,,,,Добрый день!
1269,50,1269:1,,559,,,,,,"Хочу поделиться своими впечатлениями о свадьбе моей дочери Александры, которая проводилась в вашем ресторане 11 августа 2012 года."
1269,50,1269:2,,560,RESTAURANT#GENERAL,0,positive,NULL,0,"Знаете, если я скажу, что понравилось все, мне могут и не поверить."
1269,50,1269:3,,561,,,,,,Но это на самом деле именно так.
1269,50,1269:4,,562,AMBIENCE#GENERAL,16,positive,интерьер,24,"И замечательный интерьер, и красивая сервировка столов, и изумительная кухня, да еще с изысканным оформлением!"
1269,50,1269:4,,562,FOOD#STYLE_OPTIONS,37,positive,сервировка столов,54,"И замечательный интерьер, и красивая сервировка столов, и изумительная кухня, да еще с изысканным оформлением!"
1269,50,1269:4,,562,FOOD#QUALITY,71,positive,кухня,76,"И замечательный интерьер, и красивая сервировка столов, и изумительная кухня, да еще с изысканным оформлением!"
1269,50,1269:4,,562,AMBIENCE#GENERAL,98,positive,оформлением,109,"И замечательный интерьер, и красивая сервировка столов, и изумительная кухня, да еще с изысканным оформлением!"
1269,50,1269:5,,563,SERVICE#GENERAL,22,positive,люди,26,"А самое главное - это люди, которые здесь работают и с которыми мы общались по организации свадебного банкета."
1269,50,1269:6,,564,SERVICE#GENERAL,23,positive,администратор,36,"Это, в первую очередь, администратор Александр."
1269,50,1269:7,,565,SERVICE#GENERAL,0,positive,NULL,0,"Очень вежливый, доброжелательный, знающий свое дело."
1269,50,1269:8,,566,SERVICE#GENERAL,0,positive,NULL,0,Все наши пожелания были им учтены.
1269,50,1269:9,,567,SERVICE#GENERAL,21,positive,девочку-официанта,38,"Еще хочется отметить девочку-официанта, которая работала по обслуживанию нашего банкета (к сожалению я не знаю ее имени)."
1269,50,1269:9,,567,SERVICE#GENERAL,60,positive,обслуживанию,72,"Еще хочется отметить девочку-официанта, которая работала по обслуживанию нашего банкета (к сожалению я не знаю ее имени)."
1269,50,1269:10,,568,,,,,,Умница!
1269,50,1269:11,,569,SERVICE#GENERAL,0,positive,NULL,0,"Незаметно убиралась лишняя посуда, появлялись новые блюда, напитки."
1269,50,1269:12,,570,SERVICE#GENERAL,0,positive,NULL,0,И все это сопровождалось ее приветливой улыбкой.
1269,50,1269:13,,571,SERVICE#GENERAL,51,positive,отношение,60,"Спасибо вам огромное за вашу работу и такое теплое отношение к нам, вашим клиентам."
1269,50,1269:14,,572,RESTAURANT#GENERAL,0,positive,NULL,0,Все наши гости присоединяются к моим словам и также выражают вам свою благодарность за этот вечер.
1269,50,1269:15,,573,RESTAURANT#GENERAL,0,positive,NULL,0,"А наши молодожены просто в восторге от праздника, который мы все вместе устроили для них."
1269,50,1269:16,,574,RESTAURANT#GENERAL,0,positive,NULL,0,Спасибо вам огромное!
1269,50,1269:17,TRUE,575,,,,,,Успехов вам в вашей приятной работе!
1269,50,1269:18,TRUE,576,,,,,,И побольше вам благодарных посетителей!
1269,50,1269:19,,577,,,,,,"С уважением, Татьяна."
13252,51,13252:0,,578,,,,,,По роду своей деятельности часто бываю в Московском районе и несколько раз заходила обедать в этот ресторанчик.
13252,51,13252:1,,579,FOOD#PRICES,46,positive,скидка на все блюда,65,Днем там малолюдно и привлекает 20 процентная скидка на все блюда до 16 часов.
13252,51,13252:2,,580,RESTAURANT#MISCELLANEOUS,0,neutral,Гардероб,8,"Гардероб действительно не работал, но нас это не напрягло, мест, куда можно положить одежду предостаточно."
13252,51,13252:3,,581,AMBIENCE#GENERAL,16,positive,второй зал,26,"Всегда выбираем второй зал, нам там кажется уютнее."
13252,51,13252:4,,582,AMBIENCE#GENERAL,0,neutral,Интерьер,8,"Интерьер в восточном стиле, приглушенное освещение, негромкая фоновая музыка, не мешающая беседе."
13252,51,13252:4,,582,AMBIENCE#GENERAL,41,neutral,освещение,50,"Интерьер в восточном стиле, приглушенное освещение, негромкая фоновая музыка, не мешающая беседе."
13252,51,13252:4,,582,AMBIENCE#GENERAL,70,neutral,музыка,76,"Интерьер в восточном стиле, приглушенное освещение, негромкая фоновая музыка, не мешающая беседе."
13252,51,13252:5,,583,FOOD#QUALITY,23,positive,блюдах,29,"На могу сказать о всех блюдах, а ассортимент там достаточно большой, но то, что выбираем мы- мне нравится."
13252,51,13252:5,,583,FOOD#STYLE_OPTIONS,33,positive,ассортимент,44,"На могу сказать о всех блюдах, а ассортимент там достаточно большой, но то, что выбираем мы- мне нравится."
13252,51,13252:6,,584,,,,,,"Раз ресторан восточный, мы и выбираем блюда восточной кухни."
13252,51,13252:7,,585,FOOD#QUALITY,4,positive,шашлыки,11,"Все шашлыки, а мы заказывали их и из телятины и из говядины и из свинины, были превосходны."
13252,51,13252:7,,585,FOOD#QUALITY,37,positive,телятины,45,"Все шашлыки, а мы заказывали их и из телятины и из говядины и из свинины, были превосходны."
13252,51,13252:7,,585,FOOD#QUALITY,51,positive,говядины,59,"Все шашлыки, а мы заказывали их и из телятины и из говядины и из свинины, были превосходны."
13252,51,13252:7,,585,FOOD#QUALITY,65,positive,свинины,72,"Все шашлыки, а мы заказывали их и из телятины и из говядины и из свинины, были превосходны."
13252,51,13252:8,,586,FOOD#STYLE_OPTIONS,15,positive,блюдо садж,25,"Очень нравится блюдо садж - мясо, говядина, телятина на выбор, с грибами и овощами подается в большой металлической тарелке на углях."
13252,51,13252:8,,586,FOOD#QUALITY,15,positive,блюдо садж,25,"Очень нравится блюдо садж - мясо, говядина, телятина на выбор, с грибами и овощами подается в большой металлической тарелке на углях."
13252,51,13252:9,,587,DRINKS#PRICES,14,negative,чай по восточному с инжирным вареньем,51,"Очень вкусный чай по восточному с инжирным вареньем, он правда, достаточно дорогой."
13252,51,13252:9,,587,DRINKS#QUALITY,14,positive,чай по восточному с инжирным вареньем,51,"Очень вкусный чай по восточному с инжирным вареньем, он правда, достаточно дорогой."
13252,51,13252:10,,588,SERVICE#GENERAL,0,positive,Обслуживания,12,"Обслуживания все те три раза, что мы там были, также было безупречным."
13252,51,13252:11,,589,SERVICE#GENERAL,27,positive,официанты,36,"Вежливые, доброжелательные официанты, всегда готовые, что-то подсказать и посоветовать."
13252,51,13252:12,,590,RESTAURANT#GENERAL,26,positive,ресторан,34,По моей рекомендации этот ресторан посетили несколько пар моих друзей и также остались довольны.
13252,51,13252:13,,591,RESTAURANT#PRICES,0,positive,NULL,0,Очень хорошее соотношение цены и качества.
14190,52,14190:0,,592,,,,,,Добрый день!
14190,52,14190:1,,593,,,,,,Мы с молодым человеком любим открывать новые места..разные рестораны..особенно итальянские.
14190,52,14190:2,,594,,,,,,Были во многих уже.
14190,52,14190:3,,595,,,,,,"Нашла по рейтингу ресторан, пришли, все гости сидели на террасе (лето все таки), а мы сели внутри (поближе к конждиционеру))."
14190,52,14190:4,,596,AMBIENCE#GENERAL,0,positive,Интерьер,8,Интерьер очень уютный.
14190,52,14190:5,,597,,,,,,Сидели прямо напротив кухни (где пиццу готовят) около окна.
14190,52,14190:6,TRUE,598,,,,,,"Есть отзывы, что пахнет кухней..но я не особо заметила..да и легкий аромат пиццы думаю только аппетита прибавит)"
14190,52,14190:7,,599,FOOD#QUALITY,32,positive,пицца,37,"Начиталась отзывов, что хорошая пицца - взяли именно ее, и остались очень довольны!!"
14190,52,14190:8,TRUE,600,,,,,,"Во всех итальянских ресторанах беру тирамису, хлебную козинку и ...захожу в туалет."
14190,52,14190:9,,601,,,,,,Таким образом я ставлю оценку заведению.
14190,52,14190:10,TRUE,602,,,,,,"Хлеб должен быть свежий, тираму таять во рту, а на туалетах не должны экономить!!"
14190,52,14190:11,,603,FOOD#QUALITY,17,positive,десерт,23,"Все понравилось, десерт волшебный!"
14190,52,14190:12,,604,RESTAURANT#GENERAL,0,positive,NULL,0,"Мило посидели, в окно видела Спас на крови...романтик)"
14190,52,14190:12,,604,LOCATION#GENERAL,17,positive,окно,21,"Мило посидели, в окно видела Спас на крови...романтик)"
14190,52,14190:13,,605,SERVICE#GENERAL,0,positive,Официантка,10,Официантка вежливая очень.
14190,52,14190:14,,606,SERVICE#GENERAL,0,positive,NULL,0,Напитки принесла быстро...да и еду совсем не пришлось ждать! в общем большое спасибо за атмосферу и угощения.
14190,52,14190:14,,606,AMBIENCE#GENERAL,88,positive,атмосферу,97,Напитки принесла быстро...да и еду совсем не пришлось ждать! в общем большое спасибо за атмосферу и угощения.
14190,52,14190:14,,606,FOOD#QUALITY,100,positive,угощения,108,Напитки принесла быстро...да и еду совсем не пришлось ждать! в общем большое спасибо за атмосферу и угощения.
14190,52,14190:15,,607,RESTAURANT#GENERAL,0,positive,NULL,0,Обязательно придем еще!
15363,53,15363:0,,608,,,,,,"Подруги посоветовали ""Город"", вот и решила, проезжая мимо, там пообедать."
15363,53,15363:1,,609,AMBIENCE#GENERAL,0,positive,Заведение,9,"Заведение светлое, стильное."
15363,53,15363:2,,610,AMBIENCE#GENERAL,31,negative,столики,38,"Единственный минус это то, что столики (справа от входа) поставлены очень близко друг к другу, и если бы рядом со мной столик был занят, мне было бы уже не так комфортно."
15363,53,15363:3,,611,SERVICE#GENERAL,0,positive,NULL,0,Меня сразу заметили на входе и проводили за столик.
15363,53,15363:4,,612,SERVICE#GENERAL,2,positive,обслуживанию,14,К обслуживанию нареканий никаких: обслужили быстро и с улыбкой!
15363,53,15363:5,,613,,,,,,"Я заказала борщ, пасту, домашние профитроли с горячим шоколадом и чай."
15363,53,15363:6,,614,FOOD#QUALITY,35,negative,борща,40,Пожалела я о заказе моего любимого борща! здесь он не вкусный: бульон с капустой... с большим количеством капусты! попробовала добавить побольше сметаны ))) но не помогло... к сожалению.
15363,53,15363:6,,614,FOOD#QUALITY,63,negative,бульон с капустой,80,Пожалела я о заказе моего любимого борща! здесь он не вкусный: бульон с капустой... с большим количеством капусты! попробовала добавить побольше сметаны ))) но не помогло... к сожалению.
15363,53,15363:6,,614,FOOD#QUALITY,106,negative,капусты,113,Пожалела я о заказе моего любимого борща! здесь он не вкусный: бульон с капустой... с большим количеством капусты! попробовала добавить побольше сметаны ))) но не помогло... к сожалению.
15363,53,15363:7,,615,FOOD#QUALITY,0,neutral,Паста - карбонара,17,Паста - карбонара была достойной!!!
15363,53,15363:8,,616,FOOD#QUALITY,5,positive,десерта,12,А от десерта я просто в восторге!!! смела его за несколько минут ))) и это после борща с пастой!!!
15363,53,15363:9,,617,RESTAURANT#GENERAL,0,positive,NULL,0,"Общие впечатления положительные, даже не смотря на борщ )))"
15363,53,15363:9,,617,FOOD#QUALITY,51,negative,борщ,55,"Общие впечатления положительные, даже не смотря на борщ )))"
15363,53,15363:10,,618,RESTAURANT#PRICES,33,positive,обеденное время,48,Приятной оказалась скидка 15 % в обеденное время.
15363,53,15363:11,,619,,,,,,"Судя по отзывам ""Город"" днем и вечером - два разных заведения."
15363,53,15363:12,,620,RESTAURANT#GENERAL,0,positive,NULL,0,"Планирую заехать как-нибудь вечерком, с мужем."
16378,54,16378:0,,621,,,,,,"Сегодня были компанией из 4х человек, были уже далеко не в первый раз, но только сегодня вот собрался оставить отзыв."
16378,54,16378:1,,622,FOOD#QUALITY,12,positive,Кухня,17,"По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :)"
16378,54,16378:1,,622,FOOD#QUALITY,20,positive,Суп-Харчо,29,"По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :)"
16378,54,16378:1,,622,FOOD#QUALITY,31,positive,шашлыки,38,"По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :)"
16378,54,16378:1,,622,FOOD#QUALITY,100,positive,лепешки,107,"По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :)"
16378,54,16378:1,,622,DRINKS#QUALITY,125,positive,вино,129,"По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :)"
16378,54,16378:1,,622,DRINKS#QUALITY,158,positive,чай с чабрецом,172,"По порядку: Кухня - Суп-Харчо, шашлыки (перепробовали практически все из представленных) 5+ оценка, лепешки, весьма неплохое вино (на мой вкус), ну и конечно чай с чабрецом :), вот зачем сюда стоит и нужно ходить, согласитесь, что в таком месте какой-нибудь салат Греческий брать совершенно бесполезно, он и не должен быть хорошим тут :)"
16378,54,16378:2,,623,AMBIENCE#GENERAL,0,neutral,Интерьер,8,"Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально."
16378,54,16378:2,,623,AMBIENCE#GENERAL,72,negative,колонку,79,"Интерьер - В целом достаточно тематично, исключая уже упомянутую кем-то колонку в зале и может быть недостаток света в главном зале, мне, как и многим, кто здесь писал больше нравится светлый зал, он намного уютнее, единственное - стоит обратить внимание на чистоту скатертей, не всегда идеально."
