/Reviews,,,,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
1071,72,1071:1,,324,FOOD#QUALITY,6,positive,burgerleri ve pizzasi,27,Bence burgerleri ve pizzasi Kanyon'da yenebilecek acik ara en iyi.
1071,72,1071:2,,325,RESTAURANT#GENERAL,39,positive,yer,42,Zincirler icinde tek tercih edilebilir yer.
1072,73,1072:0,,326,FOOD#QUALITY,45,neutral,pizzalar,53,Adi her ne kadar pizzaci olsa da ne yazik ki pizzalar ortalama.
1072,73,1072:1,,327,RESTAURANT#GENERAL,0,negative,NULL,0,Neden bu kadar popüler oldugunu anlamiyorum.
1072,73,1072:2,TRUE,328,,,,,,Hatta bazi pizzalarda dominosun benzerleri tercih edilebilir.
1073,74,1073:0,,329,FOOD#QUALITY,18,positive,Yediginiz herseyin,36,Num Num gerçegi - Yediginiz herseyin hakkini verdikleri bir gerçek.
1073,74,1073:1,,330,FOOD#QUALITY,0,positive,Yemeklerin doyuruculugu ve lezzeti,34,Yemeklerin doyuruculugu ve lezzeti tartisilmaz ancak ögle saatlerinde yer bulmakta oldukça sikintili.
1073,74,1073:1,,330,AMBIENCE#GENERAL,70,negative,yer bulmakta,82,Yemeklerin doyuruculugu ve lezzeti tartisilmaz ancak ögle saatlerinde yer bulmakta oldukça sikintili.
1074,75,1074:0,,331,AMBIENCE#GENERAL,0,positive,Manzaraya,9,Manzaraya da sufleye de bayildik.
1074,75,1074:0,,331,FOOD#QUALITY,13,positive,sufleye,20,Manzaraya da sufleye de bayildik.
1074,75,1074:1,,332,AMBIENCE#GENERAL,77,positive,Big Chefs'te oturmak,97,Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi.
1074,75,1074:1,,332,AMBIENCE#GENERAL,37,positive,köprü manzarasi,52,Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi.
1074,75,1074:2,,333,DRINKS#PRICES,21,neutral,"4,5 lira",29,"Sufle 13,5 lira, çay 4,5 lira."
1074,75,1074:2,,333,FOOD#PRICES,6,neutral,"13,5 lira",15,"Sufle 13,5 lira, çay 4,5 lira."
1075,76,1075:0,TRUE,334,,,,,,Levent çarsinin içinde bulunan express daha genç bir görünüme sahip.
1075,76,1075:1,TRUE,335,,,,,,Özellikle paket servisi için açilmis.
1075,76,1075:2,,336,FOOD#STYLE_OPTIONS,7,neutral,sulu yemek,17,Burada sulu yemek yok.
1075,76,1075:3,,337,RESTAURANT#PRICES,27,positive,fiyatlari,36,Gençler ve ögrenciler için fiyatlari daha uygun tutmuslar.
1075,76,1075:4,,338,FOOD#STYLE_OPTIONS,36,positive,çesitleri,45,Lahmacun döner burger pide ve köfte çesitleri mevcut.
1076,77,1076:0,,339,FOOD#PRICES,0,neutral,Iftar menüsü,12,Iftar menüsü 80 TL.
1076,77,1076:1,,340,FOOD#QUALITY,0,negative,Ezogelin çorba,14,Ezogelin çorba çok tuzluydu.
1076,77,1076:2,,341,SERVICE#GENERAL,9,negative,servis edildigi,24,Ve erken servis edildigi için iftara kadar sogudu.
1076,77,1076:3,,342,FOOD#QUALITY,0,positive,Içli köfte ve pirzola,21,Içli köfte ve pirzola güzeldi.
1076,77,1076:4,,343,SERVICE#GENERAL,0,negative,Servis,6,Servis elemanlari yetersiz oldugu için yavasti.
1076,77,1076:5,,344,AMBIENCE#GENERAL,35,negative,tuvaletler,45,Her seyden öte böyle bir mekana bu tuvaletler hiç yakismiyor
1077,78,1077:0,,345,DRINKS#STYLE_OPTIONS,19,negative,içecekler,28,"Bir yer düşünün ki içecekler bardakla geliyor, garsonlar suratsız ve Islak mendil bulunmuyor sebepsiz yere -_- buraya ne olmuş böyle !"
1077,78,1077:0,,345,SERVICE#GENERAL,47,negative,garsonlar,56,"Bir yer düşünün ki içecekler bardakla geliyor, garsonlar suratsız ve Islak mendil bulunmuyor sebepsiz yere -_- buraya ne olmuş böyle !"
1077,78,1077:1,,346,RESTAURANT#GENERAL,0,negative,NULL,0,Hayal kırıklığı
1078,79,1078:0,TRUE,347,,,,,,Bir kaç kez yemek yeme fırsatı bulduğum mekan.
1078,79,1078:1,,348,SERVICE#GENERAL,45,negative,servisi,52,"Civardaki restorantlardan pek bir farkı yok, servisi yavaş."
1078,79,1078:2,TRUE,349,,,,,,Fiyatlar da aynı şekilde civardakilerle hemen hemen aynı.
1079,80,1079:0,,350,FOOD#STYLE_OPTIONS,4,neutral,deniz ürününü,17,Her deniz ürününü karıştırıp önünüze getiriyorlar.
1079,80,1079:1,,351,FOOD#STYLE_OPTIONS,0,negative,NULL,0,Açıkçası hicbirinin tadını tam alamiyorsunuz.
1079,80,1079:2,,352,FOOD#STYLE_OPTIONS,74,positive,Kızartma,82,Balik ve deniz ürünlerini çok sevmeyenler Balik KFCsi kıvamında olduğu ve Kızartma bol olduğu için sevebilirler.
1079,80,1079:3,,353,FOOD#QUALITY,7,positive,soya soslu somon,23,Sadece soya soslu somon başarılıydı.
1079,80,1079:3,,353,FOOD#QUALITY,24,negative,başarılıydı,35,Sadece soya soslu somon başarılıydı.
1080,81,1080:0,,354,RESTAURANT#GENERAL,225,positive,cafe,229,"Kisin iç kismi dag evini animsatan, yazin bahçesi yesillikler icersinde ve ferah olan, açik büfe kahvaltisi zengin çesitleriyle bir hayli rabet gören, bunun haricinde genellikle nargile severlerin ugrak mekani olan tatli bir cafe."
1080,81,1080:0,,354,AMBIENCE#GENERAL,42,positive,bahçesi,49,"Kisin iç kismi dag evini animsatan, yazin bahçesi yesillikler icersinde ve ferah olan, açik büfe kahvaltisi zengin çesitleriyle bir hayli rabet gören, bunun haricinde genellikle nargile severlerin ugrak mekani olan tatli bir cafe."
1080,81,1080:0,,354,FOOD#STYLE_OPTIONS,87,positive,açik büfe kahvaltisi,107,"Kisin iç kismi dag evini animsatan, yazin bahçesi yesillikler icersinde ve ferah olan, açik büfe kahvaltisi zengin çesitleriyle bir hayli rabet gören, bunun haricinde genellikle nargile severlerin ugrak mekani olan tatli bir cafe."
1081,82,1081:0,,355,FOOD#QUALITY,16,negative,içli köfte,26,"Utanmadan bozuk içli köfte, acilasmis tereyagi servis edebilen bir mekan..."
1081,82,1081:0,,355,FOOD#QUALITY,38,negative,tereyagi,46,"Utanmadan bozuk içli köfte, acilasmis tereyagi servis edebilen bir mekan..."
1081,82,1081:1,,356,SERVICE#GENERAL,0,negative,Garsonu,7,Garsonu bu kadar uyardigimizda ise sadece iletirim dedi.
1081,82,1081:2,,357,SERVICE#GENERAL,0,negative,NULL,0,Özür bile dilemediler.
1082,83,1082:0,,358,SERVICE#GENERAL,39,negative,servis eden,50,Machiato dediğim halde yerine espresso servis eden işletme.
1082,83,1082:1,,359,SERVICE#GENERAL,43,negative,toplayan,51,"Boş bardak, fincan, tabak masada bekliyor, toplayan yok."
1082,83,1082:2,,360,FOOD#STYLE_OPTIONS,0,negative,NULL,0,"Menüdeki çeşitleri sorunca, o yok, bu yok, onun yerine şunu verelim, bunu verelim."
1082,83,1082:3,,361,SERVICE#GENERAL,31,negative,çay servisi,42,"Kirli, iyi yıkanmamış bardakla çay servisi."
1082,83,1082:4,,362,RESTAURANT#GENERAL,0,negative,NULL,0,Mado'nun genel hastalıklarının bir araya gelmiş hali gibi.
1082,83,1082:5,,363,RESTAURANT#GENERAL,8,negative,satıyor,15,Manzara satıyor burada da.
1082,83,1082:5,,363,AMBIENCE#GENERAL,0,positive,Manzara,7,Manzara satıyor burada da.
1082,83,1082:6,,364,RESTAURANT#GENERAL,26,negative,örneği,32,Yoksa Mado'ların kötü bir örneği.
1082,83,1082:7,TRUE,365,,,,,,"Haklarını yemeyelim, iki günlük gazete bulup okuyabildik."
1083,84,1083:0,,366,FOOD#QUALITY,65,positive,ev yemekleri,77,Ev yemekleri hergün farkli - Tipki anne eli degmis gibi lezzetli ev yemekleri...
1083,84,1083:0,,366,FOOD#STYLE_OPTIONS,0,positive,Ev yemekleri,12,Ev yemekleri hergün farkli - Tipki anne eli degmis gibi lezzetli ev yemekleri...
1083,84,1083:1,,367,AMBIENCE#GENERAL,0,negative,Mekan,5,Mekan çok küçük hemen doluyor.
1083,84,1083:2,,368,SERVICE#GENERAL,10,negative,yer bulamadigimiz,27,Öglenleri yer bulamadigimiz çok oluyor.
1083,84,1083:3,,369,FOOD#QUALITY,8,positive,ürünler,15,Genelde ürünler lezzetli ve fiyat da uygun .
1083,84,1083:3,,369,FOOD#PRICES,28,positive,fiyat,33,Genelde ürünler lezzetli ve fiyat da uygun .
1083,84,1083:4,,370,SERVICE#GENERAL,0,negative,NULL,0,Öglen için tercih edilebilir ama 12yi çok geçirmemek gerekiyor...
1083,84,1083:4,,370,RESTAURANT#GENERAL,0,positive,NULL,0,Öglen için tercih edilebilir ama 12yi çok geçirmemek gerekiyor...
1084,85,1084:0,,371,AMBIENCE#GENERAL,53,positive,manzara,60,"Cok guzel sirin bir mekan yemekler kokteyliler super manzara cok iyi, tabiki bu guzel seyler icin sira bekleyebilirsiniz."
1084,85,1084:0,,371,FOOD#QUALITY,26,positive,yemekler,34,"Cok guzel sirin bir mekan yemekler kokteyliler super manzara cok iyi, tabiki bu guzel seyler icin sira bekleyebilirsiniz."
1084,85,1084:0,,371,DRINKS#QUALITY,35,positive,kokteyliler,46,"Cok guzel sirin bir mekan yemekler kokteyliler super manzara cok iyi, tabiki bu guzel seyler icin sira bekleyebilirsiniz."
1084,85,1084:0,,371,AMBIENCE#GENERAL,20,positive,mekan,25,"Cok guzel sirin bir mekan yemekler kokteyliler super manzara cok iyi, tabiki bu guzel seyler icin sira bekleyebilirsiniz."
1085,86,1085:0,TRUE,372,,,,,,Mantarlı pizzaya ( porchini ve kestane) sucuk eklettim.
1085,86,1085:1,,373,FOOD#STYLE_OPTIONS,0,positive,Malzemeler,10,Malzemeler güzel ama hamuru çok sevemedim.
1085,86,1085:1,,373,FOOD#STYLE_OPTIONS,21,negative,hamuru,27,Malzemeler güzel ama hamuru çok sevemedim.
1085,86,1085:2,TRUE,374,,,,,,Sanki hazır gibi geldi.
1085,86,1085:3,,375,AMBIENCE#GENERAL,13,positive,mekan,18,Genel olarak mekan şirin.
1085,86,1085:4,TRUE,376,,,,,,Fiyatlar upper crust ayarında ama lezzet ve ölçü farklı.
1085,86,1085:5,TRUE,377,,,,,,Karşılaştırırsak; bence upper crust hamur ve ölçü olarak daha iyi.
1085,86,1085:6,,378,DRINKS#STYLE_OPTIONS,0,negative,Alkol,5,Alkol olsa daha tutulabilirler.
1085,86,1085:7,TRUE,379,,,,,,Çünkü bulundukları lokasyonda rakip çok.
1086,87,1086:0,,380,FOOD#PRICES,20,negative,yemeğini,28,Hayatımın en pahalı yemeğini yediğim restoran.
1086,87,1086:1,,381,AMBIENCE#GENERAL,89,negative,manzaranın,99,Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta.
1086,87,1086:1,,381,FOOD#QUALITY,0,positive,Yemekler,8,Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta.
1086,87,1086:2,,382,FOOD#STYLE_OPTIONS,0,negative,Yemek porsiyonları,18,Yemek porsiyonları çok küçük.
1086,87,1086:3,,383,SERVICE#GENERAL,0,neutral,Vale hizmeti,12,Vale hizmeti var.
1086,87,1086:4,TRUE,384,,,,,,Hayatınızda bir defa gidilebilecek bir yer.
1087,88,1087:0,,385,FOOD#QUALITY,0,neutral,Rock'n Roll burger,18,Rock'n Roll burger yedim.
1087,88,1087:1,,386,FOOD#QUALITY,0,negative,Burger ekmegi,13,Burger ekmegi yumusamis dagiliyordu.
1087,88,1087:2,,387,FOOD#QUALITY,10,negative,sos,13,Icinde ki sos da pek bi istah acici degildi.
1087,88,1087:3,,388,AMBIENCE#GENERAL,0,positive,Ortami,6,Ortami guzel gidilecekse onun icin gidelebilir.
1088,89,1088:0,,389,AMBIENCE#GENERAL,0,neutral,Mekan,5,"Mekan enteresan bir havaya sahip , haftaici aksamlari abiler ellerinde nargilelerle çayla muhabbetin dibine vururken."
1088,89,1088:1,,390,RESTAURANT#GENERAL,57,neutral,kahvalti merkezi,73,Hafta sonu sabahlari ozellikle evli ve cocuklu ciftlerin kahvalti merkezi oluyor.
1088,89,1088:2,,391,FOOD#QUALITY,0,positive,Yemeklerini,11,Yemeklerini ve caylarini begendigim.
1088,89,1088:2,,391,DRINKS#QUALITY,15,positive,caylarini,24,Yemeklerini ve caylarini begendigim.
1088,89,1088:3,,392,RESTAURANT#PRICES,0,positive,Fiyat,5,Fiyat olarak gayet mantikli bir isletme.
1088,89,1088:4,,393,RESTAURANT#GENERAL,0,positive,NULL,0,Tavsiyemdir
1089,90,1089:0,,394,DRINKS#STYLE_OPTIONS,17,negative,biraları,25,Kendilerine özel biraları mevcut olsaydı belki daha güzel olurdu ama standart biralardan içmek durumunda kaldık.
1089,90,1089:1,,395,SERVICE#GENERAL,27,positive,garsonlar,36,Bunun haricinde servis iyi garsonlar güleryüzlü ve rahat bir mekan.
1089,90,1089:1,,395,SERVICE#GENERAL,16,positive,servis,22,Bunun haricinde servis iyi garsonlar güleryüzlü ve rahat bir mekan.
1089,90,1089:1,,395,AMBIENCE#GENERAL,61,positive,mekan,66,Bunun haricinde servis iyi garsonlar güleryüzlü ve rahat bir mekan.
1089,90,1089:2,,396,FOOD#STYLE_OPTIONS,0,positive,Yemekler,8,Yemekler de farklı tadlar var.
1089,90,1089:3,,397,AMBIENCE#GENERAL,43,positive,mekan,48,Cuma iş çıkışı arkadaşlarla takılmalık bir mekan.
1090,91,1090:0,,398,FOOD#STYLE_OPTIONS,39,positive,menüsünü,47,Çok fazla lezzetli alternatifi bulunan menüsünü seviyorum.
1090,91,1090:0,,398,FOOD#QUALITY,39,positive,menüsünü,47,Çok fazla lezzetli alternatifi bulunan menüsünü seviyorum.
1090,91,1090:1,,399,RESTAURANT#GENERAL,0,positive,NULL,0,Citys'in alt katındayken tanıdık sevdik.
1090,91,1090:2,,400,FOOD#QUALITY,0,positive,Magnolia'sı,11,"Magnolia'sı ayrı, limonatası ayrı güzel."
1090,91,1090:2,,400,DRINKS#QUALITY,18,positive,limonatası,28,"Magnolia'sı ayrı, limonatası ayrı güzel."
1090,91,1090:3,,401,SERVICE#GENERAL,35,positive,sunuyorlar,45,Bir peynirli tostu bile çok özenle sunuyorlar.
1091,92,1091:0,,402,FOOD#QUALITY,0,neutral,Somon ızgarasına,16,Somon ızgarasına 4 puan.
1091,92,1091:1,,403,FOOD#QUALITY,0,positive,NULL,0,Hem sağlıklı hem de doyurucu.
1091,92,1091:2,,404,FOOD#QUALITY,10,positive,öğle yemeği,21,Güzel bir öğle yemeği molası.
1091,92,1091:3,,405,AMBIENCE#GENERAL,0,positive,Bahçesi,7,Bahçesi de güzel.
1091,92,1091:4,,406,AMBIENCE#GENERAL,0,positive,Salıncağı,9,Salıncağı bile var.
1091,92,1091:5,,407,DRINKS#QUALITY,17,positive,soğuk kahve,28,Yemek üzerine de soğuk kahve iyi gidiyor.
1092,93,1092:0,,408,AMBIENCE#GENERAL,86,positive,manzarası,95,"Boğazın en güzel yerlerinden birinde, sıcak, sempatik ve zevkli dekorasyonu ve şahane manzarası, genç müşteri kitlesi, güzel müzikleri yetmezmiş gibi güler yüzlü arkadaşca servisi de mükemmel."
1092,93,1092:0,,408,SERVICE#GENERAL,172,positive,servisi,179,"Boğazın en güzel yerlerinden birinde, sıcak, sempatik ve zevkli dekorasyonu ve şahane manzarası, genç müşteri kitlesi, güzel müzikleri yetmezmiş gibi güler yüzlü arkadaşca servisi de mükemmel."
1092,93,1092:0,,408,LOCATION#GENERAL,17,positive,yerlerinden,28,"Boğazın en güzel yerlerinden birinde, sıcak, sempatik ve zevkli dekorasyonu ve şahane manzarası, genç müşteri kitlesi, güzel müzikleri yetmezmiş gibi güler yüzlü arkadaşca servisi de mükemmel."
1092,93,1092:0,,408,AMBIENCE#GENERAL,125,positive,müzikleri,134,"Boğazın en güzel yerlerinden birinde, sıcak, sempatik ve zevkli dekorasyonu ve şahane manzarası, genç müşteri kitlesi, güzel müzikleri yetmezmiş gibi güler yüzlü arkadaşca servisi de mükemmel."
1092,93,1092:0,,408,AMBIENCE#GENERAL,64,positive,dekorasyonu,75,"Boğazın en güzel yerlerinden birinde, sıcak, sempatik ve zevkli dekorasyonu ve şahane manzarası, genç müşteri kitlesi, güzel müzikleri yetmezmiş gibi güler yüzlü arkadaşca servisi de mükemmel."
1092,93,1092:1,,409,FOOD#STYLE_OPTIONS,0,positive,Kahvaltı seçenekleri,20,Kahvaltı seçenekleri çok iyi.
1092,93,1092:2,,410,FOOD#QUALITY,0,neutral,Yemekleri,9,Yemekleri de fena değil.
1092,93,1092:3,,411,RESTAURANT#PRICES,35,positive,fiyatlar,43,Tüm bu özelikleri göz önüne alınca fiyatlar çok makul geliyor.
1092,93,1092:4,,412,RESTAURANT#GENERAL,0,positive,NULL,0,"Gece, gündüz, her zaman için öneririm."
1092,93,1092:5,TRUE,413,,,,,,Özellikle yaz aylarında.
1093,94,1093:0,,414,FOOD#QUALITY,20,positive,pideci,26,Besiktaki en hakiki pideci diyebilirim.
1093,94,1093:1,,415,FOOD#QUALITY,0,negative,NULL,0,ben bu yuzden tatli yemegi tercih etmedim.
1093,94,1093:2,,416,FOOD#PRICES,0,neutral,fiyatlari,9,fiyatlari 13-17 tl arasi porsiyonlari 1.5 olarak buyutmek de mumkun.
1093,94,1093:2,,416,FOOD#STYLE_OPTIONS,25,neutral,porsiyonlari,37,fiyatlari 13-17 tl arasi porsiyonlari 1.5 olarak buyutmek de mumkun.
1093,94,1093:3,,417,SERVICE#GENERAL,0,negative,NULL,0,puanimdan sirf yavas yuzunden kisiyorum!
1093,94,1093:3,,417,RESTAURANT#GENERAL,30,positive,kisiyorum,39,puanimdan sirf yavas yuzunden kisiyorum!
1093,94,1093:4,,418,LOCATION#GENERAL,34,positive,yeri,38,otobus duraginin hemen karsisinda yeri cok kolay.
1093,94,1093:5,TRUE,419,,,,,,kucuk ama hep dolu olan bir pideci.
1093,94,1093:6,,420,FOOD#STYLE_OPTIONS,14,positive,malzemesi,23,porsiyonu tam malzemesi bol hamuru citir citir fakat servis icin ayni hosnutluktan bahsedemicem.
1093,94,1093:6,,420,FOOD#STYLE_OPTIONS,0,positive,porsiyonu,9,porsiyonu tam malzemesi bol hamuru citir citir fakat servis icin ayni hosnutluktan bahsedemicem.
1093,94,1093:6,,420,FOOD#STYLE_OPTIONS,28,positive,hamuru,34,porsiyonu tam malzemesi bol hamuru citir citir fakat servis icin ayni hosnutluktan bahsedemicem.
1093,94,1093:6,,420,SERVICE#GENERAL,53,negative,servis,59,porsiyonu tam malzemesi bol hamuru citir citir fakat servis icin ayni hosnutluktan bahsedemicem.
1093,94,1093:7,,421,SERVICE#GENERAL,0,negative,servis,6,servis oldukca yavas.
1093,94,1093:8,,422,SERVICE#GENERAL,0,negative,NULL,0,yavas demek bile az kalir.
1093,94,1093:9,,423,SERVICE#GENERAL,0,negative,NULL,0,az vaktiniz varsa kesinlikle ogle saatlerinde ugramayiniz.
1093,94,1093:10,,424,FOOD#STYLE_OPTIONS,0,negative,NULL,0,besiktas da yiyebilceniz en iyi pide ama odun atesinde pisenin yerini tutmuyor tabiki.
1093,94,1093:10,,424,FOOD#QUALITY,32,positive,pide,36,besiktas da yiyebilceniz en iyi pide ama odun atesinde pisenin yerini tutmuyor tabiki.
1093,94,1093:11,,425,SERVICE#GENERAL,80,negative,gelince,87,tatli secenekleri de mevcur sufle ve kunefe var menu de var da pide o kadar gec gelince insani tatli siparisi dusunduruyor.
1093,94,1093:11,,425,FOOD#STYLE_OPTIONS,0,positive,tatli,5,tatli secenekleri de mevcur sufle ve kunefe var menu de var da pide o kadar gec gelince insani tatli siparisi dusunduruyor.
1094,95,1094:0,,426,SERVICE#GENERAL,84,neutral,servis,90,Eski kalitesinde olmasada hala iyi diyelim talep çok olunca ister istemez kalite ve servis vasata düşüyor etleri kenfi çiftliklerinden otopark sorun fiatlar normal
1094,95,1094:0,,426,SERVICE#GENERAL,135,negative,otopark,142,Eski kalitesinde olmasada hala iyi diyelim talep çok olunca ister istemez kalite ve servis vasata düşüyor etleri kenfi çiftliklerinden otopark sorun fiatlar normal
1094,95,1094:0,,426,RESTAURANT#PRICES,149,neutral,fiatlar,156,Eski kalitesinde olmasada hala iyi diyelim talep çok olunca ister istemez kalite ve servis vasata düşüyor etleri kenfi çiftliklerinden otopark sorun fiatlar normal
1094,95,1094:0,,426,RESTAURANT#GENERAL,5,neutral,kalite,11,Eski kalitesinde olmasada hala iyi diyelim talep çok olunca ister istemez kalite ve servis vasata düşüyor etleri kenfi çiftliklerinden otopark sorun fiatlar normal
1095,96,1095:0,,427,AMBIENCE#GENERAL,0,positive,Manzarasi,9,"Manzarasi icin gidilesi cafe , cok fazla yazacak bisey yok."
1095,96,1095:1,,428,RESTAURANT#PRICES,0,neutral,fiyatlar,8,fiyatlar standart seviyede.
1095,96,1095:2,,429,LOCATION#GENERAL,0,positive,otopark,7,otopark sorunu yok.
1095,96,1095:3,,430,AMBIENCE#GENERAL,28,positive,mekan,33,sessiz sakin ve huzurlu bir mekan.
1096,97,1096:0,,431,FOOD#QUALITY,0,positive,Kuru fasulyesi,14,Kuru fasulyesi lezzetli.
1096,97,1096:1,,432,FOOD#QUALITY,0,positive,Sutlaci,7,Sutlaci tavsiye edilir.
1096,97,1096:2,,433,FOOD#QUALITY,0,positive,Köftesi,7,Köftesi de kaliteli.
1096,97,1096:3,,434,AMBIENCE#GENERAL,15,positive,yer,18,Sade güzel bir yer.
1096,97,1096:4,,435,SERVICE#GENERAL,0,positive,Çalışanlar,10,Çalışanlar ilgili kibar.
1096,97,1096:5,,436,RESTAURANT#GENERAL,0,positive,NULL,0,Ortaköye yolu düşen ugramali.
1097,98,1097:0,,437,LOCATION#GENERAL,0,negative,Park,4,Park sorunu ciddi.
1097,98,1097:1,,438,SERVICE#GENERAL,0,neutral,Valesi,6,Valesi var gerçi.
1097,98,1097:2,,439,FOOD#STYLE_OPTIONS,31,negative,seçeneğiniz,42,Pazar sabahları brunch dışında seçeneğiniz yok.
1097,98,1097:3,,440,FOOD#STYLE_OPTIONS,0,neutral,Brunch,6,Brunch çeşitleri ehh.
1097,98,1097:4,,441,FOOD#PRICES,49,negative,ücret,54,Masaya istenen sucuklu yumurtanın sucuğuna extra ücret istenmesi ayıp.
1097,98,1097:5,,442,LOCATION#GENERAL,0,positive,Mekanın lokasyonu,17,Mekanın lokasyonu on numara ama rezervasyonsuz deniz kenarı masa bulmanız imkansız.
1097,98,1097:6,,443,FOOD#PRICES,62,negative,ücret,67,"Böyle bir brunch için 59TL, 4 ince dilim sucuk için 5TL extra ücret mânâsız."
1097,98,1097:6,,443,FOOD#PRICES,10,negative,brunch,16,"Böyle bir brunch için 59TL, 4 ince dilim sucuk için 5TL extra ücret mânâsız."
1098,99,1098:0,TRUE,444,,,,,,"Hisarüstü'ndeki diğer mekanlara nazaran büyük olmasıyla fark yaratıyor ama eğer kalabalık bir grup değilseniz, Hisarüstü'ndeki diğer yerleri tercih edebilirsiniz."
1098,99,1098:1,,445,SERVICE#GENERAL,45,negative,siparişlerde,57,En son kabalık bir grup halinde gittiğimizde siparişlerde karışıklık olmuştu malesef.
1099,100,1099:0,,446,FOOD#STYLE_OPTIONS,35,positive,doner kesimi,47,"Tek kelimeyle muhtesem bir lezzet, doner kesimi tam olarak usta isi."
1099,100,1099:0,,446,FOOD#QUALITY,27,positive,lezzet,33,"Tek kelimeyle muhtesem bir lezzet, doner kesimi tam olarak usta isi."
1099,100,1099:1,,447,FOOD#QUALITY,0,positive,NULL,0,Yagsiz ve cok lezzetli.
1099,100,1099:2,,448,FOOD#QUALITY,21,positive,tandir lavasi,34,Yaninda getirdikleri tandir lavasi ise bugune kadar yedigim en lezzetli lavas.
1099,100,1099:3,,449,SERVICE#GENERAL,17,positive,siparisiniz,28,Oturdugunuz gibi siparisiniz aliniyor ve hemen servis yapilmaya baslaniyor.
1099,100,1099:4,,450,FOOD#STYLE_OPTIONS,11,neutral,salata ve patates kizartmasi,39,Ortaya ise salata ve patates kizartmasi getiriyolar.
1099,100,1099:5,,451,RESTAURANT#GENERAL,16,positive,donerci,23,Acik ara en iyi donerci.
1100,101,1100:0,,452,RESTAURANT#GENERAL,34,negative,kafedir,41,Big chefs her daim şişirilmiş bir kafedir.
1100,101,1100:1,,453,RESTAURANT#PRICES,25,negative,fiyatlar,33,Çünkü size oluru olmayan fiyatlar sunar.
1100,101,1100:2,TRUE,454,,,,,,Bunun yanı sıra şube açtığı semtler ortadadır.
1100,101,1100:3,,455,RESTAURANT#PRICES,0,negative,NULL,0,İsim yapmıştır çünkü pahalı olduğu için kaliteli algısı yaratır .
1100,101,1100:4,,456,FOOD#PRICES,32,negative,kavanoz tatlıya,47,"Bir ayvalık tostuna 20 tl , bir kavanoz tatlıya 20 tl vs. Yazan bu mekana kesinlikle gitmem ."
1100,101,1100:4,,456,FOOD#PRICES,4,negative,ayvalık tostuna,19,"Bir ayvalık tostuna 20 tl , bir kavanoz tatlıya 20 tl vs. Yazan bu mekana kesinlikle gitmem ."
1100,101,1100:4,,456,RESTAURANT#GENERAL,67,negative,mekana,73,"Bir ayvalık tostuna 20 tl , bir kavanoz tatlıya 20 tl vs. Yazan bu mekana kesinlikle gitmem ."
1100,101,1100:5,,457,RESTAURANT#GENERAL,0,negative,NULL,0,Çünkü bu israftan başka bir şey değil benim nazarımda .
1100,101,1100:6,,458,RESTAURANT#PRICES,44,negative,Fiyat skalasını,59,Böyle mekanları biraz boş bırakmak lazım ki Fiyat skalasını biraz düşük aralığa taşısınlar !
1101,102,1101:0,,459,FOOD#QUALITY,32,positive,tiramisu,40,"Tatlilar - Tatlilari çok güzel, tiramisu özellikle yenilmeli ama ana ögün kadar büyük geliyor dikkat!"
1101,102,1101:0,,459,FOOD#QUALITY,11,positive,Tatlilari,20,"Tatlilar - Tatlilari çok güzel, tiramisu özellikle yenilmeli ama ana ögün kadar büyük geliyor dikkat!"
1101,102,1101:1,,460,FOOD#QUALITY,0,negative,Unsuz çikolatali pastasi,24,"Unsuz çikolatali pastasi biraz agir, diyet yapanlar bulasmasin!"
1102,103,1102:0,,461,FOOD#QUALITY,0,negative,Yemeklerin,10,Yemeklerin tadi tuzu yok.
1102,103,1102:1,,462,AMBIENCE#GENERAL,0,negative,Ortam,5,Ortam gürültüden ibaret.
1102,103,1102:2,,463,SERVICE#GENERAL,0,negative,Garsonlar,9,Garsonlar TV izlemekten size bakmiyor.
1102,103,1102:3,,464,RESTAURANT#GENERAL,0,negative,NULL,0,Geçin allahaskina baska bir sürü yer var yenebilecek
1103,104,1103:0,,465,LOCATION#GENERAL,8,negative,Konum,13,Güzel - Konum olarak çok keyifli bir yer degil ancak çalisirken ögle yemekleri için bazen gidiyoruz.
1103,104,1103:0,,465,FOOD#QUALITY,64,positive,ögle yemekleri,78,Güzel - Konum olarak çok keyifli bir yer degil ancak çalisirken ögle yemekleri için bazen gidiyoruz.
1103,104,1103:1,,466,FOOD#QUALITY,0,positive,Yemeklerin lezzetine,20,"Yemeklerin lezzetine inanamayacaksiniz, pastirma ile yapilan Topkapi kebabi çok iyidir."
