/Reviews,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/text
37,37,37:20,,,所以应该使用曝光锁定或手动设置。
38,38,38:0,,,本人3年多的无敌兔用户，
38,38,38:1,,,上周末本来准备在香港购机，
38,38,38:2,,,目标是升级到D800或5D3，
38,38,38:3,,,结果5D3只有套机，
38,38,38:4,,,D800无货，
38,38,38:5,,,空手而归。
38,38,38:6,,,不过通过在Cam2的试机体会，
38,38,38:7,,,多少对目前的几款热门机有了一些体会，
38,38,38:8,,,这次试了D800和α77以及Nex7、G1X、Xpro1，
38,38,38:9,,,但可惜没有5D3的试用样机。
38,38,38:10,,,本人是带着5D2+24105去的，
38,38,38:11,,,在现场也用自己的机器拍了相同场景，
38,38,38:12,,,也用自己的卡插到其他样机试拍并带回了试拍片子，
38,38,38:13,,,来说说初步体会吧：
38,38,38:14,PHOTO#QUALITY,positive,1、D800自动白平衡的确有改善，
38,38,38:15,,,和无敌兔的片子对比后发现，
38,38,38:16,,,白平衡简直就是一模一样。
38,38,38:17,,,另外，3600万像素没觉得怎么样，
38,38,38:18,,,比无敌兔确实是多了1400万像素，
38,38,38:19,,,但没像铁丝那样觉得细节多么惊人，
38,38,38:20,,,也许铁丝看惯了
38,38,38:21,,,1200万像素觉得3600万是飞跃，
38,38,38:22,,,所以觉得震惊，
38,38,38:23,,,而无敌兔用户，
38,38,38:24,,,至少我本人真没觉得怎么样，
38,38,38:25,,,虽然我也是奔着高像素去的，
38,38,38:26,,,呵呵！
38,38,38:27,DISPLAY#OPERATION_PERFORMANCE,negative,还有就是D800确实存在严重的LCD屏偏绿的问题，
38,38,38:28,,,现场一位香港铁丝说这块屏幕就是三星某款出现偏绿的屏幕，
38,38,38:29,,,是硬件问题，
38,38,38:30,,,软件解决不了，
38,38,38:31,,,不过那个香港铁丝表示不在乎。
38,38,38:32,,,同时透露一下D800E香港价格，
38,38,38:33,,,某家只有一台，
38,38,38:34,,,价格换算后为28000 RMB，
38,38,38:35,,,比国内便宜5000-10000。
38,38,38:36,DISPLAY#OPERATION_PERFORMANCE,negative,但因为LCD绿屏问题实在让我觉得膈应，
38,38,38:37,,,我最终还是没有出手。
38,38,38:38,,,2、关于Nex7，
38,38,38:39,,,本人也有Nex5C，
38,38,38:40,,,但怎么说呢，
38,38,38:41,,,真不觉得Nex7可以值9650港币（Cam2的售价，折合7900RMB）。
38,38,38:42,,,3、G1X，
38,38,38:43,,,本来很看好佳能这款类索尼R1的机子，
38,38,38:44,FOCUS#OPERATION_PERFORMANCE,negative,但实际试用发现对焦迟滞太严重，
38,38,38:45,,,直接PASS了。
38,38,38:46,,,4、Xpro1，
38,38,38:47,,,比想象中大很多，
38,38,38:48,,,很有范儿的一款机子，
38,38,38:49,,,很莱卡！
38,38,38:50,,,总体还可以吧，
38,38,38:51,,,但近期不打算入手。
38,38,38:52,,,5、α77，
38,38,38:53,,,本不打算看半幅单反，
38,38,38:54,,,但有样机就试试吧，
38,38,38:55,,,结果却是非常惊喜（一直没用S家的东西了，可能少见多怪了）：
38,38,38:56,FOCUS#OPERATION_PERFORMANCE,positive,对焦快，
38,38,38:57,FOCUS#OPERATION_PERFORMANCE,positive,转换焦点非常方便迅捷，
38,38,38:58,CAMERA#OPERATION_PERFORMANCE,positive,复杂光源下肤色表现非常好，
38,38,38:59,,,完全超越D800和无敌兔（CN全是偏黄的），
38,38,38:60,FOCUS#OPERATION_PERFORMANCE,positive,对焦准，
38,38,38:61,PHOTO#QUALITY,positive,成像锐利（样机上是1650 2.8的头），
38,38,38:62,CAMERA#OPERATION_PERFORMANCE,positive,12张连拍像机关枪一样，
38,38,38:63,,,因为没有反光板的起落，
38,38,38:64,CAMERA#OPERATION_PERFORMANCE,positive,所以根本没有机震。
38,38,38:65,CAMERA#DESIGN_FEATURES,positive,机身很大，
38,38,38:66,CAMERA#OPERATION_PERFORMANCE,positive,握持感好于D800和无敌兔。
38,38,38:67,,,顺便说下价格：
38,38,38:68,,,机身9950港币=8130RMB
38,38,38:69,,,α77，
38,38,38:70,,,真的是给了我惊喜，
38,38,38:71,,,对索尼也是刮目相看了，
38,38,38:72,,,非常期待α99呀！
38,38,38:73,,,补充一点：
38,38,38:74,DISPLAY#USABILITY,positive,360度旋转液晶太TMD好用了。
39,39,39:0,,,手上恰好有550和700，
39,39,39:1,,,使用了一段时间，
39,39,39:2,,,总结一些小小心得与色友们分享
39,39,39:3,,,高感上面，
39,39,39:4,PHOTO#GENERAL,positive,550比700出色，
39,39,39:5,,,仔细观察发现其实主要是噪点的表形式不一样，
39,39,39:6,PHOTO#QUALITY,negative,700的噪点属于比较大色斑，
39,39,39:7,PHOTO#QUALITY,negative,会严重影响画质，
39,39,39:8,,,500测试比较密集细微的白点，
39,39,39:9,,,iso1600的图缩到50%就基本看不到了，
39,39,39:10,,,实际使用，
39,39,39:11,CAMERA#GENERAL,negative,700超过400就会惨不忍睹，
39,39,39:12,,,550在1600还是可以忍受的，
39,39,39:13,,,不过总觉得700应该改进一下降噪算法，
39,39,39:14,,,似乎也不是多困难的事情吧。
39,39,39:15,,,对焦上面，
39,39,39:16,FOCUS#GENERAL,positive,700绝对胜出，
39,39,39:17,,,中心点的双十字不是浪得虚名，
39,39,39:18,,,不管从速度还是精确度上，
39,39,39:19,,,不管从速度还是精确度上，
39,39,39:20,,,尤其是那个白墙对焦的传说，
39,39,39:21,,,严格来讲，
39,39,39:22,,,完全干净的白墙是对不上的（就如同你对天空对焦一样），
39,39,39:23,,,但只要墙上有一点点肉眼可见的细微瑕疵，
39,39,39:24,,,700便会毫不犹豫的捕捉上，
39,39,39:25,,,太牛了，
39,39,39:26,FOCUS#OPERATION_PERFORMANCE,negative,500对对焦点的明暗反差要求比较高，
39,39,39:27,,,对比度小的地方要么风箱，
39,39,39:28,,,要么找错焦点，
39,39,39:29,,,感觉700中心对焦的范围比550小，
39,39,39:30,CAMERA#OPERATION_PERFORMANCE,positive,所以精确度很高。
39,39,39:31,,,实际使用中你就会发现，
39,39,39:32,,,当你选好一个题材，
39,39,39:33,,,半按快门时候，
39,39,39:34,,,550在那里痛苦的拉风箱，
39,39,39:35,,,你那是的心情会比它还痛苦的。
39,39,39:36,CAMERA#QUALITY,positive,其他象手感、操控啊，
39,39,39:37,CAMERA#OPERATION_PERFORMANCE,positive,其他象手感、操控啊，
39,39,39:38,,,700胜出，
39,39,39:39,,,这毫无置疑，
39,39,39:40,,,毕竟是中端机嘛。
39,39,39:41,SOFTWARE#DESIGN_FEATURES,positive,ps：lv功能、m-check、hdr等功能对于老鸟可能无视，
39,39,39:42,PHOTO#QUALITY,positive,ps：lv功能、m-check、hdr等功能对于老鸟可能无视，
39,39,39:43,SOFTWARE#DESIGN_FEATURES,positive,ps：lv功能、m-check、hdr等功能对于老鸟可能无视，
39,39,39:44,,,但对于新手确实是很实用和好玩的功能，
39,39,39:45,,,尤其是lv，
39,39,39:46,,,会很大程度上增加你摄影的视角范围和乐趣，
39,39,39:47,,,节省你的体力，
39,39,39:48,SOFTWARE#DESIGN_FEATURES,positive,m-check对于手动头是个福音，
39,39,39:49,,,不过最好上架子拍静物，
39,39,39:50,,,因为反光板落下再抬起，
39,39,39:51,,,至少1/3s已经过去了，
39,39,39:52,,,hdr嘛，
39,39,39:53,,,可以玩一下，
39,39,39:54,,,但很难达到电脑合成的那种虚幻的感觉，只能算虚假吧，差距不小。
40,40,40:0,,,a700+1680ZA也算用过两年  a500+1680ZA用过一周。
40,40,40:1,,,高感上面，
40,40,40:2,PHOTO#QUALITY,positive,在ISO1600 a550强a700 一档半，
40,40,40:3,,,早点不呈现聚集状态，
40,40,40:4,,,比较离散、细腻。
40,40,40:5,,,对焦上面，
40,40,40:6,FOCUS#OPERATION_PERFORMANCE,positive,a550对焦点的明暗反差要求比a700较高。
40,40,40:7,SOFTWARE#OPERATION_PERFORMANCE,positive,驱动1680ZA不比a770差，
40,40,40:8,SOFTWARE#OPERATION_PERFORMANCE,negative,但驱动720G有点慢。
40,40,40:9,,,在防抖方面，
40,40,40:10,CAMERA#GENERAL,positive,感觉a550比a700要好，
40,40,40:11,,,我用a550一周处理MFC测试，
40,40,40:12,,,均为手持，
40,40,40:13,,,大家感觉如何。
40,40,40:14,,,非常赞同“从可玩性来讲，
40,40,40:15,,,550很适合普通玩家的，
40,40,40:16,,,定位为高档入门级很合理”
41,41,41:0,,,新购入柯达Z990一台，
41,41,41:1,,,试机感想
41,41,41:2,,,最后来一张天桥上的。
41,41,41:3,,,最近没什么好天气，
41,41,41:4,,,算了，
41,41,41:5,,,不等了，
41,41,41:6,,,反正也试用得很OK了。
41,41,41:7,,,这是本人这里最后一贴。
41,41,41:8,,,总结一下（也是更正之前一些草率感觉）:
41,41,41:9,OS#OPERATION_PERFORMANCE,negative,1：操作系统反映速度很慢，
41,41,41:10,OS#OPERATION_PERFORMANCE,negative,有时候界面操作都会有些许延时现象。
41,41,41:11,,,2：内存里照片拍到个40~60张以后，
41,41,41:12,,,每拍一张到再次能拍摄，
41,41,41:13,,,中间有大概3~4秒左右的呆滞时间，
41,41,41:14,,,如果是用RAW，
41,41,41:15,,,那中间的呆滞时间大概要5~8秒左右。
41,41,41:16,,,这就意味着，
41,41,41:17,,,如果你是在抓拍，
41,41,41:18,,,一旦按下快门，
41,41,41:19,,,中间你可能干看这一个精彩瞬间错过而干着急。
41,41,41:20,,,尤其是聚会或打鸟。
41,41,41:21,,,3：默认锐度和色彩鲜度都一般，
41,41,41:22,,,3：默认锐度和色彩鲜度都一般，
41,41,41:23,CAMERA#OPERATION_PERFORMANCE,positive,把锐度和色彩调到最高的效果就还不错。
41,41,41:24,CAMERA#OPERATION_PERFORMANCE,positive,细节也不错，
41,41,41:25,,,整体感觉也还成。
41,41,41:26,,,4：ISO125~800的噪点差不多，
41,41,41:27,,,尤其是125~400的，
41,41,41:28,,,至于125和200这2阶，
41,41,41:29,,,我个人完全看不出有什么差别。
41,41,41:30,CAMERA#OPERATION_PERFORMANCE,positive,5：防抖功能还行，
41,41,41:31,,,本着宽打窄用的原则，
41,41,41:32,,,能撑的起我30倍光变1/60秒OK的防抖能力，
41,41,41:33,,,在广角和中焦端使用时就比较轻松了。
41,41,41:34,,,6：由于30倍光变，
41,41,41:35,,,拍视频也方便多了，
41,41,41:36,,,隔老远也能拍特写。
41,41,41:37,FOCUS#OPERATION_PERFORMANCE,positive,变焦也和顺畅，
41,41,41:38,FOCUS#OPERATION_PERFORMANCE,positive,自动对焦能力也不错。
41,41,41:39,,,当然拍完视频后那是比拍照片更加漫长的存储等待时间。
41,41,41:40,,,7：说道这个机子慢，
41,41,41:41,,,其实连同在它上面删除相片都很慢，
41,41,41:42,,,删一张都要2~3秒的等待时间，
41,41,41:43,,,删视频就更加了。
41,41,41:44,,,"8,：还有一个问题，"
41,41,41:45,,,就是内存中如果你拍了视频，
41,41,41:46,,,那用数据线连接相机，
41,41,41:47,,,有70%的几率在电脑上打开相机后，
41,41,41:48,,,是看不到照片文件的。
41,41,41:50,,,如果没有视频，
41,41,41:51,,,只有照片文件，
41,41,41:52,,,成功率就高很多很多。
41,41,41:53,,,最后，
41,41,41:54,MEMORY#OPERATION_PERFORMANCE,negative,如果能忍受它缓慢的存储速度的话，
41,41,41:55,CAMERA#PRICE,positive,真的算一台很据性价比的实惠的大长焦DC好机子
42,42,42:0,,,原来的X3没发现有什么问题，
42,42,42:1,PHOTO#QUALITY,negative,新一代X3暗处色彩丢失可能是因为噪音太大导致严重降噪抹除了颜色，
42,42,42:2,,,用ISO100应该也还行吧，
42,42,42:3,,,关键是要先做过色彩校正，
42,42,42:4,,,目前没几个人会用X3CHANGE
43,43,43:0,MEMORY#OPERATION_PERFORMANCE,negative,1，存储速度慢。
43,43,43:1,,,传说DPxM从按下快门到相片储存完毕，
43,43,43:2,CAMERA#OPERATION_PERFORMANCE,negative,速度奇慢！
43,43,43:3,,,坛里有人说要十几秒，
43,43,43:4,,,有人说要三四十秒！
43,43,43:5,,,说法相差奇大！
43,43,43:6,,,到底多慢？
43,43,43:7,,,1妹2妹哪个更慢？
43,43,43:8,,,现在的高速SD储存卡速度很快，
43,43,43:9,,,如东芝的Type 1，
43,43,43:10,PORTS#OPERATION_PERFORMANCE,positive,写入速度达到90M/秒！
43,43,43:11,,,DPxM的最高画质RAW也才45M一张（参数上是这么写着的），
43,43,43:12,,,理论上半秒钟就可以写入完成！
43,43,43:15,BATTERY#USABILITY,negative,2，电池不够用。
43,43,43:16,,,坛里有人说DPxM的一块原电只能拍30-50张相片，
43,43,43:17,,,有人说能拍70-80张相片，
43,43,43:18,,,说法相差实在太大！
43,43,43:19,,,到底能拍多少张？
43,43,43:20,,,JPG能拍多少张？
43,43,43:21,,,RAW又能拍多少张？
43,43,43:22,,,为什么DPxM这么耗电？
43,43,43:23,,,除了多带几块电池之外，
43,43,43:24,,,还有什么方法拯救这个缺点？
43,43,43:25,,,有什么第三方的大容量电池吗？
43,43,43:26,,,最好不是外挂的，
43,43,43:27,,,除非挂得很好，
43,43,43:30,,,额外多问各位机友一句，
43,43,43:31,PHOTO#QUALITY,negative,DPxM高感不好，
43,43,43:32,PHOTO#QUALITY,negative,晚上拍照比较吃力，
43,43,43:33,,,尤其晚上出去游玩要拍人和夜景的时候，
43,43,43:34,,,我想DPxM很难吃得消。
43,43,43:37,,,想准备出手买DP2M了，真诚向各位马帮机友们求助，望指点…………
44,44,44:0,,,DP1m使用心得与大家共勉。
44,44,44:1,,,与上几代DP比较进步的地方：
44,44,44:2,FOCUS#OPERATION_PERFORMANCE,positive,1、对焦速度和精度明显提高不再犹豫；
44,44,44:3,CAMERA#OPERATION_PERFORMANCE,positive,1、对焦速度和精度明显提高不再犹豫；
44,44,44:4,CAMERA#OPERATION_PERFORMANCE,positive,2、连续拍摄我试过5张以内没有卡顿现象（储存红灯一直亮着不影响拍摄）；
44,44,44:5,PHOTO#QUALITY,positive,3、由于100%图像表现出色，
44,44,44:6,LENS#OPERATION_PERFORMANCE,positive,像素提升三倍后裁剪空间大了许多；
44,44,44:7,LENS#OPERATION_PERFORMANCE,positive,4、由于镜头不再伸缩镜头内排线故障可以排除，
44,44,44:8,CAMERA#USABILITY,positive,大大提升了相机使用寿命。
44,44,44:9,,,不足部分：
44,44,44:10,BATTERY#QUALITY,negative,1、电池使用寿命短（不过该机器已经设计了外接电源的线孔），
44,44,44:11,,,我在淘宝上买了一个使用18650锂电池外接电源两节电居然可以拍摄300多张效果很好；
44,44,44:12,PHOTO#QUALITY,negative,2、色彩感觉没有原来的DP容易调整；
44,44,44:13,PHOTO#QUALITY,positive,3、相比较原DP系列锐度高了不少（这一点好与不好大家有争议）。
44,44,44:14,,,总的感觉还是相当不错！
45,45,45:0,,,DPxM的两大缺点该怎么拯救？
45,45,45:1,,,个人体验：
45,45,45:2,HARDWARE#OPERATION_PERFORMANCE,negative,1）高速卡帮助不大。
45,45,45:3,,,存储的一半时间其实是在机内处理，
45,45,45:4,,,后一半才是写入。
45,45,45:5,,,东芝高速卡我用了，
45,45,45:6,,,至少15秒。
45,45,45:7,,,2）30-50。
45,45,45:8,,,卡快的话，
45,45,45:9,,,存储时间就相应短些。
45,45,45:10,HARDWARE#USABILITY,negative,3）闪光灯就算了，
45,45,45:11,,,实在太暗就放弃吧，
45,45,45:12,,,或者放在一个稳定的地方，
45,45,45:13,,,长曝拍风景。
46,46,46:0,MEMORY#OPERATION_PERFORMANCE,positive,1. DPxm的储存比前任已有很大进步，
46,46,46:1,,,储存过程中还可以拍摄，
46,46,46:2,,,只是不能回放。
46,46,46:3,,,每秒7张连拍应该足够适合大多数人吧。
46,46,46:4,,,反正我现在的DP2s的慢不会对我有太大的困扰。
46,46,46:5,,,DPxm的对焦和储存速度可以看一下这个视频 http://forum.xitek.com/thread-1102286-1-1-1.html
46,46,46:6,BATTERY#QUALITY,negative,2. 电池的确很吓人的，
46,46,46:7,,,唯一办法是多带几个电池。
46,46,46:8,,,我现在DP2s关闭屏幕用取景器拍摄，
46,46,46:9,,,尽量少回放，
46,46,46:10,,,一块电池可以拍到200张以上。
46,46,46:11,,,DPxm不知能拍多少张？
46,46,46:12,PHOTO#QUALITY,negative,3. 高感就不要太奢求了。
47,47,47:0,,,SD9是sigma的首部机器，
47,47,47:1,,,问世到现在快十年了，
47,47,47:2,,,其X3芯片是单个像素最大的。
47,47,47:3,,,我入手x3是从DP1x开始的，
47,47,47:4,PHOTO#QUALITY,positive,从那时起屡屡听人称道SD9的色彩，
47,47,47:5,,,心里就痒痒的。
47,47,47:6,,,作为迷恋X3的人，
47,47,47:7,,,每部X3机都想玩一玩，
47,47,47:8,,,体验体验，
47,47,47:9,,,而sigma做的机器每个特点都不一样，
47,47,47:10,,,不是可以替代的关系，
47,47,47:11,,,比如DP1X拍的红玫瑰，
47,47,47:12,,,DP1就拍不出来。
47,47,47:13,,,于是在有了SD15之后，
47,47,47:14,,,再入真一处理器的DP1，
47,47,47:15,,,并终于从德国淘得老机SD9，
47,47,47:16,,,新机可以随时买到，老机不常有啊。
47,47,47:17,,,目前正值SD1M，
47,47,47:18,,,DP2M正火热闹之时，
47,47,47:19,,,俺心也是痒痒的，
47,47,47:20,,,将来必入，
47,47,47:21,,,不能总玩460万像素的啊，
47,47,47:22,,,不过老机器也够
47,47,47:23,,,我玩很久的，
47,47,47:24,,,不急。
47,47,47:25,,,新机没有如我期待的那样表现，
47,47,47:26,,,是和1500万像素芯片的物理结构有关的，
47,47,47:27,PHOTO#QUALITY,negative,像素密度太密了，
47,47,47:28,,,芯片面积仅仅大了1.3倍，
47,47,47:29,,,像素密度却是是460万芯片的2.5倍。
47,47,47:30,PHOTO#QUALITY,negative,这么密的小像素，
47,47,47:31,,,会有影响光子到达第二层，
47,47,47:32,,,第三层。
47,47,47:33,,,于是红心绿脚，
47,47,47:34,PHOTO#QUALITY,negative,色彩不正及过渡不好，
47,47,47:35,PHOTO#QUALITY,negative,片子发暗种种现象，
47,47,47:36,,,靠新固件能解决到什么程度待观察。
47,47,47:37,LENS#DESIGN_FEATURES,positive,SD1的镜头直径够大，
47,47,47:38,,,进光量大，
47,47,47:39,,,能好一些，
47,47,47:40,PHOTO#QUALITY,positive,尤其SD1拍微距够毒，
47,47,47:41,,,大概微距本来容易过曝，
47,47,47:42,,,作为“吃光”的X3芯片，
47,47,47:43,,,正好发挥了特点。
48,48,48:0,CAMERA#OPERATION_PERFORMANCE,positive,新X3拍人像的好处之一就是ISO200可以做为标准ISO使用，
48,48,48:1,,,而在SD14时代，
48,48,48:2,CAMERA#OPERATION_PERFORMANCE,negative,我是从来不敢使用ISO100以上的感光度去拍人像的。
48,48,48:3,PHOTO#QUALITY,positive,好处之二就是更高的分辨率，
48,48,48:4,,,但更高的分辨率也使得被摄对象脸部的缺点随之放大，
48,48,48:5,,,要想得到理想的效果，
48,48,48:6,,,用光需要比以前更加注意。
48,48,48:7,,,拍人像我偏爱柔和的自然光，
48,48,48:8,,,这能够在一定程度上能够掩盖人物脸部皮肤的细微缺点，
48,48,48:9,,,只有在现场光线极其不足的情况下我才会到原配的610闪灯补光。
48,48,48:10,,,另外，新X3在拍人像的时候我基本都会向右曝光，
48,48,48:11,,,也就是宁愿过曝也不要欠曝，
48,48,48:12,,,过曝的话，
48,48,48:13,,,ISO200在SPP里是很容易拉回来的，
48,48,48:14,,,而如果欠曝，
48,48,48:15,,,各种暗斑彩纹就很恼人了。
48,48,48:17,,,在SD14时代，
48,48,48:18,,,我最偏爱的人像镜头是30/1.4，
48,48,48:19,,,但在SD1m上面，
48,48,48:20,LENS#OPERATION_PERFORMANCE,negative,此头焦外绿边十分严重，
48,48,48:21,,,目前我主要使用17-50/2.8 OS这只镜头作为SD1m人像之用，
48,48,48:22,LENS#GENERAL,positive,到目前为止其表现堪称完美。
48,48,48:23,,,（在此要特别鸣谢老婆大人义务出镜做模特）
49,49,49:0,,,120-300/2.8 HSM OS的外观已经有了很大变化，
49,49,49:1,,,特别是表面喷漆工艺不再向以前那样让人担心，
49,49,49:2,,,掉皮现象以及上手旧的问题已经明显改观。
49,49,49:3,,,我去肯尼来几天，
49,49,49:4,,,在宾馆里面轻擦拭了一下，
49,49,49:5,,,就像新的一样了，
49,49,49:6,,,对于适马镜头自来旧的感觉看来可以修正了。
49,49,49:7,,,　　这只镜头配上了镜头盖是好事，
49,49,49:8,,,但是似乎盖不严格。
49,49,49:9,,,可能是口径太大的原因，
49,49,49:10,,,希望大家小心一些，
49,49,49:11,,,轻微的触碰这个盖很容量掉下来。
49,49,49:12,PHOTO#QUALITY,positive,　　画质表现应该是不错的，
49,49,49:13,,,如果分辨率不足，
49,49,49:14,,,那往往是拍摄距离与空气的原因。
50,50,50:0,,,仔细点说是和60d配合的体会，
50,50,50:1,,,佳能狡诈，
50,50,50:2,,,60d上standard 也是加锐、提亮，
50,50,50:3,,,本家镜头除了L头都比较清淡，
50,50,50:4,PHOTO#QUALITY,positive,这些模式使得照片艳丽明快，
50,50,50:5,LENS#OPERATION_PERFORMANCE,negative,sigma这只镜头配合起来就有点问题，
50,50,50:6,,,毕竟不是原厂，
50,50,50:7,,,人不会带你考虑，
50,50,50:8,SOFTWARE#OPERATION_PERFORMANCE,positive,不过如果用 60d“中性”模式，
50,50,50:9,,,表现的就非常完美，
50,50,50:10,PHOTO#QUALITY,positive,色彩还原真实可靠，
50,50,50:11,LENS#OPERATION_PERFORMANCE,positive,说明这只镜头素质还是很高的。
50,50,50:12,,,我想到一个问题，L头应该也有相同的问题吧。
51,51,51:0,,,今天去试用DP2X的体会。。。。
51,51,51:1,FOCUS#OPERATION_PERFORMANCE,positive,对焦有进步，
51,51,51:2,DISPLAY#OPERATION_PERFORMANCE,negative,但是屏幕实在不堪入目，
51,51,51:3,PHOTO#QUALITY,negative,图象完全看不清楚，
51,51,51:4,,,简直就在摸黑。。。
51,51,51:5,,,价格日本的在4000左右，
51,51,51:6,,,港行在4500左右可以到香港保修但是贵了几百来块。。。
51,51,51:7,CAMERA#QUALITY,negative,机身塑料感十足，
51,51,51:8,KEYBOARD#OPERATION_PERFORMANCE,negative,按键按起来啪啪响，
51,51,51:9,,,山寨行很强啊。。。
51,51,51:10,PHOTO#QUALITY,positive,但是画质还是可以的。。。
51,51,51:11,,,就是不懂为什么一个用屏幕做取景器的机器
51,51,51:12,DISPLAY#QUALITY,negative,屏幕用这么差的材料。。
51,51,51:13,,,因为这一块毕竟不是技术问题了，
51,51,51:14,,,是SIGMA 没下决心给拍摄者更好的享受啊。。。。
51,51,51:15,,,现在比较纠结买还是不买。。。
51,51,51:16,,,不买直接入手LX5或者XZ1随便一款毫无疑问。。。。。。
51,51,51:17,,,求高手答疑。。。
51,51,51:18,,,听说有高手成功在DP2X上换了屏幕。。求教程。。。
52,52,52:0,PHOTO#QUALITY,positive,腾龙A001锐度之高是有目共睹的
52,52,52:1,,,但经过长时间观察
52,52,52:2,PHOTO#QUALITY,negative,我发现A001的色彩非常干
52,52,52:3,PHOTO#QUALITY,negative,图像很硬
52,52,52:4,PHOTO#QUALITY,negative,小黑虽然部分焦段锐度跟不上
52,52,52:5,PHOTO#QUALITY,positive,但色彩油润的多
52,52,52:6,PHOTO#QUALITY,positive,出片更有“照片”的那种气息或者说更接近艺术品
52,52,52:7,PHOTO#QUALITY,negative,而腾龙出片我个人感觉比较像一个数码记录图像。
52,52,52:8,,,到这里我想小黑和A001应该不只是一个超声波马达的问题了。
52,52,52:9,,,我是索尼用户 断然选择了小黑。
52,52,52:10,,,G头太贵了...
53,53,53:0,,,下午在上海星光试玩了富士新机X100S
53,53,53:1,,,1.外观做工
53,53,53:2,,,基本和X100相比无变化，
53,53,53:3,,,正面右下角多了一个大大的S
53,53,53:4,,,机身右上多了X100S的标志，
53,53,53:5,,,红色的S很明显
53,53,53:6,,,但远处看去，
53,53,53:7,,,你几乎无法区分X100和X100S
53,53,53:8,,,2）.取景
53,53,53:9,,,X100S取景时，
53,53,53:10,CAMERA#OPERATION_PERFORMANCE,positive,老X100那种取景画面明显的拖沓已经完全消失了
53,53,53:11,SOFTWARE#DESIGN_FEATURES,positive,内置的EVF很不错，
53,53,53:12,DISPLAY#OPERATION_PERFORMANCE,positive,感觉显示效果稍稍强过XE-1，
53,53,53:13,PHOTO#QUALITY,positive,图像刷新率很高
53,53,53:14,,,（也可能是我试用的摄友的那个XE-1偏旧了，而X100S是全新展示机的原因吧）
53,53,53:15,,,切换成OVF后能看到一个明亮的、大大的对焦框、很有旁轴机拍照的感觉
53,53,53:16,DISPLAY#QUALITY,negative,2.8寸46万象素的液晶屏有点落伍了，
53,53,53:17,,,5年前的东西了
53,53,53:18,DISPLAY#OPERATION_PERFORMANCE,positive,但是显示效果还算不错
53,53,53:19,,,就算你看惯了92万象素的NEX屏，
53,53,53:20,,,104万象素的佳能相机屏，
53,53,53:21,,,123万象素的RX1/RX100相机显示屏
53,53,53:22,,,对这个屏幕回放看照片的效果也是完全能接受的
53,53,53:23,,,3）.对焦速度
53,53,53:24,FOCUS#OPERATION_PERFORMANCE,positive,对焦速度并没有广告中的那么神，
53,53,53:25,,,0.08秒不过也非常不错了，
53,53,53:26,,,反差大的地方合焦非常果断
53,53,53:28,,,由于试用过程中很匆忙，
53,53,53:29,,,后面有人排队在准备试机，
53,53,53:30,,,因此一切都是按机身默认拍摄的
53,53,53:31,,,光圈优先模式，
53,53,53:32,,,JPG直出，
53,53,53:33,,,上传一些，
53,53,53:34,,,自己看吧
53,53,53:35,PHOTO#QUALITY,negative,感觉机身的自动白平衡有点问题，
53,53,53:36,,,和索尼NEX微单一样，
53,53,53:37,,,每次拍摄前，
53,53,53:38,,,都需要手动去调节合适当时场景的白平衡
53,53,53:39,CAMERA#OPERATION_PERFORMANCE,positive,机身高感表现还算不错，
53,53,53:40,,,ISO 3200完全可用，
53,53,53:41,,,ISO 6400缩图看也很不错
53,53,53:42,LENS#OPERATION_PERFORMANCE,positive,23/2的这枚镜头分辨率很出色，
53,53,53:43,PHOTO#QUALITY,positive,边角画质也很好
53,53,53:44,,,5）.总结
53,53,53:45,,,目前，等效35/2这个人文焦段的大光圈定焦头的无反数码相机中：
53,53,53:46,CAMERA#PORTABILITY,negative,NEX-5R+E24体积太大，
53,53,53:47,CAMERA#PORTABILITY,negative,RX1机身加镜头的体积也略大
53,53,53:48,LENS#PORTABILITY,negative,奥巴的17 f/1.8镜头也是个大块头，
53,53,53:49,,,机身再小总体积也大
53,53,53:50,,,以上的组合，
53,53,53:51,,,出门不带包或背带，
53,53,53:52,,,想直接放衣兜里，
53,53,53:53,,,不太现实
53,53,53:54,LENS#DESIGN_FEATURES,positive,只有富士X100S的镜头比较平一点，
53,53,53:55,,,放大衣兜里没有任何压力
53,53,53:56,,,当然如此类似焦段，
53,53,53:57,,,并且较为便携的选择，
53,53,53:58,,,还有EOS M + EFM22这个选择，
53,53,53:59,PHOTO#QUALITY,positive,画质是相当不错，
53,53,53:60,PHOTO#QUALITY,positive,佳能中庸的色彩和较小的反差度的照片风格适合绝大多数人的口味，
53,53,53:61,PHOTO#QUALITY,positive,佳能中庸的色彩和较小的反差度的照片风格适合绝大多数人的口味，
53,53,53:62,,,人像肤色微单中可以算是无敌的
53,53,53:63,FOCUS#OPERATION_PERFORMANCE,negative,但那对焦速度我是受够了，
53,53,53:64,,,绝对的缺陷商品，
53,53,53:65,,,本人被它的对焦速度折磨了一个半月后果断出掉
53,53,53:66,,,价格方面，
53,53,53:67,,,日本X100S目前网购最低价在10.6万日元（约7200人民币），
53,53,53:68,,,店里零售价格约7800人民币
53,53,53:69,,,我从星光店里的营业员那里解到，
