/Reviews,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/text
28,28,28:21,,,1.5双核处理器很给力，
28,28,28:22,,,很快就能升级到安卓4.0了，
28,28,28:23,,,很期待，
28,28,28:24,OS#OPERATION_PERFORMANCE,positive,开机速度超快，
28,28,28:25,SOFTWARE#OPERATION_PERFORMANCE,positive,玩游戏也非常流畅，
28,28,28:26,OS#DESIGN_FEATURES,positive,3.0界面很人性化。
28,28,28:27,,,坐地铁，
28,28,28:28,,,时拿出来炫炫，
28,28,28:29,,,绝对成焦点，
28,28,28:30,,,傲视群雄啊。
28,28,28:31,,,一点都不比三星i9100差。
28,28,28:32,,,电池 .一天一冲..还是必须的。
28,28,28:33,,,"还必须用原装的插头和线,"
28,28,28:34,,,否则边充电边玩手机能卡死...
28,28,28:35,,,一个手发短信有点吃力..
28,28,28:36,KEYBOARD#OPERATION_PERFORMANCE,negative,音量按键太灵敏..
28,28,28:37,,,时不时手机铃声就最小了。
28,28,28:38,,,总的来说还是值得入手的，
28,28,28:39,,,买了没后悔，
28,28,28:40,,,本着我的购机要求是，
28,28,28:41,,,双核、800W像素、3.3~3.7的屏幕，
28,28,28:42,,,看到G18带有魔音效果才买的。
28,28,28:43,,,感觉挺好。
28,28,28:44,,,挺适合入手。
29,29,29:0,,,三星I8000半月使用亲身体会，
29,29,29:1,,,共同交流，
29,29,29:2,,,给购机者参考
29,29,29:3,,,入手欧版（水货）黑色8G版i8000半个月了，
29,29,29:4,,,一直有个想法把自己的亲身体会写点东西与众多网友一起交流、分享一下。
29,29,29:5,,,手机世界我也是个“老手”了，
29,29,29:6,,,前后换的手机也不下十几部，
29,29,29:7,,,唯独没使过手机三巨头（诺基亚、三星、摩托罗拉）的产品，
29,29,29:8,,,换机之前用的是联想s90手机，
29,29,29:9,,,用两年了，
29,29,29:10,,,总感觉该换一部手机了，
29,29,29:11,,,所以就有了三星i8000。
29,29,29:12,,,老套路，
29,29,29:13,,,还是继续探讨优缺点吧。
29,29,29:14,,,优点：
29,29,29:15,DISPLAY#QUALITY,positive,1、 屏幕非常艳丽。
29,29,29:16,,,三星的专业就是做屏，
29,29,29:17,,,虽然参数标注65536色，
29,29,29:18,,,但是屏幕实际显示真不是吹的。
29,29,29:19,DISPLAY#QUALITY,positive,2、 屏幕触控性好。
29,29,29:20,,,之前玩弄过朋友的iphone，
29,29,29:21,,,对比而言三星i8000除了不支持多点触摸外其余表现都不错，
29,29,29:22,,,基本上“按哪指哪，指哪打哪”，
29,29,29:23,,,唯独就是我用按键机器久了不是很习惯触摸的时候略微用点力。
29,29,29:24,SOFTWARE#OPERATION_PERFORMANCE,positive,3、 拓展功能丰富。
29,29,29:25,,,有很多软件可以选择，
29,29,29:26,,,用起来很爽哦。
29,29,29:27,MULTIMEDIA_DEVICES#DESIGN_FEATURES,positive,4、 支持GPS功能。
29,29,29:28,,,这个很牛B啊！
29,29,29:29,,,装上3D凯立德与我哥们买的600块钱导航软件对比，
29,29,29:30,,,基本没区别，
29,29,29:31,,,这就相当于这个手机购机成本降低600块钱哦！
29,29,29:32,,,缺点：
29,29,29:33,,,我个人感觉缺点与优点一样多，
29,29,29:34,,,也许是我还没有完全用明白的缘故
29,29,29:35,OS#DESIGN_FEATURES,negative,1、 缺少很多实用功能。
29,29,29:36,,,这部机器太突出商务功能了，
29,29,29:37,,,以前用国产联想比较习惯国人设计的内置实用功能，
29,29,29:38,,,比如：通话时间50秒提示……等等，
29,29,29:39,,,三星反倒没有内置自带，
29,29,29:40,,,暂时还不知道能不能找到类似软件
29,29,29:41,KEYBOARD#DESIGN_FEATURES,negative,2、 没有方向导航键。
29,29,29:42,,,这个我认为是最大的弊端，
29,29,29:43,,,用按键手机时间长了，
29,29,29:44,,,再加之我本身就不是很习惯触摸屏，
29,29,29:45,,,缺少方向导航键让我很闹心。
29,29,29:46,OS#OPERATION_PERFORMANCE,negative,3、 机器太过于智能。
29,29,29:47,,,我很不习惯用什么东西点关闭不是直接退出，
29,29,29:48,,,而是放置到后台运行，
29,29,29:49,,,想关闭只能再次“退出”。
29,29,29:50,,,这些算是我的一点体会吧，
29,29,29:51,,,希望和大家交流。
30,30,30:0,,,双十一，
30,30,30:1,,,"华为淘宝官网上买的u9508,"
30,30,30:2,,,1G的机子。
30,30,30:3,,,用了几天说说感受：
30,30,30:4,BATTERY#QUALITY,negative,一、号称72小时待机，
30,30,30:5,,,感觉没有传说中的神，
30,30,30:6,,,不接电话、不玩游戏，
30,30,30:7,,,充满电放在那也许有72小时；
30,30,30:8,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative,二、短信铃声不能自定义本地音乐、要打开手机的快速重启才支持关机闹铃；
30,30,30:9,MULTIMEDIA_DEVICES#QUALITY,negative,三、照相机号称800W，
30,30,30:10,,,感觉也一般；
30,30,30:11,POWER_SUPPLY#QUALITY,negative,四、充电器好像只能用华为的专用充电器，
30,30,30:12,,,已经试了几个在市场上买的智能充电器，
30,30,30:13,,,充一夜，
30,30,30:14,,,也只能充到70%的电量，
30,30,30:15,,,就不再充电了，
30,30,30:16,,,感觉应该不是充电器的问题，
30,30,30:17,,,觉得应该是机子设计问题，
30,30,30:18,,,据网上说，
30,30,30:19,,,华为机子充电器接线方式不一样。
30,30,30:20,,,总之，
30,30,30:21,,,整体感觉还可以。
30,30,30:22,,,不对的地方请大家，
30,30,30:23,,,批评指正啊！
31,31,31:0,,,今日入手 HTC Sensation XE 感受
31,31,31:1,,,感受如下：
31,31,31:2,,,1、音质由于本人听什么都感觉一样不好评论，
31,31,31:3,,,不过开与不开魔音音质还是有差别。
31,31,31:4,PHONE#DESIGN_FEATURES,negative,2、机器手感偏轻，
31,31,31:5,,,本人现在用的G10感觉不错。
31,31,31:6,PHONE#GENERAL,negative,3、入手水货质量一般，
31,31,31:7,,,后盖有点小翘，
31,31,31:8,,,闭合不严（换了2个看都一样），
31,31,31:9,,,不知道行货是不是好些。
31,31,31:10,,,基本就这些感受了。
31,31,31:11,,,价格3350。
31,31,31:12,,,希望对你们有帮助。
32,32,32:0,,,索尼LT26i Xperia S使用一天感受及LT26i优缺点总结
32,32,32:1,,,3月11日入手索尼LT26i Xperia S，
32,32,32:2,,,使用一天感受如下：
32,32,32:3,,,索尼LT26i优点：
32,32,32:4,PHONE#DESIGN_FEATURES,positive,1、索尼LT26i Xperia S外形时尚大气，
32,32,32:5,PHONE#DESIGN_FEATURES,positive,做工精致耐看，
32,32,32:6,,,黑色很酷，
32,32,32:7,,,白色很潮，
32,32,32:8,,,个人认为还是白色好看些。
32,32,32:9,DISPLAY#QUALITY,positive,2、屏幕很大很精细，
32,32,32:10,DISPLAY#QUALITY,positive,分辨率超高，
32,32,32:11,,,可以显示的内容增加很多，
32,32,32:12,,,这个屏幕很有些超前的味道。
32,32,32:13,OS#DESIGN_FEATURES,positive,3、UI设计很人性化，
32,32,32:14,SOFTWARE#OPERATION_PERFORMANCE,positive,内置很多软件很贴心、很方便、很实用，
32,32,32:15,,,是索爱机型里面至今为止最好的。
32,32,32:16,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,4、拍照功能无与伦比，
32,32,32:17,OS#OPERATION_PERFORMANCE,positive,启动、对焦、成像都是一流的，
32,32,32:18,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,启动、对焦、成像都是一流的，
32,32,32:19,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,启动、对焦、成像都是一流的，
32,32,32:20,,,绝对是目前最强大的拍照手机，
32,32,32:21,,,没有之一，
32,32,32:22,,,完全可以秒杀一般的卡片机。
32,32,32:23,,,索尼LT26i缺点：
32,32,32:24,PHONE#DESIGN_FEATURES,negative,1、索尼LT26i Xperia S手机外形偏厚，
32,32,32:25,PHONE#DESIGN_FEATURES,negative,握持不舒服，
32,32,32:26,,,不符合当前轻薄以及人体工程学的潮流。
32,32,32:27,HARDWARE#QUALITY,negative,2、手机听筒及外放声音偏小，
32,32,32:28,,,尤其是听筒，
32,32,32:29,,,声音调到最大只能算是听的清楚，
32,32,32:30,,,在嘈杂处就很无奈了。
32,32,32:31,PHONE#OPERATION_PERFORMANCE,negative,3、手机触摸操作不够流畅，
32,32,32:32,KEYBOARD#OPERATION_PERFORMANCE,negative,尤其是返回键有卡顿现象，
32,32,32:33,,,玩赛车和水果变态版甚至有死机发生，
32,32,32:34,,,作为双核1.5的手机有失水准，
32,32,32:35,SOFTWARE#OPERATION_PERFORMANCE,negative,操作的流畅度甚至不如三星i9000，
32,32,32:36,,,也许后续更新到4.0以后会有所改变。
32,32,32:37,DISPLAY#QUALITY,negative,4、屏幕偏暗，
32,32,32:38,DISPLAY#DESIGN_FEATURES,negative,色彩不鲜艳，
32,32,32:39,DISPLAY#QUALITY,negative,分辨率太高，
32,32,32:40,SOFTWARE#DESIGN_FEATURES,negative,字体偏小，
32,32,32:41,,,看起来有点费力，
32,32,32:42,,,传说中的索尼特有显示技术的优势没有显现出来。
33,33,33:0,,,也谈谈92OT入手月余的感受
33,33,33:1,,,"先说一下京东订货一个多月,"
33,33,33:2,,,年前终于到手黑色并赠充电板一个。
33,33,33:3,,,京东供货是非常不错的，
33,33,33:4,,,守信用。
33,33,33:5,DISPLAY#DESIGN_FEATURES,positive,再说920T外观没的说，
33,33,33:6,DISPLAY#QUALITY,positive,屏幕更是出色。
33,33,33:7,MULTIMEDIA_DEVICES#DESIGN_FEATURES,positive,和900一样的导航、地图都是亮点。
33,33,33:8,SOFTWARE#DESIGN_FEATURES,positive,和900一样的导航、地图都是亮点。
33,33,33:9,OS#OPERATION_PERFORMANCE,positive,wp8的体验比7.5更加华丽，
33,33,33:10,,,而且方便了一些；
33,33,33:11,,,软件也是基本上够用，
33,33,33:12,MULTIMEDIA_DEVICES#QUALITY,positive,相机更是手机中的佼佼者。
33,33,33:13,PHONE#CONNECTIVITY,positive,与电脑连接比7.5也方便了一些，
33,33,33:14,,,可以直接识别并且传输文件。
33,33,33:15,,,总之优点多多，
33,33,33:16,,,值得拥有。
33,33,33:17,,,吐槽点儿缺点，
33,33,33:18,OS#DESIGN_FEATURES,negative,仍是系统的问题，
33,33,33:19,,,视频播放软件没有安卓系统支持的格式丰富，
33,33,33:20,,,缺少一些如来电归属地显示之类的软件等。
33,33,33:21,BATTERY#QUALITY,negative,电池续航力也没有什么提高，
33,33,33:22,SOFTWARE#QUALITY,negative,但是好在无线充电非常好。
33,33,33:23,,,总之个人认为920T比之ip5、三星S3、Note2之类新意较多，
33,33,33:24,,,至少功能一点不差。
33,33,33:25,,,支持诺基亚，
33,33,33:26,,,希望wp8系统能够成为三足鼎立的一员。
34,34,34:0,,,K860入手一天感受
34,34,34:1,,,前天晚上京东下单，
34,34,34:2,,,昨天早上就送到公司了，
34,34,34:3,,,同事代收的货。
34,34,34:4,,,昨天下午四点多机器到手玩到今天，
34,34,34:5,,,一天多点时间，
34,34,34:6,,,初步印象：
34,34,34:7,PHONE#DESIGN_FEATURES,negative,1、机身很大，
34,34,34:8,,,刚开始极不习惯，
34,34,34:9,,,好像拿个山寨机的感觉。
34,34,34:10,,,适应了一整天稍微好点了。
34,34,34:11,PHONE#DESIGN_FEATURES,positive,不过机身还是很薄的，
34,34,34:12,,,放在裤子口袋无压力。
34,34,34:13,DISPLAY#QUALITY,positive,2、屏幕漂亮，
34,34,34:14,,,看电子书极爽。
34,34,34:15,,,后摄像头突出容易手摸到，
34,34,34:16,,,也容易磨损，
34,34,34:17,,,迫切需要手机套保护。
34,34,34:18,,,3、昨晚放进移动SIM卡开始使用，
34,34,34:19,,,一直到今天早上九点都没有电话进来，
34,34,34:20,,,这才觉得有点奇怪，
34,34,34:21,,,遂尝试拨打电话无效，
34,34,34:22,,,取出卡再插入解决，
34,34,34:23,,,这算是接触不良吗？
34,34,34:24,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative,4、外放音乐效果差强人意，
34,34,34:25,,,只有高音没有重低音，
34,34,34:26,,,完败于前一个手机华为U8800。
34,34,34:27,,,5、游戏没怎么尝试，
34,34,34:28,,,4核应该没什么压力吧。
34,34,34:29,MULTIMEDIA_DEVICES#QUALITY,positive,6、摄像头是重点，
34,34,34:30,,,随手拍了二三十张照片，
34,34,34:31,,,效果上佳，
34,34,34:32,,,昏暗环境下ISO自动上到1200，
34,34,34:33,,,噪点居然也不是很多。
34,34,34:34,,,7、待机：昨晚充满电，
34,34,34:35,,,到今晚八点剩余60%，
34,34,34:36,,,期间打电话12个，
34,34,34:37,,,拍照二十几张，
34,34,34:38,,,看电子书10分钟，
34,34,34:39,,,上网查资料半小时。
34,34,34:40,,,估计轻度使用应该可以撑2天。
35,35,35:0,,,来点有营养的，
35,35,35:1,,,用过3天后，
35,35,35:2,,,Lt26i与iphone4的初级感受
35,35,35:3,,,由于自己用了1年半的iphone4 16G要送给妹妹，
35,35,35:4,,,于是乎，
35,35,35:5,,,得换手机了，
35,35,35:6,,,玩过下4s，
35,35,35:7,,,无感，
35,35,35:8,,,于是眼光转到了android机子上（windows phone等出多点，能选的时候再用吧）。
35,35,35:9,,,一眼就看上了sony的LT26i。
35,35,35:10,,,现在两台手机在手上用着，
35,35,35:11,,,说说感受，
35,35,35:12,,,给其他纠结的同志做做参考吧。
35,35,35:13,BATTERY#QUALITY,negative,1、待机时间：蛋痛。
35,35,35:14,,,LT26i在手上就玩玩QQ、微博、小鸟，
35,35,35:15,,,基本能撑到下班，
35,35,35:16,,,没办法，
35,35,35:17,DISPLAY#QUALITY,negative,屏幕真耗电。
35,35,35:18,,,看来外置电源还是必备的。
35,35,35:19,,,感觉能玩的时间只有iphone4 的一半，
35,35,35:20,CPU#QUALITY,negative,毕竟cpu、屏幕都耗电些。
35,35,35:21,DISPLAY#QUALITY,negative,毕竟cpu、屏幕都耗电些。
35,35,35:22,DISPLAY#QUALITY,positive,2、屏幕：很好。
35,35,35:23,,,所以耗电，
35,35,35:24,,,没法说。
35,35,35:25,,,都是iphone4惹的祸，
35,35,35:26,,,用过iphone4，
35,35,35:27,,,眼刁，
35,35,35:28,,,所以选了LT26i。
35,35,35:29,OS#OPERATION_PERFORMANCE,positive,3、系统运行：非常流畅。
35,35,35:30,,,毕竟双核的机子，
35,35,35:31,,,进入程序、切换程序都很快，
35,35,35:32,,,未见顿卡，
35,35,35:33,,,整体比iphone4流畅、快。
35,35,35:34,HARDWARE#OPERATION_PERFORMANCE,negative,5.0.1的iphone4毕竟硬件有点跟不上一些软件了，
35,35,35:35,,,用着有时候还会顿卡。
35,35,35:36,DISPLAY#DESIGN_FEATURES,positive,4、外观：惊艳，
35,35,35:37,PHONE#GENERAL,negative,但细节不如iphone4。
35,35,35:38,,,我用的是白色的机子，
35,35,35:39,,,iphone的玻璃外壳让我忘记了原来手机还是会弄脏的事实...
35,35,35:40,,,虽然是自清洁材料，
35,35,35:41,,,毕竟还是会沾上脏东西的，
35,35,35:42,,,刚看完报纸不洗手玩手机试试....
35,35,35:43,,,这么大个后盖，
35,35,35:44,,,就是为了插个卡？
35,35,35:45,,,还留下一条不大不小的缝...
35,35,35:46,,,唉，还是戴套吧
35,35,35:47,,,5、通话质量：可以，
35,35,35:48,,,但不如iphone4清晰、大声。
35,35,35:49,,,6、hdmi功能和OTG功能：我就盯上这个功能买这个机子的，
35,35,35:50,,,可以接电视上网、看看视频。
35,35,35:51,,,不过，
35,35,35:52,,,接上电视看优酷的“超清”，
35,35,35:53,,,颗粒感还是很大，
35,35,35:54,,,毕竟是在线视频。
35,35,35:55,,,不知道是不是我没调好。
35,35,35:56,,,数据线接口的盖子迟早要断掉...
36,36,36:0,,,本人新手
36,36,36:1,,,上一台手机还是07年花3000大洋买的诺基亚5700
36,36,36:2,,,如今把5700的菜单键跟C键都按爆了，
36,36,36:3,,,迫不得其换手机，
36,36,36:4,,,周围的人都用HTC
36,36,36:5,,,我就跟风买了一台ONE X
36,36,36:6,,,别的不说，
36,36,36:7,,,先说使用感受，
36,36,36:8,,,5月9号买的到现在也就20天
36,36,36:9,,,我的3600多
36,36,36:10,,,买的已经掉到了3100，
36,36,36:11,,,心疼之中的确带些无奈啊，
36,36,36:12,,,现在到3100应该可以保持一下了，
36,36,36:13,,,可惜新手没有抄底的眼光啊。
36,36,36:14,,,先说外观：
36,36,36:15,DISPLAY#DESIGN_FEATURES,positive,ONE X的外观的确是最大亮点了！
36,36,36:16,,,最大，
36,36,36:17,,,个人觉得没有之一，
36,36,36:18,,,我觉得要是IP4或者4S能有ONE X的外观的话
36,36,36:19,,,那估计世面上绝大多数各厂机皇就难卖了，
36,36,36:20,,,用过同学的苹果，
36,36,36:21,PHONE#OPERATION_PERFORMANCE,positive,流畅性真的真的没法挑刺啊，
36,36,36:22,DISPLAY#QUALITY,negative,但是那个3.5的屏幕跟那个腻到爆的外形
36,36,36:23,PHONE#DESIGN_FEATURES,negative,但是那个3.5的屏幕跟那个腻到爆的外形
36,36,36:24,,,怎么能勾引我掏出4000+的大洋呢？
36,36,36:25,,,而我拿着信用卡去到实体店的时候，
36,36,36:26,,,水货商拿出ONE X实机给我玩了一下，
36,36,36:27,PHONE#DESIGN_FEATURES,positive,我直接被外形跟显示效果吸引了，
36,36,36:28,DISPLAY#QUALITY,positive,我直接被外形跟显示效果吸引了，
36,36,36:29,,,没犹豫就果断败入了。。。。
36,36,36:30,PHONE#DESIGN_FEATURES,positive,总结：外形无可匹敌，
36,36,36:31,,,但是有点不耐脏。
36,36,36:32,DISPLAY#QUALITY,positive,再说显示效果：
36,36,36:33,,,跟G10跟比那是好得天差地别，
36,36,36:34,DISPLAY#QUALITY,positive,比老婆的G18显示效果又强出不多少。
36,36,36:35,,,个人觉得安卓机子ONE X是目前显示效果最好的了，
36,36,36:36,,,安卓里没有之一，
36,36,36:37,,,用过9100，
36,36,36:38,CPU#OPERATION_PERFORMANCE,positive,速度是很快，
36,36,36:39,PHONE#DESIGN_FEATURES,negative,但是那颜色真的太夸张了，
36,36,36:40,,,跟ONE X的自然没得比，
36,36,36:41,,,可能有人说ONE X偏黄，
36,36,36:42,,,可是我觉得偏黄一点很亲切啊，
36,36,36:43,,,如果一个屏幕真的特别特别白我可能才会不习惯。
36,36,36:44,,,目前我用了亚太黑20天，
36,36,36:45,,,黄屏没发现，
36,36,36:46,,,所谓的十根光柱...
36,36,36:47,,,以前倒还真没发现，
36,36,36:48,,,现在仔细看看真的有点，
36,36,36:49,,,不过不是很明显，
36,36,36:50,,,"没有像论坛里各种""大神""说的那么夸张。"
36,36,36:51,,,花屏有过两次，
36,36,36:52,,,可能是我东装西装各种软件的结果，
36,36,36:53,,,因为我一恢复出厂设置就不花屏了，
36,36,36:54,,,这可能是软件问题吧。
36,36,36:55,,,总结：
36,36,36:56,DISPLAY#QUALITY,positive,显示效果仅次于苹果，
36,36,36:57,,,在安卓里面我觉得已经是最好的了，
36,36,36:58,,,没有之一。
36,36,36:59,PHONE#OPERATION_PERFORMANCE,negative,性能：可能是4.0优化差的原因吧，
36,36,36:60,,,我的ONE X有时候还是卡顿的，
36,36,36:61,,,特别是在桌面的时候，
36,36,36:62,,,左右来回切会有明显卡顿，
36,36,36:63,PHONE#OPERATION_PERFORMANCE,negative,跟G10和G18的流畅性比起来还是有差距。
36,36,36:64,,,玩游戏的话，
36,36,36:65,,,我玩20M的水果会卡，
36,36,36:66,,,各种版本都玩过还是卡..
36,36,36:67,,,最好的版本也不是很流畅。
36,36,36:68,,,但是玩800多M的极品飞车热力追踪又很流畅，
36,36,36:69,,,无奈啊，
36,36,36:70,,,难道只能玩大型游戏？
36,36,36:71,,,看MP4 AVI这种格式的电影很顺畅，
36,36,36:72,,,我看2.6G的720P的片源都很流畅，
36,36,36:73,,,但是看1G的RMVB片源就卡了，
36,36,36:74,,,明显的不流畅，
36,36,36:75,,,可能软解不得力吧，
36,36,36:76,,,所以RMVB我就转格式来看了。
36,36,36:77,,,总结：安兔兔能跑11000多分，
36,36,36:78,SOFTWARE#OPERATION_PERFORMANCE,negative,但是有不少软件都不顺，
36,36,36:79,,,优化！！！
36,36,36:80,,,还是优化！！！！
36,36,36:81,,,不给力！
36,36,36:82,MULTIMEDIA_DEVICES#QUALITY,positive,拍照：
36,36,36:83,,,很好狠强大！
36,36,36:84,CPU#OPERATION_PERFORMANCE,positive,速度快，
36,36,36:85,PHONE#OPERATION_PERFORMANCE,positive,效果好，
36,36,36:86,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative,但是拍近景
36,36,36:87,,,相当不得力，
36,36,36:88,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative,难对焦，
36,36,36:89,,,不过我觉得已经比我同学的卡片索尼有得一拼了。
36,36,36:90,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,总结：拍照很犀利，
36,36,36:91,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,对焦快，
36,36,36:92,PHONE#OPERATION_PERFORMANCE,positive,效果好，
36,36,36:93,HARDWARE#OPERATION_PERFORMANCE,positive,连拍的声音很有FEEL，
36,36,36:94,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative,但是拍近景不是很得力。
36,36,36:95,,,普通照相不输普通卡片机！
36,36,36:96,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative,但是摄像有点卡，
36,36,36:97,,,不是很流畅。
37,37,37:0,,,先说一下关于索尼LT26i的：
37,37,37:1,DISPLAY#QUALITY,positive,1.屏幕显示出众，
37,37,37:2,PHONE#OPERATION_PERFORMANCE,positive,运行非常流畅，
37,37,37:3,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,相机效果好；
37,37,37:4,PHONE#OPERATION_PERFORMANCE,positive,2.操作流畅，
37,37,37:5,,,很炫的，
37,37,37:6,PHONE#DESIGN_FEATURES,positive,外形大方，
37,37,37:7,HARD_DISC#QUALITY,positive,手机存储量大。
37,37,37:8,,,很大气。
37,37,37:9,DISPLAY#QUALITY,positive,4.3的屏幕是目前智能手机的主流大屏，
37,37,37:10,,,看电影MTV，
37,37,37:11,,,都蛮好的。
37,37,37:12,,,相信一两年不会过时。
37,37,37:13,,,港行3800买的，
37,37,37:14,,,苏宁电器要4300！
37,37,37:15,,,蛮好的！
37,37,37:16,,,比较了HTC和三星，
37,37,37:17,,,"MOTO,"
37,37,37:18,,,苹果，
37,37,37:19,,,我觉得这款式最好的；
37,37,37:20,,,3.优点太多了，
37,37,37:21,,,堪称完美啊:
37,37,37:22,DISPLAY#DESIGN_FEATURES,positive,手机外观很漂亮，
37,37,37:23,PHONE#DESIGN_FEATURES,positive,索爱的做工实在是太好了，
37,37,37:24,MULTIMEDIA_DEVICES#QUALITY,positive,索爱的照相音乐和显示都很给力啊，
37,37,37:25,DISPLAY#QUALITY,positive,索爱的照相音乐和显示都很给力啊，
37,37,37:26,DISPLAY#QUALITY,positive,分辨率很好，
37,37,37:27,,,肯定很清晰，
37,37,37:28,DISPLAY#QUALITY,positive,4.3的屏幕很霸气，
37,37,37:29,,,很合适，
37,37,37:30,HARD_DISC#QUALITY,positive,32G的内存很大了，
37,37,37:31,,,可以放很多东西，
37,37,37:32,,,CPU，RAM都很给力，
37,37,37:33,PHONE#QUALITY,positive,各项配置都是最好的；
37,37,37:34,PHONE#DESIGN_FEATURES,positive,4.造型简约大方，
37,37,37:35,,,比起iPhone是有过之而无不及~~
37,37,37:36,,,透明带设计独到，
37,37,37:37,,,别出心裁。
37,37,37:38,DISPLAY#DESIGN_FEATURES,positive,显示效果细腻，
37,37,37:39,DISPLAY#DESIGN_FEATURES,positive,色彩艳丽。
37,37,37:40,OS#DESIGN_FEATURES,positive,索尼的UI可以说所有安卓机里最流畅最华丽的，
37,37,37:41,,,独有的小功能很有趣。
37,37,37:42,,,主流游戏都能流畅运行，
37,37,37:43,,,一些偏门就不知道了。
38,38,38:0,,,再说一下苹果iPhone4S：
38,38,38:1,,,1.双核A5处理器，
38,38,38:2,,,800w像素背照式镜头作为苹果的产品，
38,38,38:3,,,时尚是第一点的；
38,38,38:4,DISPLAY#QUALITY,positive,2.触摸屏做得不错；
38,38,38:5,,,3.越狱后软件，
38,38,38:6,,,游戏很多，
38,38,38:7,,,可玩性；
38,38,38:8,PHONE#DESIGN_FEATURES,positive,4.无颗粒感，
38,38,38:9,DISPLAY#OPERATION_PERFORMANCE,positive,视网膜屏幕名不虚传；
38,38,38:10,PHONE#OPERATION_PERFORMANCE,positive,5.运行流畅，
38,38,38:11,PHONE#OPERATION_PERFORMANCE,positive,反应时间极快；
38,38,38:12,PHONE#DESIGN_FEATURES,positive,做工精细，
38,38,38:13,HARDWARE#DESIGN_FEATURES,positive,前后玻璃屏手感极佳；
38,38,38:14,SOFTWARE#OPERATION_PERFORMANCE,positive,各种大型游戏（无尽之剑2、狂野飙车6等）都给人极其惊艳的感觉，
38,38,38:15,,,完全是我以前的诺基亚塞班无法比拟的；
38,38,38:16,SOFTWARE#OPERATION_PERFORMANCE,positive,各种应用软件非常丰富，
38,38,38:17,,,对生活工作都有不小的帮助；
38,38,38:18,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,拍照效果极其清晰；
38,38,38:19,DISPLAY#OPERATION_PERFORMANCE,positive,3.5寸屏正好可单手操作，
38,38,38:20,,,比安卓板砖秀气实用。
39,39,39:0,,,i9220详细评测，
39,39,39:1,,,个人感受，
39,39,39:2,,,完全真实，
39,39,39:3,,,给准备买的人一个参考
39,39,39:4,,,在买9220之前一直在用诺基亚的机器，
39,39,39:5,,,基本上诺基亚的最高端机器都玩遍了，
39,39,39:6,,,塞班系统不用多说现在已经很落伍了，
39,39,39:7,,,手头有点奖金前几天去买了i9220，
39,39,39:8,,,在买之前就已经在网上做好了功课，
39,39,39:9,,,仔细对比了一下现在好像还没有哪款机器能干过9220了，
39,39,39:10,,,应该是最牛B了，
39,39,39:11,,,哈哈，
39,39,39:12,,,要玩就玩最牛的，
39,39,39:13,,,拿到手第一感觉就是大气，
39,39,39:14,,,霸气，
39,39,39:15,,,男人的第一选择。
39,39,39:16,,,好了，
39,39,39:17,,,进入正题。。。
39,39,39:18,DISPLAY#QUALITY,positive,1.屏幕：5.3 屏幕好像是手机里最大的了吧？
39,39,39:19,DISPLAY#DESIGN_FEATURES,positive,色彩艳丽程度以及灵敏度都无可挑剔，
39,39,39:20,PHONE#DESIGN_FEATURES,positive,色彩艳丽程度以及灵敏度都无可挑剔，
39,39,39:21,DISPLAY#DESIGN_FEATURES,positive,色彩灰常鲜艳、真实，
39,39,39:22,,,手指刚刚碰到屏幕就又了反应，
39,39,39:23,,,好像是感应的一般，
39,39,39:24,,,而且还是贴了膜的，(比诺基亚强太多了）
39,39,39:25,,,2.上网速度：应该是我见过速度最快的了，
39,39,39:26,,,在WLAN的情况下（2M）点击之后马上进入，
39,39,39:27,,,而且马上就加载好，
39,39,39:28,,,基本上来说用不了一秒就完全打开，
39,39,39:29,,,无任何延迟，
39,39,39:30,CPU#OPERATION_PERFORMANCE,positive,速度极快，
39,39,39:31,,,在2G的网络里(移动）打开任何网页绝对不超过3秒就打开，
39,39,39:32,,,应该是三星优化的好，
39,39,39:33,,,总之上网绝不会让你失望。
39,39,39:34,SOFTWARE#OPERATION_PERFORMANCE,positive,3.游戏性能：机子回来后装了大约20多款游戏，
39,39,39:35,,,从几M的到100多M的都有，
39,39,39:36,,,完美运行，
39,39,39:37,,,没有任何延迟喝卡顿，
39,39,39:38,,,双核1.4加上1G内存市面所有游戏可以说都可以秒杀，
39,39,39:39,,,全部完美运行，
39,39,39:40,CPU#OPERATION_PERFORMANCE,positive,速度非常快。
