/Reviews,,,,,,,,,
/@slot1,/@slot12,/@slot2,/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/text
u,u,u,Nokia_Lumia_930_3,33,Nokia_Lumia_930_3:8,300,PHONE#QUALITY,negative,"Bij intensief gebruik wordt te telefoon wel erg warm, dit kan als een nadeel gezien worden."
u,u,u,Nokia_Lumia_930_3,33,Nokia_Lumia_930_3:9,301,KEYBOARD#QUALITY,negative,wat ik ook jammer vind van een high end toestel is dat de knopjes aan de zijkand ietwat los zitten en soms een rammelend geluid maken.
u,u,u,Nokia_Lumia_930_3,33,Nokia_Lumia_930_3:10,302,PHONE#GENERAL,positive,Ik heb deze telefoon nu een paar maanden en over het algemeen ben ik er erg tevreden mee.
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:1,303,,,Ik heb deze telefoon ondertussen een week.
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:2,304,BATTERY#OPERATION_PERFORMANCE,positive,"Hij hapert niet, en de batterij gaat soms erg lang mee!"
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:2,304,PHONE#OPERATION_PERFORMANCE,positive,"Hij hapert niet, en de batterij gaat soms erg lang mee!"
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:3,305,PHONE#DESIGN_FEATURES,negative,"Je moet wel te vinden zijn voor een grote telefoon, het is moeilijker hem ergens weg te steken."
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:4,306,,,Ikzelf moet altijd een handtas meenemen overal of een jas zoeken met erg grote zakken!
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:5,307,PHONE#PRICE,negative,"Hij is dan wel erg duur, maar volgens mij zeker het geld waard."
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:5,307,PHONE#GENERAL,positive,"Hij is dan wel erg duur, maar volgens mij zeker het geld waard."
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:6,308,PHONE#GENERAL,positive,"Je kan erg veel doen ermee, en je hebt erg veel geheugen op de telefoon zelf."
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:6,308,HARD_DISC#DESIGN_FEATURES,positive,"Je kan erg veel doen ermee, en je hebt erg veel geheugen op de telefoon zelf."
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:7,309,MULTIMEDIA_DEVICES#USABILITY,positive,"Het pennetje bij deze gsm gebruik ik dagelijks, het maakt veel dingen een stuk gemakkelijker!"
u,u,u,Samsung_Galaxy_Note_4_3,34,Samsung_Galaxy_Note_4_3:8,310,PHONE#GENERAL,positive,"Kortom is dit een supertelefoon, volgens mij een aanrader!"
u,u,u,Nokia_Lumia_930_1,35,Nokia_Lumia_930_1:1,311,OS#QUALITY,positive,Zeer stabiel besturingssysteem.
u,u,u,Nokia_Lumia_930_1,35,Nokia_Lumia_930_1:2,312,OS#GENERAL,positive,Windows 8.1 met de live tegels is super.
u,u,u,Nokia_Lumia_930_1,35,Nokia_Lumia_930_1:3,313,,,Nog wel wat minder apps maar binnenkort is dit opgelost.
u,u,u,Nokia_Lumia_930_1,35,Nokia_Lumia_930_1:4,314,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,Camera is zeer goed ook in het donker.
u,u,u,Nokia_Lumia_930_1,35,Nokia_Lumia_930_1:5,315,PHONE#QUALITY,positive,Hij kan tegen een stootje (al vaak laten vallen en geen schade).
u,u,u,Apple_iPhone_6_2,36,Apple_iPhone_6_2:1,316,HARDWARE#DESIGN_FEATURES,positive,Het is een praktische case en ziet er ook nog eens stijlvol uit.
u,u,u,Apple_iPhone_6_2,36,Apple_iPhone_6_2:2,317,PHONE#MISCELLANEOUS,neutral,Je kunt zonder de case open te slaan opnemen als je gebeld wordt en wanneer je een filmpje bekijkt kun je hem zo openslaan dat je hem kunt neerzetten.
u,u,u,Apple_iPhone_6_2,36,Apple_iPhone_6_2:3,318,PHONE#QUALITY,positive,Goede prijs-kwaliteit verhouding.
u,u,u,Apple_iPhone_6_2,36,Apple_iPhone_6_2:3,318,PHONE#PRICE,positive,Goede prijs-kwaliteit verhouding.
u,u,u,LG_Leon_Y50_1,37,LG_Leon_Y50_1:1,319,PHONE#USABILITY,positive,Duidelijke en betaalbare smartphone.
u,u,u,LG_Leon_Y50_1,37,LG_Leon_Y50_1:1,319,PHONE#PRICE,positive,Duidelijke en betaalbare smartphone.
u,u,u,LG_Leon_Y50_1,37,LG_Leon_Y50_1:2,320,PHONE#USABILITY,positive,"De LG leon is heel fijn in gebruik, hij is duidelijk en snel."
u,u,u,LG_Leon_Y50_1,37,LG_Leon_Y50_1:2,320,PHONE#OPERATION_PERFORMANCE,positive,"De LG leon is heel fijn in gebruik, hij is duidelijk en snel."
u,u,u,LG_Leon_Y50_1,37,LG_Leon_Y50_1:3,321,PHONE#OPERATION_PERFORMANCE,positive,"Alles werkt naar behoren, niks negatiefs op aan te merken."
u,u,u,LG_Leon_Y50_1,37,LG_Leon_Y50_1:4,322,KEYBOARD#DESIGN_FEATURES,positive,"En omdat het enige knopje wat eraan zit op de achterkant zit gaat de telefoon niet meer in je broekzak uit, heel handig!!"
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:1,323,PHONE#QUALITY,positive,Beste Windows Phone op de markt.
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:2,324,DISPLAY#DESIGN_FEATURES,negative,5' scherm is misschien iets te groot voor sommige mensen.
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:3,325,PHONE#OPERATION_PERFORMANCE,positive,"Zeer snelle telefoon, alle apps reageren heel rap en browse op het internet is ook heel rap en aangenaam."
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:3,325,PHONE#CONNECTIVITY,positive,"Zeer snelle telefoon, alle apps reageren heel rap en browse op het internet is ook heel rap en aangenaam."
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:4,326,PHONE#GENERAL,positive,Standaard zijn er veel apps geïnstalleerd wat het heel makkelijk maakt.
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:5,327,DISPLAY#DESIGN_FEATURES,positive,De telefoon heeft een heel mooi scherm en heel krachtige camera (20mp).
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:5,327,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,De telefoon heeft een heel mooi scherm en heel krachtige camera (20mp).
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:6,328,MULTIMEDIA_DEVICES#QUALITY,positive,"Hij is ook voorzien van een dubbele microfoon op de achterkant voor heel mooie opnames (zoals op festivals,..)"
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:7,329,DISPLAY#QUALITY,negative,Scherm is wel gevoelig aan kleine krasjes dus een screen protector is aangeraden.
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:8,330,,,Versie van Cortana is niet beschikbaar buiten US.
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:9,331,PHONE#OPERATION_PERFORMANCE,positive,"Kortom, zeer mooie en snelle gsm."
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:9,331,PHONE#DESIGN_FEATURES,positive,"Kortom, zeer mooie en snelle gsm."
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:10,332,HARD_DISC#DESIGN_FEATURES,positive,32gb voor geheugen is ruim voldoende voor een normale gebruiker (+8gb op OneDrive) prijs is ook heel goed tov concurrentie.
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:10,332,PHONE#PRICE,positive,32gb voor geheugen is ruim voldoende voor een normale gebruiker (+8gb op OneDrive) prijs is ook heel goed tov concurrentie.
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:11,333,,,Laat de Windows store je niet afschrikken.
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:12,334,,,Ik heb reeds 3 jaar een Windows Phone en ze verbeteren elke dag!
u,u,u,Nokia_Lumia_930_5,38,Nokia_Lumia_930_5:13,335,OS#MISCELLANEOUS,positive,Windows 8.1 laat je toe afbeeldingen achter je tiles te zetten en geven een heel mooi effect!
u,u,u,HTC_Desire_510_2,39,HTC_Desire_510_2:1,336,MULTIMEDIA_DEVICES#USABILITY,neutral,"Een paar dagen gebruik ik nu dit toestel als opvolger van mijn HTC One X en ik ben zeer onder de indruk, mooi beeld, goed geluid, prima interface, alleen het gebruik van de camera is even wennen."
u,u,u,HTC_Desire_510_2,39,HTC_Desire_510_2:1,336,MULTIMEDIA_DEVICES#QUALITY,positive,"Een paar dagen gebruik ik nu dit toestel als opvolger van mijn HTC One X en ik ben zeer onder de indruk, mooi beeld, goed geluid, prima interface, alleen het gebruik van de camera is even wennen."
u,u,u,HTC_Desire_510_2,39,HTC_Desire_510_2:1,336,OS#GENERAL,positive,"Een paar dagen gebruik ik nu dit toestel als opvolger van mijn HTC One X en ik ben zeer onder de indruk, mooi beeld, goed geluid, prima interface, alleen het gebruik van de camera is even wennen."
u,u,u,HTC_Desire_510_2,39,HTC_Desire_510_2:1,336,DISPLAY#QUALITY,positive,"Een paar dagen gebruik ik nu dit toestel als opvolger van mijn HTC One X en ik ben zeer onder de indruk, mooi beeld, goed geluid, prima interface, alleen het gebruik van de camera is even wennen."
u,u,u,HTC_Desire_510_2,39,HTC_Desire_510_2:1,336,PHONE#GENERAL,positive,"Een paar dagen gebruik ik nu dit toestel als opvolger van mijn HTC One X en ik ben zeer onder de indruk, mooi beeld, goed geluid, prima interface, alleen het gebruik van de camera is even wennen."
u,u,u,HTC_Desire_510_2,39,HTC_Desire_510_2:2,337,PHONE#GENERAL,positive,Deze smartphone kan makkelijk concurreren met veel duurdere modellen.
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:1,338,PHONE#OPERATION_PERFORMANCE,positive,"Mooie telefoon, die erg snel is."
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:1,338,PHONE#DESIGN_FEATURES,positive,"Mooie telefoon, die erg snel is."
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:2,339,OS#USABILITY,positive,"Ik moest even wennen, omdat ik van iPhone naar Android ging, maar ik vind het nu echt heel leuk met de widgets en andere dingen die je geheel zelf kunt aanpassen."
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:3,340,PHONE#DESIGN_FEATURES,positive,De telefoon ligt goed in de hand en door de zijkanten die een beetje bollig zijn glijdt hij ook niet zo snel uit je handen.
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:4,341,,,"Ik heb er wel een hoesje omheen gedaan voor de zekerheid, want de voor- en achterkant zijn wel van glas en ik wil er graag minimaal 2 jaar mee doen."
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:5,342,,,Ik weet nog niet wat het klepje voor het oplaadpunt gaat doen.
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:6,343,,,"Ik hoop dat die goed blijft functioneren, ondanks dat deze toch 1 keer in de 2 dagen open moet om op te laden."
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:7,344,BATTERY#OPERATION_PERFORMANCE,positive,"Ja, 1 keer in de 2 dagen!"
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:8,345,,,Wat een verademing na een telefoon die maar een halve dag deed met de accu!
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:9,346,,,2 dagen red ik makkelijk als ik niet teveel spelletjes doe.
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:10,347,,,"Ik weet dus niet of hij ook 2 dagen haalt als je bijvoorbeeld ook muziek zou luisteren, want dat doe ik niet."
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:11,348,PHONE#DESIGN_FEATURES,positive,De grootte is ook super.
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:12,349,PHONE#DESIGN_FEATURES,positive,"Echt compact, maar dan wel met de specificaties van zijn grote broer!"
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:13,350,MULTIMEDIA_DEVICES#USABILITY,positive,"De camera vind ik prima, al stelt hij soms een beetje moeilijk scherp als je iets in wilt zoomen."
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:13,350,MULTIMEDIA_DEVICES#GENERAL,positive,"De camera vind ik prima, al stelt hij soms een beetje moeilijk scherp als je iets in wilt zoomen."
u,u,u,Sony_Xperia_Z3_Compact_1,40,Sony_Xperia_Z3_Compact_1:14,351,,,"Maarja het blijft een telefoon, als ik echt goede foto's wil maken moet ik gewoon mijn goede camera meenemen! ;)"
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:1,352,,,Eindelijk eens geen Appel of Samsoeng...
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:2,353,PHONE#OPERATION_PERFORMANCE,positive,"Waterdicht, lange batterijduur, prima camera, handig formaat, goede prestaties, stijlvolle vormgeving, geheugen uitbreidbaar: prima eigenschappen die ook echt werken in de praktijk."
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:2,353,PHONE#DESIGN_FEATURES,positive,"Waterdicht, lange batterijduur, prima camera, handig formaat, goede prestaties, stijlvolle vormgeving, geheugen uitbreidbaar: prima eigenschappen die ook echt werken in de praktijk."
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:2,353,MULTIMEDIA_DEVICES#GENERAL,positive,"Waterdicht, lange batterijduur, prima camera, handig formaat, goede prestaties, stijlvolle vormgeving, geheugen uitbreidbaar: prima eigenschappen die ook echt werken in de praktijk."
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:2,353,BATTERY#OPERATION_PERFORMANCE,positive,"Waterdicht, lange batterijduur, prima camera, handig formaat, goede prestaties, stijlvolle vormgeving, geheugen uitbreidbaar: prima eigenschappen die ook echt werken in de praktijk."
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:2,353,PHONE#QUALITY,positive,"Waterdicht, lange batterijduur, prima camera, handig formaat, goede prestaties, stijlvolle vormgeving, geheugen uitbreidbaar: prima eigenschappen die ook echt werken in de praktijk."
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:2,353,HARD_DISC#DESIGN_FEATURES,positive,"Waterdicht, lange batterijduur, prima camera, handig formaat, goede prestaties, stijlvolle vormgeving, geheugen uitbreidbaar: prima eigenschappen die ook echt werken in de praktijk."
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:3,354,PHONE#GENERAL,positive,"Heb hem nu bijna een jaar, erg tevreden van."
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:4,355,PHONE#MISCELLANEOUS,positive,"Specificaties toen waren geloof ik beter dan die van de Iphone5, en door een mooie aanbieding nog geen €400 betaald: super deal!"
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:4,355,PHONE#PRICE,positive,"Specificaties toen waren geloof ik beter dan die van de Iphone5, en door een mooie aanbieding nog geen €400 betaald: super deal!"
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:5,356,HARDWARE#QUALITY,negative,Minpunten: 1) die magnetische laad-connector aan de zijkant werkt maar moeizaam en heeft het nu helemaal laten afweten.
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:6,357,,,"Zag er veelbelovend uit, met zo'n strakke laaddock waar je telefoon dan inpast, maar niet dus."
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:7,358,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative,2) camera start soms erg traag op (sekonde of 10 wachten?) maar wellicht moet ik hem gewoon weer eens opschonen
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:7,358,HARDWARE#DESIGN_FEATURES,positive,2) camera start soms erg traag op (sekonde of 10 wachten?) maar wellicht moet ik hem gewoon weer eens opschonen
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:7,358,HARDWARE#QUALITY,negative,2) camera start soms erg traag op (sekonde of 10 wachten?) maar wellicht moet ik hem gewoon weer eens opschonen
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:8,359,HARDWARE#DESIGN_FEATURES,positive,Best met een dunne case gebruiken want de glazen achterkant is weliswaar heel mooi maar inderdaad kwetsbaar en glad; er bestaan mooie strakke cases die weinig volume toevoegen.
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:8,359,HARDWARE#QUALITY,negative,Best met een dunne case gebruiken want de glazen achterkant is weliswaar heel mooi maar inderdaad kwetsbaar en glad; er bestaan mooie strakke cases die weinig volume toevoegen.
u,u,u,Sony_Xperia_Z3_Compact_2,41,Sony_Xperia_Z3_Compact_2:9,360,PHONE#GENERAL,positive,Maar alles bij elkaar een topproduct!
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:1,361,PHONE#CONNECTIVITY,positive,"Snel, lange accuduur, goed formaat, goeie foto's, 4g werkt super, maar niet robuust."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:1,361,MULTIMEDIA_DEVICES#QUALITY,positive,"Snel, lange accuduur, goed formaat, goeie foto's, 4g werkt super, maar niet robuust."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:1,361,PHONE#DESIGN_FEATURES,positive,"Snel, lange accuduur, goed formaat, goeie foto's, 4g werkt super, maar niet robuust."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:1,361,BATTERY#OPERATION_PERFORMANCE,positive,"Snel, lange accuduur, goed formaat, goeie foto's, 4g werkt super, maar niet robuust."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:1,361,PHONE#OPERATION_PERFORMANCE,positive,"Snel, lange accuduur, goed formaat, goeie foto's, 4g werkt super, maar niet robuust."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:1,361,PHONE#QUALITY,negative,"Snel, lange accuduur, goed formaat, goeie foto's, 4g werkt super, maar niet robuust."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:2,362,PHONE#QUALITY,negative,"11 weken in bezit, slechts 3 weken volledig kunnen gebruiken, de andere weken was hij in reparatie, of moest ik wachten op onderdelen."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:3,363,HARDWARE#QUALITY,negative,"De achterkant is van glas gemaakt, en dat valt erg snel kapot."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:4,364,PHONE#QUALITY,negative,"Daarna is het nooit meer goed gekomen, en loop ik bij de reparatiewinkel de deur plat."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:5,365,HARDWARE#PRICE,negative,Glas voor en achter kost 228 euro.
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:6,366,,,"Ik ben benieuwd wat de laatste reparatie gaat kosten -de proximity sensor is stuk -, nu bij doet Sony zelf de reparatie."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:7,367,PHONE#PRICE,negative,"De telefoon heeft nu al 723 euro gekost, and counting."
u,u,u,Sony_Xperia_Z3_Compact_3,42,Sony_Xperia_Z3_Compact_3:8,368,PHONE#GENERAL,negative,"Kortom, ik vind hem geen aanrader."
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:1,369,,,Zelf was ik op zoek naar een wat kleine smartphone met een lange batterijduur.
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:2,370,,,Na verschillende telefoons bekeken te hebben kwam ik bij de z3 compact uit.
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:3,371,PHONE#DESIGN_FEATURES,neutral,Kleine smartphone met lange accuduur.
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:3,371,BATTERY#OPERATION_PERFORMANCE,positive,Kleine smartphone met lange accuduur.
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:4,372,,,Mijn vorige smartphone kon ik 2 tot 3x per dag opladen.
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:5,373,BATTERY#OPERATION_PERFORMANCE,positive,De z3 compact heb ik nu een aantal weken en hoef hem maar om de 2 tot 3 dagen op te laden.
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:6,374,PHONE#DESIGN_FEATURES,positive,Het formaat van deze telefoon is ook een voordeel.
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:7,375,MULTIMEDIA_DEVICES#QUALITY,positive,"De z3 compact maakt ook nog eens mooie foto's, ook wanneer het schemerig/donker is."
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:7,375,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive,"De z3 compact maakt ook nog eens mooie foto's, ook wanneer het schemerig/donker is."
u,u,u,Sony_Xperia_Z3_Compact_4,43,Sony_Xperia_Z3_Compact_4:8,376,PHONE#GENERAL,positive,Echt een aanrader voor iemand die geen zin meer heeft in constant telefoon aan lader te leggen en die een handzame smartphone zoekt.
u,u,u,Samsung_Galaxy_S5_1,44,Samsung_Galaxy_S5_1:1,377,PHONE#GENERAL,positive,Mijn vrouw is helemaal blij met haar Samsung S5.
u,u,u,Samsung_Galaxy_S5_1,44,Samsung_Galaxy_S5_1:2,378,MULTIMEDIA_DEVICES#QUALITY,positive,"Uitstekende foto's, verrassend vol en zuiver geluid."
u,u,u,Samsung_Galaxy_S5_1,44,Samsung_Galaxy_S5_1:3,379,PHONE#CONNECTIVITY,positive,Heerlijk snel internet en schakelen tussen de apps.
u,u,u,Samsung_Galaxy_S5_1,44,Samsung_Galaxy_S5_1:4,380,PHONE#USABILITY,positive,Bediening is eenvoudig en heb je zo onder de knie.
u,u,u,Samsung_Galaxy_S5_1,44,Samsung_Galaxy_S5_1:5,381,,,Achteraf was zo'n Samsung-mini maar behelpen.
u,u,u,Samsung_Galaxy_S5_1,44,Samsung_Galaxy_S5_1:6,382,DISPLAY#DESIGN_FEATURES,positive,"Beeldscherm is een waar genot, zowel kwa formaat als helderheid."
u,u,u,Samsung_Galaxy_S5_1,44,Samsung_Galaxy_S5_1:6,382,DISPLAY#QUALITY,positive,"Beeldscherm is een waar genot, zowel kwa formaat als helderheid."
u,u,u,Samsung_Galaxy_S5_3,45,Samsung_Galaxy_S5_3:1,383,PHONE#GENERAL,positive,Prima toestel.
u,u,u,Samsung_Galaxy_S5_3,45,Samsung_Galaxy_S5_3:2,384,PHONE#OPERATION_PERFORMANCE,positive,Alles werkt zoals zou behoren.
u,u,u,Samsung_Galaxy_S5_3,45,Samsung_Galaxy_S5_3:3,385,BATTERY#OPERATION_PERFORMANCE,positive,"De batterij gaat in ieder geval de hele dag mee, Ook al staat de S Health de hele dag aan."
u,u,u,Samsung_Galaxy_S5_3,45,Samsung_Galaxy_S5_3:4,386,,,Ook heb ik het scherm altijd op helder staan.
u,u,u,Samsung_Galaxy_S5_3,45,Samsung_Galaxy_S5_3:5,387,BATTERY#OPERATION_PERFORMANCE,positive,tBij weinig gebruik is de batterij zelfs 2 dagen goed.
u,u,u,Samsung_Galaxy_S5_3,45,Samsung_Galaxy_S5_3:6,388,PHONE#GENERAL,positive,Wat een verademing.
u,u,u,Samsung_Galaxy_S5_3,45,Samsung_Galaxy_S5_3:7,389,PHONE#QUALITY,positive,Het toestel voldoet gewoon aan alles wat je kunt verwachten.
u,u,u,LG_G3_s_D722_1,46,LG_G3_s_D722_1:1,390,PHONE#GENERAL,negative,Ik heb deze telefoon na een dag geretourneerd.
u,u,u,LG_G3_s_D722_1,46,LG_G3_s_D722_1:2,391,COMPANY#GENERAL,positive,"Ik houd van lg, vind de telefoons fijn werken en de batterij is altijd een groot pluspunt."
u,u,u,LG_G3_s_D722_1,46,LG_G3_s_D722_1:2,391,PHONE#OPERATION_PERFORMANCE,positive,"Ik houd van lg, vind de telefoons fijn werken en de batterij is altijd een groot pluspunt."
u,u,u,LG_G3_s_D722_1,46,LG_G3_s_D722_1:2,391,BATTERY#GENERAL,positive,"Ik houd van lg, vind de telefoons fijn werken en de batterij is altijd een groot pluspunt."
u,u,u,LG_G3_s_D722_1,46,LG_G3_s_D722_1:3,392,MULTIMEDIA_DEVICES#GENERAL,negative,Maar de camera in deze telefoon viel mij zo tegen dat ik hem terug gestuurd heb.
u,u,u,LG_G3_s_D722_1,46,LG_G3_s_D722_1:4,393,,,"Mijn oude lg (aan vervanging toe wegens te klein intern geheugen) heeft ook 8 megapixels, maar geeft zeker bij inzoomen van de foto's een veel zuiverder beeld."
u,u,u,LG_G3_s_D722_1,46,LG_G3_s_D722_1:5,394,MULTIMEDIA_DEVICES#QUALITY,positive,De kleuren die deze camera weergeeft zijn wel heel mooi.
u,u,u,LG_G3_s_D722_1,46,LG_G3_s_D722_1:6,395,PHONE#GENERAL,neutral,Behalve de camera denk ik wel dat ik tevreden zou zijn geweest over deze telefoon.
u,u,u,LG_G3_s_D722_3,47,LG_G3_s_D722_3:1,396,PHONE#GENERAL,positive,"Ik heb deze nu een kleine maand, dus helemaal zeker kan je nooit zijn, maar in vergelijk tot de galaxy s3 die ik ervoor had vind ik het 100 % vooruitgang."
u,u,u,LG_G3_s_D722_3,47,LG_G3_s_D722_3:2,397,BATTERY#OPERATION_PERFORMANCE,positive,"batterij deed ik 1 dag van (met wat geluk) nu 3 en dan heb ik nog over (let wel, ben geen telefoon gamer dus mijn scherm staat niet uren achter elkaar aan."
u,u,u,LG_G3_s_D722_3,47,LG_G3_s_D722_3:3,398,MULTIMEDIA_DEVICES#QUALITY,positive,"Verder is die makkelijk in gebruik, handige opties voor geluid (stilte modus) en alle opties die je bij andere toestellen ook verwacht."
u,u,u,LG_G3_s_D722_3,47,LG_G3_s_D722_3:3,398,PHONE#USABILITY,positive,"Verder is die makkelijk in gebruik, handige opties voor geluid (stilte modus) en alle opties die je bij andere toestellen ook verwacht."
u,u,u,LG_G3_s_D722_3,47,LG_G3_s_D722_3:4,399,PHONE#PRICE,positive,Daarbij een aangename prijs (stuk goedkoper dan samsungs van het zelfde kaliber)
