/Reviews,,,,,,,,,
/@slot1,/@slot12,/@slot2,/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/text
u,u,u,Review-g188671-d1164712_3,52,LOCATION#GENERAL,positive,,,
u,u,u,Review-g188671-d1164712_3,52,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188671-d1164712_3,52,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188671-d1164712_3,52,,,Review-g188671-d1164712_3:1,,Heel vriendelijk onthaal door de patron en kersverse gerechten met eerlijke wijnen.
u,u,u,Review-g188671-d1164712_3,52,,,Review-g188671-d1164712_3:2,,Dolmades en een nooit geziene kwaliteit van de Moussaka;
u,u,u,Review-g188671-d1164712_3,52,,,Review-g188671-d1164712_3:3,,"Mooie porties in een zeer gezellig kader, vlak aan de markt."
u,u,u,Review-g188671-d1164712_3,52,,,Review-g188671-d1164712_3:4,,Een aarader in hartje Brugge
u,u,u,Review-g188636-d4562380_3,53,DRINKS#PRICES,neutral,,,
u,u,u,Review-g188636-d4562380_3,53,FOOD#PRICES,negative,,,
u,u,u,Review-g188636-d4562380_3,53,FOOD#QUALITY,conflict,,,
u,u,u,Review-g188636-d4562380_3,53,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g188636-d4562380_3,53,LOCATION#GENERAL,positive,,,
u,u,u,Review-g188636-d4562380_3,53,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188636-d4562380_3,53,SERVICE#GENERAL,negative,,,
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:1,,De mooie locatie (Sint Jorispoort) trok ons naar het terrasje.
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:2,,Maar de bediening sloeg hier alles.
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:3,,"Het leek alsof we de kok stoorden, hoewel er naast ons niemand was."
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:4,,Hij moest ons dan ook duidelijk maken dat een bepaald gerecht niet te verkrijgen was omdat hij bezig was.
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:5,,Er werd over ons heen gekeken.
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:6,,"Een blik, een glimlach, een ""smakelijk"" of ""dankuwel"" waren ver te zoeken."
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:7,,Misschien ergens onder een verzuurde citroen..
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:8,,Daarnaast was er nog de rekening...
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:9,,Het enige waarvan we de prijs niet hadden gevraagd (5 euro voor een glas wijn konden we nog aanvaarden) was een stukje focaccia van 5x5 cm oftwel 3 happen.
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:10,,Dit kwam per stuk neer op maar liefst 8 euro.
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:11,,"Wat de smaak betreft, waarmee zo gedweept wordt, was m'n soep even flauw als in de doorsnee brasseriekeuken."
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:12,,"De focaccia was lekker, maar dat mag wel voor een fortuin."
u,u,u,Review-g188636-d4562380_3,53,,,Review-g188636-d4562380_3:13,,"Bon, benieuwd hoe lang deze omhooggevallen zaak stand houdt..."
u,u,u,Review-g188636-d4562380_2,54,DRINKS#QUALITY,positive,,,
u,u,u,Review-g188636-d4562380_2,54,FOOD#QUALITY,positive,,,
u,u,u,Review-g188636-d4562380_2,54,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188636-d4562380_2,54,RESTAURANT#PRICES,positive,,,
u,u,u,Review-g188636-d4562380_2,54,,,Review-g188636-d4562380_2:1,,De smaaknatie is echt eens iets anders!
u,u,u,Review-g188636-d4562380_2,54,,,Review-g188636-d4562380_2:2,,Leuk adres voor n lunch maar ook voor iets lekkers te halen om thuis te eten of n lekker glas wijn te drinken met n assortimentje kaas erbij!
u,u,u,Review-g188636-d4562380_2,54,,,Review-g188636-d4562380_2:3,,De eigenaar doet alles alleen dus hij heeft zijn handen vol!
u,u,u,Review-g188636-d4562380_2,54,,,Review-g188636-d4562380_2:4,,Daarom zin de prijzen ook zeer democratisch!
u,u,u,Review-g188636-d4562380_2,54,,,Review-g188636-d4562380_2:5,,Alles wordt op nog artisanale wijze bereid!
u,u,u,Review-g188636-d4562380_2,54,,,Review-g188636-d4562380_2:6,,"Probeer ook eens een van de zalige taarten of quiches, ze zijn om de vingers bij af te likken!"
u,u,u,Review-g188636-d4562380_2,54,,,Review-g188636-d4562380_2:7,,"Kortom, een absolute aanrader!"
u,u,u,Review-g188636-d4562380_1,55,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g188636-d4562380_1,55,DRINKS#PRICES,positive,,,
u,u,u,Review-g188636-d4562380_1,55,DRINKS#QUALITY,positive,,,
u,u,u,Review-g188636-d4562380_1,55,FOOD#QUALITY,positive,,,
u,u,u,Review-g188636-d4562380_1,55,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188636-d4562380_1,55,,,Review-g188636-d4562380_1:1,,"Aangetrokken door het leuke terras aan de straatzijde en de heerlijke kazen in de vitrine, besloten een lunch te doen in deze zaak."
u,u,u,Review-g188636-d4562380_1,55,,,Review-g188636-d4562380_1:2,,"Geen menukaart, maar gewoon kiezen tussen de lekkernijen in de koeltoog, ik nam een tortellini met pancetta aangeprezen door de uitbater, superlekker!"
u,u,u,Review-g188636-d4562380_1,55,,,Review-g188636-d4562380_1:3,,Dit in combinatie met fijne muziek op de achtergrond en een heerlijk glas wit voor voor een zeer correcte prijs.
u,u,u,Review-g188636-d4562380_1,55,,,Review-g188636-d4562380_1:4,,Zeker te proberen!
u,u,u,Review-g188671-d897856_3,56,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188671-d897856_3,56,,,Review-g188671-d897856_3:1,,Tafelen met 7 man ter gelegenheid van oppensioenstelling.
u,u,u,Review-g188671-d897856_3,56,,,Review-g188671-d897856_3:2,,"Diverse aperitieven, de maandmenu met aangepaste wijnen, dessert, koffie+pousse-café."
u,u,u,Review-g188671-d897856_3,56,,,Review-g188671-d897856_3:3,,Een meevaller!
u,u,u,Review-g188636-d4562380_4,57,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g188636-d4562380_4,57,FOOD#QUALITY,positive,,,
u,u,u,Review-g188636-d4562380_4,57,FOOD#STYLE_OPTIONS,positive,,,
u,u,u,Review-g188636-d4562380_4,57,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188636-d4562380_4,57,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188636-d4562380_4,57,,,Review-g188636-d4562380_4:1,,"Als je op zoek bent naar een originelere plaats om 's middags te lunchen, ben je hier aan het juiste adres."
u,u,u,Review-g188636-d4562380_4,57,,,Review-g188636-d4562380_4:2,,De winkel met open keuken is mooi ingericht en de uitbater is zeer vriendelijk en behulpzaam bij het kiezen van de maaltijd.
u,u,u,Review-g188636-d4562380_4,57,,,Review-g188636-d4562380_4:3,,"Elke dag zijn er dagvers bereide soepen, lichte maaltijd-gerechten, quiches en er is ook een ruim aanbod van kazen."
u,u,u,Review-g188636-d4562380_4,57,,,Review-g188636-d4562380_4:4,,Er kan ter plaatse gegeten worden of takeaway.
u,u,u,Review-g188636-d4562380_4,57,,,Review-g188636-d4562380_4:5,,Ik koos voor de knolselder-salie soep met honing van een plaatselijke imker en daarachter een kaasplank.
u,u,u,Review-g188636-d4562380_4,57,,,Review-g188636-d4562380_4:6,,"De soep was echt super en de kazen, die de uitbater geselecteerd had, was ook zeker in orde."
u,u,u,Review-g188671-d1045518_2,58,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g188671-d1045518_2,58,FOOD#QUALITY,positive,,,
u,u,u,Review-g188671-d1045518_2,58,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g188671-d1045518_2,58,LOCATION#GENERAL,positive,,,
u,u,u,Review-g188671-d1045518_2,58,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188671-d1045518_2,58,RESTAURANT#PRICES,neutral,,,
u,u,u,Review-g188671-d1045518_2,58,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:1,,".. buiten in de zon op het terras aan de Eiermarkt, een leuk pleintje grenzend aan de Markt."
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:2,,"Toen de ober ons de menukaart overhandigde, vroegen we hem naar het menu geschreven op het bord buiten -3 gangen 17.50 euro-"
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:3,,"Dit bleek betrekking te hebben op de lunch, maar we konden deze gerust bestellen, (het was over zessen in de avond) de porties waren alleen wat kleiner volgens de ober."
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:4,,We besloten om toch maar het 'volwassen' menu te nemen van 29.50.
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:5,,Of we haast hadden?...
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:6,,"Nee dat hadden we niet, we zaten gezellig, leuke locatie, mensen kijken, prachtig weer!"
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:7,,"Na een dik half uurtje kwam mijn vissoep en die was voortreffelijk, mocht alleen wel wat warmer zijn."
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:8,,Ook de escargots van mijn partner waren heerlijk.
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:9,,"Daarna de mosselen, voor mij in witte wijn en voor mijn man met knoflook, 't Smaakte prima, mosselen wat aan de kleine kant."
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:10,,Schaaltje frieten erbij.
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:11,,Paar bolletjes citroenijs na.
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:12,,De ober was correct en vriendelijk.
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:13,,"De rekening was 82.50 euro, incl. een Kirr (5.-) en een karafje witte wijn van een halve ltr (18.- euro)."
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:14,,"Niet goedkoop, maar dat verwachtte we ook niet, ik vond Brugge over het algemeen genomen best prijzig, niet alleen Cafe Belfort."
u,u,u,Review-g188671-d1045518_2,58,,,Review-g188671-d1045518_2:15,,Hadden we de reviews over dit restaurant van tevoren gelezen dan waren we daar niet gaan eten en dat zou jammer geweest zijn!
u,u,u,Review-g188672-d1915624_4,59,FOOD#QUALITY,negative,,,
u,u,u,Review-g188672-d1915624_4,59,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188672-d1915624_4,59,SERVICE#GENERAL,negative,,,
u,u,u,Review-g188672-d1915624_4,59,,,Review-g188672-d1915624_4:1,,"Wij kwamen meermaals, vorige keren was het altijd zeer goed."
u,u,u,Review-g188672-d1915624_4,59,,,Review-g188672-d1915624_4:2,,"Deze keer nam ik de vissoep 'kleine bouillabaise' deze was naar mijn mening zeer ondermaats, De soep smaakte niet naar vis, er was een groot stuk zalm in (wat ik niet graag lust: dus niet hun fout) er was de kop van een langoust in (lust ik wel graag) dus jammer genoeg enkel de kop."
u,u,u,Review-g188672-d1915624_4,59,,,Review-g188672-d1915624_4:3,,De schelpen waren veel te ver en er waren krabbetjes in.
u,u,u,Review-g188672-d1915624_4,59,,,Review-g188672-d1915624_4:4,,"Dus bij de vraag was het lekker: neen+de reden, dus je zou denken een kleine korting of een koffie, echter niets van dit."
u,u,u,Review-g188672-d1915624_4,59,,,Review-g188672-d1915624_4:5,,De koffie betaalden we zelf en na voor het eerst in 6 jaar geen drinkgeld te hebben nagelaten zelfs geen goeie dag bij het buiten gaan.
u,u,u,Review-g188672-d1915624_4,59,,,Review-g188672-d1915624_4:6,,Jammer horeca en dan maar klagen.
u,u,u,Review-g188672-d1915624_4,59,,,Review-g188672-d1915624_4:7,,En zeggen dat we deze zaak reeds aanbevolen aan vrienden.
u,u,u,Review-g188672-d1915624_4,59,,,Review-g188672-d1915624_4:8,,Thierry Laenens
u,u,u,Review-g188672-d4570177_4,60,AMBIENCE#GENERAL,negative,,,
u,u,u,Review-g188672-d4570177_4,60,FOOD#QUALITY,negative,,,
u,u,u,Review-g188672-d4570177_4,60,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188672-d4570177_4,60,RESTAURANT#MISCELLANEOUS,negative,,,
u,u,u,Review-g188672-d4570177_4,60,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188672-d4570177_4,60,,,Review-g188672-d4570177_4:1,,Het is er nooit echt proper en het de vloer is er ook altijd zeer plakkerig.
u,u,u,Review-g188672-d4570177_4,60,,,Review-g188672-d4570177_4:2,,Ook heb je veel dat het eten er koud is of dat er machines kapot zijn vb mc flurry.
u,u,u,Review-g188672-d4570177_4,60,,,Review-g188672-d4570177_4:3,,Maar het personeel is er wel vriendelijk.
u,u,u,Review-g188671-d1045518_4,61,FOOD#QUALITY,negative,,,
u,u,u,Review-g188671-d1045518_4,61,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g188671-d1045518_4,61,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188671-d1045518_4,61,SERVICE#GENERAL,negative,,,
u,u,u,Review-g188671-d1045518_4,61,,,Review-g188671-d1045518_4:1,,"Het eten (3 gangen) werden op 40 minuten gebracht, voorgerecht was nog eetbaar, maar de waterzooi was meer bot dan kip en zag er verschrikkelijk wansmakelijk uit, het stoofvlees was ongelofelijk droog."
u,u,u,Review-g188671-d1045518_4,61,,,Review-g188671-d1045518_4:2,,Echt géén aanrader...
u,u,u,Review-g188666-d783278_4,62,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g188666-d783278_4,62,FOOD#QUALITY,positive,,,
u,u,u,Review-g188666-d783278_4,62,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188666-d783278_4,62,,,Review-g188666-d783278_4:1,,Tof-Gezellig-Lekker!
u,u,u,Review-g188666-d783278_4,62,,,Review-g188666-d783278_4:2,,Zeker de kreeft met de zes verschillende sausjes eens bestellen!
u,u,u,Review-g188666-d783278_4,62,,,Review-g188666-d783278_4:3,,Uniek kader!!
u,u,u,Review-g188671-d1045518_3,63,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188671-d1045518_3,63,SERVICE#GENERAL,negative,,,
u,u,u,Review-g188671-d1045518_3,63,,,Review-g188671-d1045518_3:1,,Bar en bar slechte tent.
u,u,u,Review-g188671-d1045518_3,63,,,Review-g188671-d1045518_3:2,,Ik zou het iedereen afraden!
u,u,u,Review-g188671-d1045518_3,63,,,Review-g188671-d1045518_3:3,,"Ik zit er nu en we werden net gewoon uitgelachen door de ober omdat we ""maar 2 thee"" hadden besteld."
u,u,u,Review-g188671-d1045518_3,63,,,Review-g188671-d1045518_3:4,,Geen fooi en wij komen hier nooit meer!
u,u,u,Review-g188671-d1045518_3,63,,,Review-g188671-d1045518_3:5,,Zelfingenomen eikels!
u,u,u,Review-g188672-d2414248_1,64,FOOD#QUALITY,positive,,,
u,u,u,Review-g188672-d2414248_1,64,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188672-d2414248_1,64,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188672-d2414248_1,64,,,Review-g188672-d2414248_1:1,,"Vlees en vis van de beste kwaliteit, vriendelijk geserveerd op een professionele wijze."
u,u,u,Review-g188672-d2414248_1,64,,,Review-g188672-d2414248_1:2,,(Niet toevallig want we zijn er al meermaals geweest!)
u,u,u,Review-g188671-d1045518_1,65,DRINKS#QUALITY,negative,,,
u,u,u,Review-g188671-d1045518_1,65,FOOD#QUALITY,negative,,,
u,u,u,Review-g188671-d1045518_1,65,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g188671-d1045518_1,65,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g188671-d1045518_1,65,SERVICE#GENERAL,negative,,,
u,u,u,Review-g188671-d1045518_1,65,,,Review-g188671-d1045518_1:1,,"ZEER SLECHTE ERVARING slechte wijn wordt verkocht als huiswijn voor 18,50€/1/2 liter men durft echter de lege fles niet laten zien omdat er op grote schaal bedrog wordt gepleegd met merk en kwaliteit frites maar half afgebakken, saus koud en op elk gerecht hetzelfde personeel is beschaamd voor de manier waarop ze het clienteel moeten bedriegen ZEKER GEEN AANRADER"
u,u,u,Review-g3607018-d1444065_2,66,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g3607018-d1444065_2,66,FOOD#QUALITY,positive,,,
u,u,u,Review-g3607018-d1444065_2,66,FOOD#STYLE_OPTIONS,positive,,,
u,u,u,Review-g3607018-d1444065_2,66,LOCATION#GENERAL,positive,,,
u,u,u,Review-g3607018-d1444065_2,66,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g3607018-d1444065_2,66,SERVICE#GENERAL,positive,,,
u,u,u,Review-g3607018-d1444065_2,66,,,Review-g3607018-d1444065_2:1,,Het ontbijt was weeral uitstekend!
u,u,u,Review-g3607018-d1444065_2,66,,,Review-g3607018-d1444065_2:2,,"Prima organisatie, veel variatie, voor ieder wat wils."
u,u,u,Review-g3607018-d1444065_2,66,,,Review-g3607018-d1444065_2:3,,"Vriendelijke bediening, gezellig interieur en dat allemaal op een mooie groene locatie."
u,u,u,Review-g3607018-d1444065_2,66,,,Review-g3607018-d1444065_2:4,,Wij komen graag nog eens terug!
u,u,u,Review-g641788-d6213349_4,67,AMBIENCE#GENERAL,negative,,,
u,u,u,Review-g641788-d6213349_4,67,FOOD#QUALITY,negative,,,
u,u,u,Review-g641788-d6213349_4,67,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g641788-d6213349_4,67,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g641788-d6213349_4,67,SERVICE#GENERAL,negative,,,
u,u,u,Review-g641788-d6213349_4,67,,,Review-g641788-d6213349_4:1,,"Eerst maanden getracht om met de voucher van social deal te reserveren, via website social deal niet mogelijk, daarna telefonisch geprobeerd, werd zeer onbeleefd afgeblaft dat ik maar met computer moest reserveren, weer geprobeerd, geen mogelijkheid, na schriftelijk beklag bij social deal dan toch eindelijk aan een reservering geraakt.... wat zagen we daar... zeer vuil, slechte smaken, verschrikkelijke bediening, gerechten die op kaart stonden werden plots met andere groenten geserveerd, en toch... personeel ""zit of staat"" er genoeg, maar ze komen niet van hun plaats...."
u,u,u,Review-g641788-d6213349_4,67,,,Review-g641788-d6213349_4:2,,NOOI MEER....!!!!
u,u,u,Review-g188674-d742026_2,68,FOOD#PRICES,neutral,,,
u,u,u,Review-g188674-d742026_2,68,FOOD#QUALITY,positive,,,
u,u,u,Review-g188674-d742026_2,68,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188674-d742026_2,68,,,Review-g188674-d742026_2:1,,Heel goed restaurant.
u,u,u,Review-g188674-d742026_2,68,,,Review-g188674-d742026_2:2,,"Hebben menu genomen met wijn inclusief, keuze uit 5 voorgerechten en 5 hoofdgerechten."
u,u,u,Review-g188674-d742026_2,68,,,Review-g188674-d742026_2:3,,Heel lekker en dit voor een normale prijs!
u,u,u,Review-g641788-d6213349_1,69,FOOD#QUALITY,neutral,,,
u,u,u,Review-g641788-d6213349_1,69,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g641788-d6213349_1,69,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g641788-d6213349_1,69,SERVICE#GENERAL,negative,,,
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:1,,Reserveren een hopeloze zaak.
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:2,,"2x gereserveerd, 2x niet op de lijst!!!!"
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:3,,"Bevestigingsmail van Social Deal getoond, kom, geef maar, en zet u!"
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:4,,welkom!
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:5,,vergeet het maar...
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:6,,1/2 uur gewacht op eerste tapas.
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:7,,"viel redelijk mee, maar aan serranoham met stokbrood kan niet veel tegenvallen."
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:8,,Nog een 1/2 uur wachten op alweer een miniscule portie.
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:9,,tapas eten zoveel...als je wilt??
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:10,,"zij beslissen hoeveel je eet, als je geluk hebt krijg je 4x3 porties, als ze er geen zin in hebben, zul je het met minder moeten doen!"
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:11,,"Dienster deed haar best, maar de bazin (?) mag best een cursus onthaal volgen, bah bah."
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:12,,"Kan 'zogezegd' niet goed Nederlands, Wat een lachertje, was zich aan het beklagen tegen bekenden over Social Deal en de toeloop van gasten die deze formule met zich meebracht, in perfekt Nederlands..."
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:13,,"Bestaat 1 jaar nu, ben benieuwd hoe het er volgend jaar uitziet."
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:14,,"Denk niet dat veel mensen voor een 2de maal gaan, wat uiteindelijk toch de bedoeling is."
u,u,u,Review-g641788-d6213349_1,69,,,Review-g641788-d6213349_1:15,,"Gemiste kans, jammer, want aan de kok ligt het niet."
u,u,u,Review-g641788-d6213349_3,70,FOOD#QUALITY,positive,,,
u,u,u,Review-g641788-d6213349_3,70,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g641788-d6213349_3,70,SERVICE#GENERAL,negative,,,
u,u,u,Review-g641788-d6213349_3,70,,,Review-g641788-d6213349_3:1,,"Het eten wat lekker maar de bejegening afschuwelijk, geen uitleg en met pijn en moeite 2x kunnen bestellen (waarbij de mevrouw van de bediening ook nog ongeduldig op haar horloge keek) als je zwaaide/riep op of een of andere manier de aandacht van haar wilde trekken leek ze dit gewoon te negeren."
u,u,u,Review-g641788-d6213349_3,70,,,Review-g641788-d6213349_3:2,,Jammer want het eten was goed te doen!
u,u,u,Review-g641788-d6213349_2,71,FOOD#QUALITY,negative,,,
u,u,u,Review-g641788-d6213349_2,71,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g641788-d6213349_2,71,SERVICE#GENERAL,negative,,,
u,u,u,Review-g641788-d6213349_2,71,,,Review-g641788-d6213349_2:1,,"Met hele gezin gaan eten om 19.00 uur, om 19.30 kregen wij de drankkaart, om 19.40 moesten wij de bestelling voor het eten pas doorgeven."
u,u,u,Review-g641788-d6213349_2,71,,,Review-g641788-d6213349_2:2,,Niets van de door ons bestelde tapas kwam tegelijk op tafel en er ontbraken ook een aantal tapas die wij wel hadden doorgegeven.
u,u,u,Review-g641788-d6213349_2,71,,,Review-g641788-d6213349_2:3,,"Bediening zeer slecht, terwijl er niet veel klandizie was."
u,u,u,Review-g641788-d6213349_2,71,,,Review-g641788-d6213349_2:4,,Alles was hen teveel.
u,u,u,Review-g641788-d6213349_2,71,,,Review-g641788-d6213349_2:5,,Wij zouden 2 uur onbeperkt tapas kunnen eten maar om 20.55 zei de serveerster dat de keuken om 21.00 uur gesloten was.
u,u,u,Review-g641788-d6213349_2,71,,,Review-g641788-d6213349_2:6,,"Eten was zeer slecht, we hadden nog beter naar een frituur kunnen gaan!!"
u,u,u,Review-g641788-d6213349_2,71,,,Review-g641788-d6213349_2:7,,Geen aanrader dus!!!!
u,u,u,Review-g188672-d3165028_4,72,FOOD#QUALITY,positive,,,
u,u,u,Review-g188672-d3165028_4,72,FOOD#STYLE_OPTIONS,positive,,,
u,u,u,Review-g188672-d3165028_4,72,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188672-d3165028_4,72,RESTAURANT#PRICES,positive,,,
u,u,u,Review-g188672-d3165028_4,72,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188672-d3165028_4,72,,,Review-g188672-d3165028_4:1,,Alles tip top in orde... eten super lekker... hele vriendelijke bediening en nog zoveel meer... heel leuk ook voor familie gelegenheden... weinig geld en heel veel om te eten...
u,u,u,Review-g641827-d4753953_4,73,AMBIENCE#GENERAL,negative,,,
u,u,u,Review-g641827-d4753953_4,73,DRINKS#QUALITY,negative,,,
u,u,u,Review-g641827-d4753953_4,73,FOOD#QUALITY,negative,,,
u,u,u,Review-g641827-d4753953_4,73,FOOD#STYLE_OPTIONS,negative,,,
u,u,u,Review-g641827-d4753953_4,73,RESTAURANT#GENERAL,negative,,,
u,u,u,Review-g641827-d4753953_4,73,SERVICE#GENERAL,negative,,,
u,u,u,Review-g641827-d4753953_4,73,,,Review-g641827-d4753953_4:1,,"Kip was droog, vis was niet lekker (zat echt een vies luchtje aan) witte wijn smaakte naar zeepsop, frieten waren slap en zeer vet, aardappels niet gaar, glazen niet schoon."
u,u,u,Review-g641827-d4753953_4,73,,,Review-g641827-d4753953_4:2,,"Nadat wij over genoemde bevindingen geklaagd hadden, wuifde men verontwaardigd alles weg en moesten gewoon de volle mep betalen."
u,u,u,Review-g641827-d4753953_4,73,,,Review-g641827-d4753953_4:3,,"Bedienend personeel met vieze kleren, binnen zag het niet echt ""proper"" uit."
u,u,u,Review-g641827-d4753953_4,73,,,Review-g641827-d4753953_4:4,,"Kortom, met een groooote boog om dit etablissement heen!!"
u,u,u,Review-g188671-d1761224_1,74,AMBIENCE#GENERAL,conflict,,,
u,u,u,Review-g188671-d1761224_1,74,DRINKS#QUALITY,positive,,,
u,u,u,Review-g188671-d1761224_1,74,FOOD#QUALITY,positive,,,
u,u,u,Review-g188671-d1761224_1,74,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188671-d1761224_1,74,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188671-d1761224_1,74,,,Review-g188671-d1761224_1:1,,Wij hebben hier heerlijk gegeten!
u,u,u,Review-g188671-d1761224_1,74,,,Review-g188671-d1761224_1:2,,Lekkere wijn en hele vriendelijke bediening.
u,u,u,Review-g188671-d1761224_1,74,,,Review-g188671-d1761224_1:3,,"Leuke muziek, kortom een hele goede keuze."
u,u,u,Review-g188671-d1761224_1,74,,,Review-g188671-d1761224_1:4,,Wel reserveren want het is erg klein!
u,u,u,Review-g188672-d3165028_2,75,AMBIENCE#GENERAL,positive,,,
u,u,u,Review-g188672-d3165028_2,75,FOOD#QUALITY,positive,,,
u,u,u,Review-g188672-d3165028_2,75,RESTAURANT#GENERAL,positive,,,
u,u,u,Review-g188672-d3165028_2,75,SERVICE#GENERAL,positive,,,
u,u,u,Review-g188672-d3165028_2,75,,,Review-g188672-d3165028_2:1,,"Fijne en gezellige bediening, klasse maaltijden."
u,u,u,Review-g188672-d3165028_2,75,,,Review-g188672-d3165028_2:2,,Voor mij zeker het tofste en leukste restaurantje in Oostende.
u,u,u,Review-g188672-d3165028_2,75,,,Review-g188672-d3165028_2:3,,Ik zal hier nog geregeld binnenspringen en dan niet alleen voor het lekkere eten maar ook voor de gastvrijheid.
u,u,u,Review-g188672-d3165028_3,76,FOOD#QUALITY,positive,,,
u,u,u,Review-g188672-d3165028_3,76,RESTAURANT#GENERAL,positive,,,
